source_drug_index,target_drug_index,original_similarity,task_similarity,kg_similarity,combined_score,task_overlap_count,edge_origin
70,285,0.0,0.9999999999999998,0.9999999999999963,0.9999999999999991,5,KG_TASK_ADDED
70,383,0.0,0.9647638212377322,0.9999999999999963,0.9911909553094321,10,KG_TASK_ADDED
70,609,0.0,0.9141379262169076,0.9899169637003368,0.9760137224793111,18,KG_TASK_ADDED
71,132,0.0,0.9428090415820635,0.9999999999999946,0.9857022603955146,3,KG_TASK_ADDED
71,96,0.0,0.6666666666666667,0.9894754307914541,0.9140355243645302,4,KG_TASK_ADDED
71,361,0.0,0.420084025208403,0.9999999999999918,0.8550210063020987,11,KG_TASK_ADDED
72,185,0.0,0.8728715609439696,0.9748266300473963,0.9619245477478414,6,KG_TASK_ADDED
72,468,0.0,0.7100469468046932,0.9696798027723538,0.9199316873942617,36,KG_TASK_ADDED
72,35,0.0,0.6888467201936644,0.9748266290400542,0.9159183373084296,16,KG_TASK_ADDED
74,445,0.0,1.0,0.9901617806908622,0.9975404451727156,4,KG_TASK_ADDED
75,110,0.0,1.0,0.9919144790061124,0.9979786197515281,3,KG_TASK_ADDED
75,231,0.0,0.9707253433941511,0.9906575484886802,0.9903457229707078,4,KG_TASK_ADDED
75,239,0.0,0.9707253433941511,0.9906575480025813,0.9903457228491831,4,KG_TASK_ADDED
76,678,0.0,1.0000000000000002,0.9850472176687989,0.9962618044171997,3,KG_TASK_ADDED
76,213,0.0,0.9999999999999998,0.9850472176687989,0.9962618044171996,5,KG_TASK_ADDED
76,635,0.0,0.9999999999999999,0.983576776796415,0.9958941941991037,7,KG_TASK_ADDED
78,209,0.0,1.0000000000000002,0.9999999999999989,0.9999999999999998,3,KG_TASK_ADDED
78,733,0.0,0.9707253433941511,0.990273184905845,0.990249632074999,4,KG_TASK_ADDED
78,287,0.0,0.9477582044145477,0.9999999999999989,0.9869395511036367,19,KG_TASK_ADDED
79,341,0.0,0.9999999999999998,0.9999999999999999,1.0,5,KG_TASK_ADDED
79,202,0.0,0.8660254037844387,0.9999999999999988,0.9665063509461094,6,KG_TASK_ADDED
79,318,0.0,0.858395075278952,0.9999999999999999,0.9645987688197379,15,KG_TASK_ADDED
80,17,0.0,0.9622504486493763,1.0,0.9905626121623441,3,KG_TASK_ADDED
80,12,0.0,0.944911182523068,1.0,0.986227795630767,4,KG_TASK_ADDED
80,64,0.0,0.9428090415820635,1.0,0.9857022603955159,3,KG_TASK_ADDED
81,419,0.0,0.7559289460184544,0.9876345366156053,0.935890870658515,4,KG_TASK_ADDED
81,254,0.0,0.7559289460184544,0.9821175089343369,0.9345116137381979,7,KG_TASK_ADDED
81,422,0.0,0.6666666666666666,0.9838151399477282,0.9126204516535987,3,KG_TASK_ADDED
82,46,0.0,0.9999999999999998,0.9863037664546681,0.996575941613667,5,KG_TASK_ADDED
82,438,0.0,0.9438798074485389,0.986303765000255,0.9825458931121985,5,KG_TASK_ADDED
82,446,0.0,0.9434563530497265,0.9863037669954304,0.9824400300112892,7,KG_TASK_ADDED
84,685,0.0,0.9428090415820635,1.0000000000000002,0.9857022603955159,3,KG_TASK_ADDED
85,287,0.0,0.9438798074485388,1.0000000000000002,0.9859699518621348,10,KG_TASK_ADDED
85,684,0.0,0.9405399431259605,1.0000000000000002,0.9851349857814902,8,KG_TASK_ADDED
85,564,0.0,0.9432422182837986,0.9902731845290565,0.9833788507032138,8,KG_TASK_ADDED
86,637,0.0,1.0000000000000002,0.9788505665464109,0.9947126416366028,4,KG_TASK_ADDED
86,135,0.0,0.9525793444156805,0.9788505665464109,0.9828574777405228,3,KG_TASK_ADDED
86,694,0.0,0.9486832980505138,0.9788505678306874,0.9818834664703002,4,KG_TASK_ADDED
87,467,0.0,1.0000000000000002,0.9999999999999971,0.9999999999999993,3,KG_TASK_ADDED
87,430,0.0,1.0,0.9999999999999959,0.999999999999999,4,KG_TASK_ADDED
87,237,0.0,1.0,0.9999999999999923,0.9999999999999981,4,KG_TASK_ADDED
88,584,0.0,1.0000000000000002,0.9999999999999971,0.9999999999999993,3,KG_TASK_ADDED
88,617,0.0,0.9438798074485389,0.9999999999999972,0.9859699518621341,7,KG_TASK_ADDED
88,63,0.0,0.944911182523068,0.983108916529208,0.982005024763069,4,KG_TASK_ADDED
89,486,0.0,1.0,0.9999999999999941,0.9999999999999986,3,KG_TASK_ADDED
89,271,0.0,0.9622504486493763,0.9999999999999964,0.9905626121623432,3,KG_TASK_ADDED
89,506,0.0,0.9622504486493763,0.9999999999999964,0.9905626121623432,3,KG_TASK_ADDED
90,12,0.0,0.35355339059327373,1.0,0.8383883476483185,6,KG_TASK_ADDED
90,15,0.0,0.2886751345948129,1.0,0.8221687836487033,6,KG_TASK_ADDED
91,66,0.0,0.9431191251430151,0.9956726838601369,0.9846979522507879,7,KG_TASK_ADDED
91,80,0.0,0.9428090415820635,0.9956726838601369,0.9846204313605501,3,KG_TASK_ADDED
91,20,0.0,0.9372315102530709,0.9956726838601369,0.983226048528302,11,KG_TASK_ADDED
92,155,0.0,0.8944271909999159,0.9999999999999983,0.9736067977499785,11,KG_TASK_ADDED
92,176,0.0,0.6666666666666667,1.0000000000000002,0.9166666666666667,6,KG_TASK_ADDED
92,36,0.0,0.6201736729460423,1.0000000000000002,0.9050434182365106,6,KG_TASK_ADDED
93,709,0.0,0.9428090415820635,0.9999999999999986,0.9857022603955156,3,KG_TASK_ADDED
93,30,0.0,0.9486832980505138,0.9828880257129339,0.982892830940862,6,KG_TASK_ADDED
94,66,0.0,1.0000000000000002,1.0,1.0,6,KG_TASK_ADDED
94,17,0.0,0.9707253433941511,1.0,0.9926813358485378,12,KG_TASK_ADDED
94,56,0.0,0.9669875568304563,1.0,0.9917468892076141,7,KG_TASK_ADDED
95,396,0.0,0.9799578870122229,0.9999999999999974,0.9949894717530551,6,KG_TASK_ADDED
95,726,0.0,0.9622504486493764,0.9999999999999974,0.9905626121623434,6,KG_TASK_ADDED
95,579,0.0,0.9428090415820634,0.9999999999999946,0.9857022603955146,12,KG_TASK_ADDED
96,139,0.0,0.9428090415820635,0.989475429412372,0.9830711177486089,3,KG_TASK_ADDED
96,14,0.0,0.9428090415820632,0.9849420550495607,0.981937774157906,3,KG_TASK_ADDED
97,169,0.0,0.1987615979999813,0.9853087567171687,0.7960175886792875,18,KG_TASK_ADDED
97,599,0.0,0.09166984970282112,0.9878547415893155,0.7698811478230342,7,KG_TASK_ADDED
97,203,0.0,0.0,0.9878547398845967,0.7469636849711492,11,KG_TASK_ADDED
98,438,0.0,0.9622504486493763,0.9999999999999942,0.9905626121623426,3,KG_TASK_ADDED
98,106,0.0,0.9622504486493763,0.9999999999999908,0.9905626121623418,3,KG_TASK_ADDED
98,46,0.0,0.9561828874675149,0.9999999999999921,0.9890457218668767,5,KG_TASK_ADDED
99,387,0.0,0.8660254037844387,0.9866204929669522,0.9631614741878478,3,KG_TASK_ADDED
99,29,0.0,0.6324555320336759,0.9999999999999934,0.9081138830084173,5,KG_TASK_ADDED
99,262,0.0,0.536774032210737,0.9999999999999969,0.8841935080526835,70,KG_TASK_ADDED
100,679,0.0,1.0,0.9872080248512469,0.9968020062128118,4,KG_TASK_ADDED
100,346,0.0,1.0000000000000002,0.9857583735640322,0.9964395933910081,6,KG_TASK_ADDED
100,707,0.0,0.9847982464479191,0.98575837370959,0.9926391550393773,8,KG_TASK_ADDED
101,630,0.0,0.9622504486493763,0.9896761197375233,0.9879816420967249,3,KG_TASK_ADDED
101,50,0.0,0.9622504486493763,0.9896761184362824,0.9879816417714147,6,KG_TASK_ADDED
101,213,0.0,0.9486832980505138,0.9999999999999973,0.9871708245126278,6,KG_TASK_ADDED
102,555,0.0,0.7071067811865475,0.9999999999999989,0.9267766952966365,4,KG_TASK_ADDED
102,153,0.0,0.6135719910778963,1.0000000000000007,0.9033929977694743,9,KG_TASK_ADDED
102,709,0.0,0.17677669529663687,0.9872046706679787,0.7909953414911539,7,KG_TASK_ADDED
103,373,0.0,0.7745966692414834,0.9866204946546894,0.9403042909740432,3,KG_TASK_ADDED
103,262,0.0,0.6986956960477685,0.9999999999999981,0.9246739240119417,39,KG_TASK_ADDED
103,540,0.0,0.4999999999999999,0.9866204943224548,0.8716551235806137,6,KG_TASK_ADDED
104,479,0.0,0.9258200997725515,0.9999999999999971,0.9814550249431371,9,KG_TASK_ADDED
104,167,0.0,0.8280786712108251,0.9999999999999967,0.9570196678027054,8,KG_TASK_ADDED
104,583,0.0,0.8249579113843053,0.9924324535227974,0.9543475912267757,5,KG_TASK_ADDED
105,184,0.0,0.9544271444636666,0.9999999999999984,0.9886067861159162,7,KG_TASK_ADDED
105,87,0.0,0.968962790249909,0.9831732429794089,0.9880340083073295,9,KG_TASK_ADDED
105,609,0.0,0.9525793444156805,0.9933184707240147,0.9864744537849238,9,KG_TASK_ADDED
106,475,0.0,1.0000000000000002,0.999999999999995,0.9999999999999988,3,KG_TASK_ADDED
106,438,0.0,0.9622504486493763,0.9999999999999949,0.9905626121623428,3,KG_TASK_ADDED
106,98,0.0,0.9622504486493763,0.9999999999999908,0.9905626121623418,3,KG_TASK_ADDED
107,445,0.0,0.9381941874331419,0.9999999999999977,0.9845485468582849,7,KG_TASK_ADDED
108,20,0.0,0.9486832980505138,1.0,0.9871708245126285,6,KG_TASK_ADDED
108,17,0.0,0.8426587150642366,1.0,0.9606646787660591,16,KG_TASK_ADDED
109,222,0.0,0.9525793444156805,0.9999999999999946,0.9881448361039188,6,KG_TASK_ADDED
109,546,0.0,0.9561828874675149,0.9825316898176226,0.9846786443212844,7,KG_TASK_ADDED
109,370,0.0,0.9197090092274486,0.9825316910014907,0.9755601750572349,10,KG_TASK_ADDED
110,222,0.0,1.0000000000000002,0.9999999999999949,0.9999999999999987,6,KG_TASK_ADDED
110,75,0.0,1.0,0.9919144790061124,0.9979786197515281,3,KG_TASK_ADDED
110,563,0.0,1.0,0.9825316915550112,0.9956329228887528,4,KG_TASK_ADDED
111,567,0.0,1.0000000000000002,1.0000000000000004,1.0,3,KG_TASK_ADDED
111,225,0.0,0.9525793444156805,0.9999999999999987,0.9881448361039198,6,KG_TASK_ADDED
111,581,0.0,0.9525793444156805,0.9999999999999941,0.9881448361039187,3,KG_TASK_ADDED
