source_drug_index,target_drug_index,original_similarity,task_similarity,kg_similarity,edge_origin
570,7,0.0,,0.9699713551191103,ORIGINAL
570,8,0.0,,0.9699713551191103,ORIGINAL
570,9,0.0,0.9486832980505138,0.9699713551191103,ORIGINAL
571,0,0.0,,0.961120586841919,ORIGINAL
571,1,0.0,0.9428090415820635,0.961120586841919,ORIGINAL
571,2,0.0,1.0000000000000002,0.9521660180930676,ORIGINAL
571,3,0.0,0.894427190999916,0.9352301584940231,ORIGINAL
571,4,0.0,0.8845379626717033,0.961120586841919,ORIGINAL
571,5,0.0,0.6804138174397718,0.961120586841919,ORIGINAL
571,6,0.0,0.7857142857142857,0.9665349418267045,ORIGINAL
571,7,0.0,0.9594032236002469,0.961120586841919,ORIGINAL
571,8,0.0,0.8869685939836239,0.961120586841919,ORIGINAL
571,9,0.0,0.9707253433941511,0.961120586841919,ORIGINAL
572,0,0.0,,1.0,ORIGINAL
572,1,0.0,,1.0,ORIGINAL
572,2,0.0,,0.9633150259944552,ORIGINAL
572,3,0.0,,0.9478675140998328,ORIGINAL
572,4,0.0,,1.0,ORIGINAL
572,5,0.0,,1.0,ORIGINAL
572,6,0.0,,0.9646784562203947,ORIGINAL
572,7,0.0,,1.0,ORIGINAL
572,8,0.0,,1.0,ORIGINAL
572,9,0.0,,1.0,ORIGINAL
573,0,0.0,,0.9545005813135693,ORIGINAL
573,1,0.0,,0.9545005813135693,ORIGINAL
573,2,0.0,,0.8965726495809305,ORIGINAL
573,3,0.0,,0.911733525129955,ORIGINAL
573,4,0.0,,0.9545005813135693,ORIGINAL
573,5,0.0,,0.9545005813135693,ORIGINAL
573,6,0.0,-0.5773502691896258,0.9422929887194212,ORIGINAL
573,7,0.0,,0.9545005813135693,ORIGINAL
573,8,0.0,,0.9545005813135693,ORIGINAL
573,9,0.0,,0.9545005813135693,ORIGINAL
574,0,0.0,,0.9794193485015635,ORIGINAL
574,1,0.0,0.857142857142857,0.9794193485015635,ORIGINAL
574,2,0.0,0.8499999999999999,0.9292376140178872,ORIGINAL
574,3,0.0,0.8413753371192062,0.8954618946154363,ORIGINAL
574,4,0.0,0.9339475705392295,0.9794193485015635,ORIGINAL
574,5,0.0,0.9486832980505138,0.9794193485015635,ORIGINAL
574,6,0.0,0.6396021490668313,0.9659286563039695,ORIGINAL
574,7,0.0,0.9761870601839528,0.9794193485015635,ORIGINAL
574,8,0.0,0.9647638212377322,0.9794193485015635,ORIGINAL
574,9,0.0,0.9737289911202953,0.9794193485015635,ORIGINAL
575,0,0.0,,0.9865432291009868,ORIGINAL
575,1,0.0,0.5773502691896258,0.9865432291009868,ORIGINAL
575,2,0.0,0.8164965809277259,0.946452462077083,ORIGINAL
575,3,0.0,0.5222329678670935,0.9288382417506102,ORIGINAL
575,4,0.0,,0.9865432291009868,ORIGINAL
575,5,0.0,0.5,0.9865432291009868,ORIGINAL
575,6,0.0,,0.9560412601772939,ORIGINAL
575,7,0.0,0.8164965809277261,0.9865432291009868,ORIGINAL
575,8,0.0,,0.9865432291009868,ORIGINAL
575,9,0.0,0.588348405414552,0.9865432291009868,ORIGINAL
576,0,0.0,,0.9567031275773458,ORIGINAL
576,1,0.0,1.0,0.9567031275773458,ORIGINAL
576,2,0.0,,0.8856912312434111,ORIGINAL
576,3,0.0,1.0,0.9004262902871312,ORIGINAL
576,4,0.0,,0.9567031275773458,ORIGINAL
576,5,0.0,0.8944271909999159,0.9567031275773458,ORIGINAL
576,6,0.0,0.8660254037844387,0.931148513746866,ORIGINAL
576,7,0.0,0.944911182523068,0.9567031275773458,ORIGINAL
576,8,0.0,,0.9567031275773458,ORIGINAL
576,9,0.0,1.0,0.9567031275773458,ORIGINAL
577,0,0.0,,0.9589930743581244,ORIGINAL
577,1,0.0,0.8164965809277259,0.9589930743581244,ORIGINAL
577,2,0.0,0.8703882797784892,0.9359693065154513,ORIGINAL
577,3,0.0,0.8682431421244593,0.9543194263435196,ORIGINAL
577,4,0.0,,0.9589930743581244,ORIGINAL
577,5,0.0,0.9258200997725514,0.9589930743581244,ORIGINAL
577,6,0.0,0.5669467095138409,0.9542943651967457,ORIGINAL
577,7,0.0,,0.9589930743581244,ORIGINAL
577,8,0.0,0.9622504486493763,0.9589930743581244,ORIGINAL
577,9,0.0,0.9622504486493763,0.9589930743581244,ORIGINAL
578,0,0.0,0.5661385170722979,0.9806790827122713,ORIGINAL
578,1,0.0,0.9341987329938275,0.9806790827122713,ORIGINAL
578,2,0.0,0.7416198487095663,0.9341955275642331,ORIGINAL
578,3,0.0,0.721178860387891,0.9453174449713314,ORIGINAL
578,4,0.0,0.9120291854009068,0.9806790827122713,ORIGINAL
578,5,0.0,0.7715167498104597,0.9806790827122713,ORIGINAL
578,6,0.0,0.5714285714285714,0.9561958125198223,ORIGINAL
578,7,0.0,0.923869770874312,0.9806790827122713,ORIGINAL
578,8,0.0,0.8255008255012383,0.9806790827122713,ORIGINAL
578,9,0.0,0.8000946913656629,0.9806790827122713,ORIGINAL
579,0,0.0,,0.9646784575040955,ORIGINAL
579,1,0.0,0.9486832980505138,0.9646784575040955,ORIGINAL
579,2,0.0,1.0000000000000002,0.9658346093695405,ORIGINAL
579,3,0.0,0.9428090415820635,0.9413488761945782,ORIGINAL
579,4,0.0,0.9561828874675149,0.9646784575040955,ORIGINAL
579,5,0.0,0.9506541513652698,0.9646784575040955,ORIGINAL
579,6,0.0,0.5477225575051661,0.9999999999999946,ORIGINAL
579,7,0.0,0.9428090415820635,0.9646784575040955,ORIGINAL
579,8,0.0,0.9014978717104176,0.9646784575040955,ORIGINAL
579,9,0.0,0.9434563530497265,0.9646784575040955,ORIGINAL
580,0,0.0,,0.9865432291009868,ORIGINAL
580,1,0.0,,0.9865432291009868,ORIGINAL
580,2,0.0,0.8703882797784892,0.946452462077083,ORIGINAL
580,3,0.0,0.7276068751089989,0.9288382417506102,ORIGINAL
580,4,0.0,0.4472135954999579,0.9865432291009868,ORIGINAL
580,5,0.0,0.0,0.9865432291009868,ORIGINAL
580,6,0.0,0.7071067811865475,0.9560412601772939,ORIGINAL
580,7,0.0,0.8164965809277261,0.9865432291009868,ORIGINAL
580,8,0.0,0.5773502691896258,0.9865432291009868,ORIGINAL
580,9,0.0,,0.9865432291009868,ORIGINAL
581,0,0.0,,0.9545005820153565,ORIGINAL
581,1,0.0,0.9486832980505138,0.9545005820153565,ORIGINAL
581,2,0.0,0.9513029883089883,0.8965726563327592,ORIGINAL
581,3,0.0,0.9503819266229829,0.9117335320207649,ORIGINAL
581,4,0.0,0.8770580193070293,0.9545005820153565,ORIGINAL
581,5,0.0,0.9045340337332909,0.9545005820153565,ORIGINAL
581,6,0.0,0.8198915917499229,0.9422929909120505,ORIGINAL
581,7,0.0,1.0000000000000002,0.9545005820153565,ORIGINAL
581,8,0.0,,0.9545005820153565,ORIGINAL
581,9,0.0,0.9449111825230682,0.9545005820153565,ORIGINAL
582,0,0.0,,1.0,ORIGINAL
582,1,0.0,0.944911182523068,1.0,ORIGINAL
582,2,0.0,0.944911182523068,0.9633150259944552,ORIGINAL
582,3,0.0,0.9428090415820635,0.9478675140998328,ORIGINAL
582,4,0.0,0.9707253433941511,1.0,ORIGINAL
582,5,0.0,0.9999999999999998,1.0,ORIGINAL
582,6,0.0,0.7745966692414834,0.9646784562203947,ORIGINAL
582,7,0.0,,1.0,ORIGINAL
582,8,0.0,,1.0,ORIGINAL
582,9,0.0,0.8504200642707612,1.0,ORIGINAL
583,0,0.0,,0.9398226041729166,ORIGINAL
583,1,0.0,,0.9398226041729166,ORIGINAL
583,2,0.0,1.0000000000000002,0.8646694139096448,ORIGINAL
583,3,0.0,0.857142857142857,0.8378768583197207,ORIGINAL
583,4,0.0,,0.9398226041729166,ORIGINAL
583,5,0.0,0.9428090415820635,0.9398226041729166,ORIGINAL
583,6,0.0,0.9428090415820635,0.9343365156619177,ORIGINAL
583,7,0.0,,0.9398226041729166,ORIGINAL
583,8,0.0,,0.9398226041729166,ORIGINAL
583,9,0.0,0.9525793444156805,0.9398226041729166,ORIGINAL
584,0,0.0,,0.9351398075296958,ORIGINAL
584,1,0.0,0.9486832980505138,0.9351398075296958,ORIGINAL
584,2,0.0,,0.8567595585400767,ORIGINAL
584,3,0.0,,0.8522172973577464,ORIGINAL
584,4,0.0,,0.9351398075296958,ORIGINAL
584,5,0.0,0.9428090415820635,0.9351398075296958,ORIGINAL
584,6,0.0,,0.93113482071013,ORIGINAL
584,7,0.0,,0.9351398075296958,ORIGINAL
584,8,0.0,,0.9351398075296958,ORIGINAL
584,9,0.0,0.9428090415820635,0.9351398075296958,ORIGINAL
585,0,0.0,,0.967374230957358,ORIGINAL
585,1,0.0,,0.967374230957358,ORIGINAL
585,2,0.0,,0.9184183520074105,ORIGINAL
585,3,0.0,0.9707253433941511,0.9081496921288182,ORIGINAL
585,4,0.0,,0.967374230957358,ORIGINAL
585,5,0.0,,0.967374230957358,ORIGINAL
585,6,0.0,,0.971639207558404,ORIGINAL
585,7,0.0,,0.967374230957358,ORIGINAL
585,8,0.0,,0.967374230957358,ORIGINAL
585,9,0.0,,0.967374230957358,ORIGINAL
586,0,0.0,,0.9420432324198635,ORIGINAL
586,1,0.0,,0.9420432324198635,ORIGINAL
586,2,0.0,0.8888888888888888,0.9356941912126854,ORIGINAL
586,3,0.0,0.9999999999999998,0.9599929174366216,ORIGINAL
586,4,0.0,0.8528028654224417,0.9420432324198635,ORIGINAL
586,5,0.0,0.9999999999999998,0.9420432324198635,ORIGINAL
586,6,0.0,0.45226701686664544,0.9403748607176723,ORIGINAL
586,7,0.0,0.9428090415820635,0.9420432324198635,ORIGINAL
586,8,0.0,1.0000000000000002,0.9420432324198635,ORIGINAL
586,9,0.0,,0.9420432324198635,ORIGINAL
587,0,0.0,,0.9663057389099544,ORIGINAL
587,1,0.0,,0.9663057389099544,ORIGINAL
587,2,0.0,0.9428090415820635,0.9241958745414058,ORIGINAL
587,3,0.0,0.9045340337332909,0.8997950185386407,ORIGINAL
587,4,0.0,,0.9663057389099544,ORIGINAL
587,5,0.0,0.9428090415820635,0.9663057389099544,ORIGINAL
587,6,0.0,0.1889822365046136,0.9719080969836214,ORIGINAL
587,7,0.0,,0.9663057389099544,ORIGINAL
587,8,0.0,,0.9663057389099544,ORIGINAL
587,9,0.0,,0.9663057389099544,ORIGINAL
588,0,0.0,,,ORIGINAL
588,1,0.0,,,ORIGINAL
588,2,0.0,,,ORIGINAL
588,3,0.0,,,ORIGINAL
588,4,0.0,,,ORIGINAL
588,5,0.0,0.9428090415820635,,ORIGINAL
588,6,0.0,,,ORIGINAL
588,7,0.0,,,ORIGINAL
588,8,0.0,,,ORIGINAL
588,9,0.0,,,ORIGINAL
589,0,0.0,,0.9794193471546584,ORIGINAL
589,1,0.0,0.9622504486493764,0.9794193471546584,ORIGINAL
589,2,0.0,0.9473729613780999,0.9292376108186485,ORIGINAL
589,3,0.0,0.909154827298409,0.8954618926735984,ORIGINAL
589,4,0.0,0.9669875568304563,0.9794193471546584,ORIGINAL
589,5,0.0,0.9827076298239908,0.9794193471546584,ORIGINAL
589,6,0.0,0.5783149319662404,0.9659286558888504,ORIGINAL
589,7,0.0,0.8770580193070293,0.9794193471546584,ORIGINAL
589,8,0.0,0.9999999999999998,0.9794193471546584,ORIGINAL
589,9,0.0,0.9128709291752769,0.9794193471546584,ORIGINAL
590,0,0.0,,0.9594009331406151,ORIGINAL
590,1,0.0,,0.9594009331406151,ORIGINAL
590,2,0.0,0.8703882797784892,0.9838151387945194,ORIGINAL
590,3,0.0,0.6546536707079772,0.9455680622862827,ORIGINAL
590,4,0.0,0.6681531047810609,0.9594009331406151,ORIGINAL
590,5,0.0,0.8819171036881969,0.9594009331406151,ORIGINAL
590,6,0.0,0.9428090415820635,0.9765368585167499,ORIGINAL
590,7,0.0,,0.9594009331406151,ORIGINAL
590,8,0.0,0.9428090415820635,0.9594009331406151,ORIGINAL
590,9,0.0,0.8660254037844387,0.9594009331406151,ORIGINAL
591,0,0.0,,0.969971356750688,ORIGINAL
591,1,0.0,,0.969971356750688,ORIGINAL
591,2,0.0,,0.9059825054241087,ORIGINAL
591,3,0.0,,0.8860247084563049,ORIGINAL
591,4,0.0,,0.969971356750688,ORIGINAL
591,5,0.0,,0.969971356750688,ORIGINAL
591,6,0.0,,0.9660512358711693,ORIGINAL
591,7,0.0,,0.969971356750688,ORIGINAL
591,8,0.0,,0.969971356750688,ORIGINAL
591,9,0.0,,0.969971356750688,ORIGINAL
592,0,0.0,,1.0,ORIGINAL
592,1,0.0,,1.0,ORIGINAL
592,2,0.0,,0.9633150259944552,ORIGINAL
592,3,0.0,,0.9478675140998328,ORIGINAL
592,4,0.0,,1.0,ORIGINAL
592,5,0.0,,1.0,ORIGINAL
592,6,0.0,,0.9646784562203947,ORIGINAL
592,7,0.0,,1.0,ORIGINAL
592,8,0.0,,1.0,ORIGINAL
592,9,0.0,,1.0,ORIGINAL
593,0,0.0,,0.9528205462346803,ORIGINAL
593,1,0.0,0.944911182523068,0.9528205462346803,ORIGINAL
593,2,0.0,0.8603090020146066,0.9555396379349221,ORIGINAL
593,3,0.0,0.8587538611150074,0.9747204209657291,ORIGINAL
593,4,0.0,0.9333333333333332,0.9528205462346803,ORIGINAL
593,5,0.0,0.9431191251430151,0.9528205462346803,ORIGINAL
593,6,0.0,0.545544725589981,0.9738170082873187,ORIGINAL
593,7,0.0,0.8999999999999998,0.9528205462346803,ORIGINAL
593,8,0.0,0.9518172686249524,0.9528205462346803,ORIGINAL
593,9,0.0,0.9525793444156805,0.9528205462346803,ORIGINAL
594,0,0.0,0.9486832980505138,1.0,ORIGINAL
594,1,0.0,0.9561828874675149,1.0,ORIGINAL
594,2,0.0,,0.9633150259944552,ORIGINAL
594,3,0.0,0.8922178162191937,0.9478675140998328,ORIGINAL
594,4,0.0,,1.0,ORIGINAL
594,5,0.0,,1.0,ORIGINAL
594,6,0.0,,0.9646784562203947,ORIGINAL
594,7,0.0,0.9525793444156805,1.0,ORIGINAL
594,8,0.0,0.9622504486493763,1.0,ORIGINAL
594,9,0.0,,1.0,ORIGINAL
595,101,0.9,0.7239227659930269,0.9729823247439796,ORIGINAL
595,200,0.9,0.7777777777777779,0.9999999999999952,ORIGINAL
595,526,0.9,0.847822751996795,0.9650727940117362,ORIGINAL
595,709,0.9,0.8743856497851875,0.940000951909002,ORIGINAL
595,0,0.0,,0.9557478095166194,ORIGINAL
595,1,0.0,0.821583836257749,0.9557478095166194,ORIGINAL
595,2,0.0,0.8892972917998876,0.8993093788782726,ORIGINAL
595,3,0.0,0.835710894037345,0.8997410449176667,ORIGINAL
595,4,0.0,0.7514691493021793,0.9557478095166194,ORIGINAL
595,5,0.0,0.6708203932499369,0.9557478095166194,ORIGINAL
596,0,0.0,,1.0,ORIGINAL
596,1,0.0,0.9428090415820635,1.0,ORIGINAL
596,2,0.0,,0.9633150259944552,ORIGINAL
596,3,0.0,0.9594032236002469,0.9478675140998328,ORIGINAL
596,4,0.0,0.9428090415820635,1.0,ORIGINAL
596,5,0.0,0.9432422182837986,1.0,ORIGINAL
596,6,0.0,0.4999999999999999,0.9646784562203947,ORIGINAL
596,7,0.0,0.9428090415820635,1.0,ORIGINAL
596,8,0.0,,1.0,ORIGINAL
596,9,0.0,,1.0,ORIGINAL
597,0,0.0,,1.0,ORIGINAL
597,1,0.0,0.9622504486493763,1.0,ORIGINAL
597,2,0.0,,0.9633150259944552,ORIGINAL
597,3,0.0,0.9561828874675149,0.9478675140998328,ORIGINAL
597,4,0.0,,1.0,ORIGINAL
597,5,0.0,,1.0,ORIGINAL
597,6,0.0,0.8164965809277259,0.9646784562203947,ORIGINAL
597,7,0.0,1.0000000000000002,1.0,ORIGINAL
597,8,0.0,,1.0,ORIGINAL
597,9,0.0,,1.0,ORIGINAL
598,0,0.0,,0.9545005813135693,ORIGINAL
598,1,0.0,,0.9545005813135693,ORIGINAL
598,2,0.0,,0.8965726495809305,ORIGINAL
598,3,0.0,,0.911733525129955,ORIGINAL
598,4,0.0,,0.9545005813135693,ORIGINAL
598,5,0.0,1.0000000000000002,0.9545005813135693,ORIGINAL
598,6,0.0,0.8164965809277259,0.9422929887194212,ORIGINAL
598,7,0.0,,0.9545005813135693,ORIGINAL
598,8,0.0,,0.9545005813135693,ORIGINAL
598,9,0.0,,0.9545005813135693,ORIGINAL
599,0,0.0,0.8164965809277261,0.9738004445197691,ORIGINAL
599,1,0.0,,0.9738004445197691,ORIGINAL
599,2,0.0,0.7526178090063818,0.9197887974458956,ORIGINAL
599,3,0.0,0.6123724356957946,0.9244952730112307,ORIGINAL
599,4,0.0,0.9128709291752769,0.9738004445197691,ORIGINAL
599,5,0.0,0.9128709291752769,0.9738004445197691,ORIGINAL
599,6,0.0,0.19245008972987526,0.9476127965444712,ORIGINAL
599,7,0.0,,0.9738004445197691,ORIGINAL
599,8,0.0,,0.9738004445197691,ORIGINAL
599,9,0.0,0.8660254037844387,0.9738004445197691,ORIGINAL
600,0,0.0,,1.0,ORIGINAL
600,1,0.0,0.9669875568304563,1.0,ORIGINAL
600,2,0.0,0.9285714285714286,0.9633150259944552,ORIGINAL
600,3,0.0,0.8609460320922785,0.9478675140998328,ORIGINAL
600,4,0.0,0.9428090415820635,1.0,ORIGINAL
600,5,0.0,0.9737289911202953,1.0,ORIGINAL
600,6,0.0,0.521749194749951,0.9646784562203947,ORIGINAL
600,7,0.0,0.9999999999999999,1.0,ORIGINAL
600,8,0.0,1.0000000000000002,1.0,ORIGINAL
600,9,0.0,0.9428090415820634,1.0,ORIGINAL
601,0,0.0,,0.9824636492987208,ORIGINAL
601,1,0.0,,0.9824636492987208,ORIGINAL
601,2,0.0,,0.9373812376983589,ORIGINAL
601,3,0.0,0.944911182523068,0.9051753863583857,ORIGINAL
601,4,0.0,,0.9824636492987208,ORIGINAL
601,5,0.0,0.9999999999999998,0.9824636492987208,ORIGINAL
601,6,0.0,0.9428090415820635,0.9655410097462167,ORIGINAL
601,7,0.0,,0.9824636492987208,ORIGINAL
601,8,0.0,0.9622504486493763,0.9824636492987208,ORIGINAL
601,9,0.0,,0.9824636492987208,ORIGINAL
602,0,0.0,,0.9971672690083863,ORIGINAL
602,1,0.0,,0.9971672690083863,ORIGINAL
602,2,0.0,0.8944271909999159,0.9610979396495216,ORIGINAL
602,3,0.0,0.8807048459279794,0.9606043368570277,ORIGINAL
602,4,0.0,0.8910421112136306,0.9971672690083863,ORIGINAL
602,5,0.0,0.82915619758885,0.9971672690083863,ORIGINAL
602,6,0.0,0.6735753140545634,0.9590303082819112,ORIGINAL
602,7,0.0,,0.9971672690083863,ORIGINAL
602,8,0.0,0.9428090415820634,0.9971672690083863,ORIGINAL
602,9,0.0,0.8164965809277261,0.9971672690083863,ORIGINAL
603,0,0.0,,0.940951251985196,ORIGINAL
603,1,0.0,0.5,0.940951251985196,ORIGINAL
603,2,0.0,0.4803844614152615,0.8805955286494573,ORIGINAL
603,3,0.0,0.25712973861328997,0.8425549475183908,ORIGINAL
603,4,0.0,0.22645540682891918,0.940951251985196,ORIGINAL
603,5,0.0,-0.13483997249264842,0.940951251985196,ORIGINAL
603,6,0.0,-0.2886751345948129,0.9260773544759858,ORIGINAL
603,7,0.0,0.4082482904638631,0.940951251985196,ORIGINAL
603,8,0.0,0.0,0.940951251985196,ORIGINAL
603,9,0.0,,0.940951251985196,ORIGINAL
604,0,0.0,,0.9623825793689229,ORIGINAL
604,1,0.0,,0.9623825793689229,ORIGINAL
604,2,0.0,,0.9039457309445813,ORIGINAL
604,3,0.0,,0.9255037832781221,ORIGINAL
604,4,0.0,,0.9623825793689229,ORIGINAL
604,5,0.0,,0.9623825793689229,ORIGINAL
604,6,0.0,,0.9443964472196353,ORIGINAL
604,7,0.0,,0.9623825793689229,ORIGINAL
604,8,0.0,,0.9623825793689229,ORIGINAL
604,9,0.0,,0.9623825793689229,ORIGINAL
605,0,0.0,,0.9681150543298018,ORIGINAL
605,1,0.0,,0.9681150543298018,ORIGINAL
605,2,0.0,,0.9538641585353345,ORIGINAL
605,3,0.0,1.0,0.9731287385973549,ORIGINAL
605,4,0.0,,0.9681150543298018,ORIGINAL
605,5,0.0,0.40824829046386296,0.9681150543298018,ORIGINAL
605,6,0.0,,0.9156195849886445,ORIGINAL
605,7,0.0,,0.9681150543298018,ORIGINAL
605,8,0.0,,0.9681150543298018,ORIGINAL
605,9,0.0,0.7071067811865475,0.9681150543298018,ORIGINAL
606,0,0.0,,0.9806790827122713,ORIGINAL
606,1,0.0,0.9486832980505138,0.9806790827122713,ORIGINAL
606,2,0.0,0.8660254037844386,0.9341955275642331,ORIGINAL
606,3,0.0,0.8528028654224419,0.9453174449713314,ORIGINAL
606,4,0.0,0.9428090415820635,0.9806790827122713,ORIGINAL
606,5,0.0,0.9432422182837986,0.9806790827122713,ORIGINAL
606,6,0.0,0.629940788348712,0.9561958125198223,ORIGINAL
606,7,0.0,0.9506541513652698,0.9806790827122713,ORIGINAL
606,8,0.0,0.8999999999999998,0.9806790827122713,ORIGINAL
606,9,0.0,0.9707253433941511,0.9806790827122713,ORIGINAL
607,0,0.0,,0.921781301480306,ORIGINAL
607,1,0.0,0.8660254037844387,0.921781301480306,ORIGINAL
607,2,0.0,0.9428090415820635,0.8440423910790914,ORIGINAL
607,3,0.0,0.8164965809277259,0.8596753009315394,ORIGINAL
607,4,0.0,0.9058216273156767,0.921781301480306,ORIGINAL
607,5,0.0,0.9594032236002469,0.921781301480306,ORIGINAL
607,6,0.0,0.40451991747794525,0.9099308155494368,ORIGINAL
607,7,0.0,,0.921781301480306,ORIGINAL
607,8,0.0,0.8333333333333335,0.921781301480306,ORIGINAL
607,9,0.0,0.944911182523068,0.921781301480306,ORIGINAL
608,0,0.0,-0.45226701686664544,0.9583167096761601,ORIGINAL
608,1,0.0,-0.7071067811865476,0.9583167096761601,ORIGINAL
608,2,0.0,0.25354627641855493,0.937786023836969,ORIGINAL
608,3,0.0,-0.08058229640253803,0.972838427285778,ORIGINAL
608,4,0.0,-0.5962847939999439,0.9583167096761601,ORIGINAL
608,5,0.0,-0.2581988897471611,0.9583167096761601,ORIGINAL
608,6,0.0,0.3779644730092272,0.9258790277634055,ORIGINAL
608,7,0.0,-0.4999999999999999,0.9583167096761601,ORIGINAL
608,8,0.0,-0.6666666666666666,0.9583167096761601,ORIGINAL
608,9,0.0,,0.9583167096761601,ORIGINAL
609,0,0.0,,0.9456603529213958,ORIGINAL
609,1,0.0,0.9486832980505138,0.9456603529213958,ORIGINAL
609,2,0.0,0.9166666666666669,0.9446835750235598,ORIGINAL
609,3,0.0,0.9354143466934854,0.9603054975371861,ORIGINAL
609,4,0.0,0.9230769230769232,0.9456603529213958,ORIGINAL
609,5,0.0,0.9432422182837986,0.9456603529213958,ORIGINAL
609,6,0.0,0.5855400437691198,0.9683544851511817,ORIGINAL
609,7,0.0,,0.9456603529213958,ORIGINAL
609,8,0.0,,0.9456603529213958,ORIGINAL
609,9,0.0,1.0000000000000002,0.9456603529213958,ORIGINAL
610,0,0.0,,0.9246351728232438,ORIGINAL
610,1,0.0,,0.9246351728232438,ORIGINAL
610,2,0.0,,0.9390073854089582,ORIGINAL
610,3,0.0,,0.9530605252878185,ORIGINAL
610,4,0.0,,0.9246351728232438,ORIGINAL
610,5,0.0,,0.9246351728232438,ORIGINAL
610,6,0.0,,0.9144329239460168,ORIGINAL
610,7,0.0,,0.9246351728232438,ORIGINAL
610,8,0.0,,0.9246351728232438,ORIGINAL
610,9,0.0,,0.9246351728232438,ORIGINAL
611,0,0.0,0.8164965809277259,0.9711339617538268,ORIGINAL
611,1,0.0,0.9999999999999999,0.9711339617538268,ORIGINAL
611,2,0.0,0.9428090415820635,0.9418732652446242,ORIGINAL
611,3,0.0,0.9045340337332909,0.9184574392903175,ORIGINAL
611,4,0.0,0.9428090415820635,0.9711339617538268,ORIGINAL
611,5,0.0,0.9999999999999998,0.9711339617538268,ORIGINAL
611,6,0.0,0.6324555320336759,0.9731518655736487,ORIGINAL
611,7,0.0,0.9622504486493763,0.9711339617538268,ORIGINAL
611,8,0.0,0.9538209664765318,0.9711339617538268,ORIGINAL
611,9,0.0,0.9438798074485389,0.9711339617538268,ORIGINAL
612,0,0.0,,0.9594009328812378,ORIGINAL
612,1,0.0,0.9428090415820635,0.9594009328812378,ORIGINAL
612,2,0.0,0.8888888888888888,0.9838151393703386,ORIGINAL
612,3,0.0,0.9432422182837986,0.9455680645783914,ORIGINAL
612,4,0.0,0.9449111825230682,0.9594009328812378,ORIGINAL
612,5,0.0,0.9467292624062573,0.9594009328812378,ORIGINAL
612,6,0.0,0.5833333333333334,0.9765368565225633,ORIGINAL
612,7,0.0,0.8666666666666666,0.9594009328812378,ORIGINAL
612,8,0.0,0.8819171036881969,0.9594009328812378,ORIGINAL
612,9,0.0,0.9525793444156805,0.9594009328812378,ORIGINAL
613,0,0.0,,0.9824636481796526,ORIGINAL
613,1,0.0,,0.9824636481796526,ORIGINAL
613,2,0.0,,0.9373812375584477,ORIGINAL
613,3,0.0,0.9594032236002469,0.9051753866614726,ORIGINAL
613,4,0.0,,0.9824636481796526,ORIGINAL
613,5,0.0,0.9486832980505138,0.9824636481796526,ORIGINAL
613,6,0.0,,0.9655410100448671,ORIGINAL
613,7,0.0,0.8164965809277261,0.9824636481796526,ORIGINAL
613,8,0.0,,0.9824636481796526,ORIGINAL
613,9,0.0,,0.9824636481796526,ORIGINAL
614,0,0.0,,,ORIGINAL
614,1,0.0,,,ORIGINAL
614,2,0.0,1.0000000000000002,,ORIGINAL
614,3,0.0,0.944911182523068,,ORIGINAL
614,4,0.0,0.9561828874675149,,ORIGINAL
614,5,0.0,0.944911182523068,,ORIGINAL
614,6,0.0,0.674199862463242,,ORIGINAL
614,7,0.0,,,ORIGINAL
614,8,0.0,,,ORIGINAL
614,9,0.0,,,ORIGINAL
615,0,0.0,,1.0,ORIGINAL
615,1,0.0,0.9622504486493763,1.0,ORIGINAL
615,2,0.0,0.8333333333333335,0.9633150259944552,ORIGINAL
615,3,0.0,0.7925939239012171,0.9478675140998328,ORIGINAL
615,4,0.0,,1.0,ORIGINAL
615,5,0.0,0.8006407690254358,1.0,ORIGINAL
615,6,0.0,,0.9646784562203947,ORIGINAL
615,7,0.0,,1.0,ORIGINAL
615,8,0.0,,1.0,ORIGINAL
615,9,0.0,,1.0,ORIGINAL
616,0,0.0,,1.0,ORIGINAL
616,1,0.0,,1.0,ORIGINAL
616,2,0.0,,0.9633150259944552,ORIGINAL
616,3,0.0,0.944911182523068,0.9478675140998328,ORIGINAL
616,4,0.0,,1.0,ORIGINAL
616,5,0.0,,1.0,ORIGINAL
616,6,0.0,0.0,0.9646784562203947,ORIGINAL
616,7,0.0,,1.0,ORIGINAL
616,8,0.0,,1.0,ORIGINAL
616,9,0.0,,1.0,ORIGINAL
617,0,0.0,,0.9351398090863341,ORIGINAL
617,1,0.0,,0.9351398090863341,ORIGINAL
617,2,0.0,,0.8567595659020111,ORIGINAL
617,3,0.0,0.8164965809277261,0.8522173063432165,ORIGINAL
617,4,0.0,,0.9351398090863341,ORIGINAL
617,5,0.0,0.7071067811865475,0.9351398090863341,ORIGINAL
617,6,0.0,,0.931134825102887,ORIGINAL
617,7,0.0,0.9428090415820632,0.9351398090863341,ORIGINAL
617,8,0.0,0.3333333333333333,0.9351398090863341,ORIGINAL
617,9,0.0,,0.9351398090863341,ORIGINAL
618,0,0.0,,0.9351398082922026,ORIGINAL
618,1,0.0,,0.9351398082922026,ORIGINAL
618,2,0.0,,0.8567595595876645,ORIGINAL
618,3,0.0,0.9561828874675149,0.8522172981651709,ORIGINAL
618,4,0.0,0.8366600265340756,0.9351398082922026,ORIGINAL
