matrix_index,drug_name,stitch_id,stitch_found,stitch_row_count,distinct_inchikey_count,inchikeys
674,ticagrelor,CIDm09871419,true,116,116,"[""BKROKOBWYDIOMG-YQWPFUFRSA-L"",""FMOBFTWOHGXXEI-UHFFFAOYSA-L"",""FMOBFTWOHGXXEI-UHFFFAOYSA-M"",""FMOBFTWOHGXXEI-VQNGXBDNSA-L"",""FMOBFTWOHGXXEI-VQNGXBDNSA-M"",""GHHNGFUKVOZSIQ-JVINUZOPSA-N"",""GHHNGFUKVOZSIQ-UHFFFAOYSA-N"",""GHHNGFUKVOZSIQ-VQNGXBDNSA-N"",""GTKKWRABHISABE-YQWPFUFRSA-L"",""LXLCTRJKFYBHRD-VQNGXBDNSA-N"",""MJMHWIBNUHNSOR-YQWPFUFRSA-L"",""OEKWJQXRCDYSHL-ADKMPNQHSA-N"",""OEKWJQXRCDYSHL-AJLDMBIBSA-N"",""OEKWJQXRCDYSHL-AKQVSYNKSA-N"",""OEKWJQXRCDYSHL-AVMHDXDASA-N"",""OEKWJQXRCDYSHL-AWNLBUGISA-N"",""OEKWJQXRCDYSHL-BDYMOPBTSA-N"",""OEKWJQXRCDYSHL-BTCQPVTOSA-N"",""OEKWJQXRCDYSHL-CQPKGVGKSA-N"",""OEKWJQXRCDYSHL-CXPSEXGWSA-N"",""OEKWJQXRCDYSHL-DIQKAWHUSA-N"",""OEKWJQXRCDYSHL-DNFPWKMYSA-N"",""OEKWJQXRCDYSHL-DOGPPCATSA-N"",""OEKWJQXRCDYSHL-DTRSTFIMSA-N"",""OEKWJQXRCDYSHL-FBIVZKAHSA-N"",""OEKWJQXRCDYSHL-FMUISZIUSA-N"",""OEKWJQXRCDYSHL-FNOIDJSQSA-N"",""OEKWJQXRCDYSHL-FZFWJHPGSA-N"",""OEKWJQXRCDYSHL-GWPAKKRUSA-N"",""OEKWJQXRCDYSHL-GYJWEPOESA-N"",""OEKWJQXRCDYSHL-HDRHAWELSA-N"",""OEKWJQXRCDYSHL-HDWAVJLRSA-N"",""OEKWJQXRCDYSHL-HHTRPBDNSA-N"",""OEKWJQXRCDYSHL-HWJWIRNCSA-N"",""OEKWJQXRCDYSHL-IASXHFJGSA-N"",""OEKWJQXRCDYSHL-IQLVDWOPSA-N"",""OEKWJQXRCDYSHL-JKAZAHRWSA-N"",""OEKWJQXRCDYSHL-JKTPWQOASA-N"",""OEKWJQXRCDYSHL-JMXQYDHOSA-N"",""OEKWJQXRCDYSHL-JPLDZTTJSA-N"",""OEKWJQXRCDYSHL-JUJHYKAKSA-N"",""OEKWJQXRCDYSHL-JWHOPSBMSA-N"",""OEKWJQXRCDYSHL-KCODXIBCSA-N"",""OEKWJQXRCDYSHL-KDAKQHGDSA-N"",""OEKWJQXRCDYSHL-KDCZYURZSA-N"",""OEKWJQXRCDYSHL-KFJIOXARSA-N"",""OEKWJQXRCDYSHL-KHWRPARBSA-N"",""OEKWJQXRCDYSHL-KMCOKXQPSA-N"",""OEKWJQXRCDYSHL-KMMQKHSZSA-N"",""OEKWJQXRCDYSHL-KNSXFORMSA-N"",""OEKWJQXRCDYSHL-KZCVKBDPSA-N"",""OEKWJQXRCDYSHL-LHCCGZDISA-N"",""OEKWJQXRCDYSHL-LQLIJVPPSA-N"",""OEKWJQXRCDYSHL-LVIFUBGXSA-N"",""OEKWJQXRCDYSHL-LZNGJIPASA-N"",""OEKWJQXRCDYSHL-MFBLQSDPSA-N"",""OEKWJQXRCDYSHL-MHTCSOGVSA-N"",""OEKWJQXRCDYSHL-MKLLICGPSA-N"",""OEKWJQXRCDYSHL-MRAOMUQSSA-N"",""OEKWJQXRCDYSHL-MRDWDFMVSA-N"",""OEKWJQXRCDYSHL-NBVCHVAMSA-N"",""OEKWJQXRCDYSHL-NXBOEPGZSA-N"",""OEKWJQXRCDYSHL-OFDQZBRGSA-N"",""OEKWJQXRCDYSHL-OMHOOXLVSA-N"",""OEKWJQXRCDYSHL-OPBCWRCMSA-N"",""OEKWJQXRCDYSHL-OVGQVHOSSA-N"",""OEKWJQXRCDYSHL-PGFPJDPTSA-N"",""OEKWJQXRCDYSHL-PGUGALDASA-N"",""OEKWJQXRCDYSHL-POUROMBUSA-N"",""OEKWJQXRCDYSHL-PQRDXTGCSA-N"",""OEKWJQXRCDYSHL-QEIJTNHDSA-N"",""OEKWJQXRCDYSHL-QJWFGRGJSA-N"",""OEKWJQXRCDYSHL-QSSBHJJHSA-N"",""OEKWJQXRCDYSHL-QXEAJWKSSA-N"",""OEKWJQXRCDYSHL-QXWHMLMQSA-N"",""OEKWJQXRCDYSHL-RBEVRDHVSA-N"",""OEKWJQXRCDYSHL-RBXOEIDZSA-N"",""OEKWJQXRCDYSHL-RDWDMXNKSA-N"",""OEKWJQXRCDYSHL-RNKLXCRWSA-N"",""OEKWJQXRCDYSHL-RODFSUTDSA-N"",""OEKWJQXRCDYSHL-RPLUQZRNSA-N"",""OEKWJQXRCDYSHL-RZMMCLRCSA-N"",""OEKWJQXRCDYSHL-SBOJXANASA-N"",""OEKWJQXRCDYSHL-SDXIDKDGSA-N"",""OEKWJQXRCDYSHL-TUDIAEPNSA-N"",""OEKWJQXRCDYSHL-UCTINYHGSA-N"",""OEKWJQXRCDYSHL-UGPIYRFCSA-N"",""OEKWJQXRCDYSHL-UHFFFAOYSA-N"",""OEKWJQXRCDYSHL-UJDIKAAESA-N"",""OEKWJQXRCDYSHL-UJUAOCSNSA-N"",""OEKWJQXRCDYSHL-UNHIWVRJSA-N"",""OEKWJQXRCDYSHL-UUTXERHBSA-N"",""OEKWJQXRCDYSHL-UZTWHXFQSA-N"",""OEKWJQXRCDYSHL-VDTBTCMKSA-N"",""OEKWJQXRCDYSHL-VTGZDNPMSA-N"",""OEKWJQXRCDYSHL-WCJUQPNGSA-N"",""OEKWJQXRCDYSHL-WFSJCXISSA-N"",""OEKWJQXRCDYSHL-WGGSUYMMSA-N"",""OEKWJQXRCDYSHL-WYARPVSWSA-N"",""OEKWJQXRCDYSHL-WYOJOYDPSA-N"",""OEKWJQXRCDYSHL-WYUIZONGSA-N"",""OEKWJQXRCDYSHL-WZBMWGTKSA-N"",""OEKWJQXRCDYSHL-WZMIOTFMSA-N"",""OEKWJQXRCDYSHL-XJTQUQJESA-N"",""OEKWJQXRCDYSHL-XWMCJIKQSA-N"",""OEKWJQXRCDYSHL-YCIMSIRESA-N"",""OEKWJQXRCDYSHL-YEZHXSOWSA-N"",""OEKWJQXRCDYSHL-YFSCIOPUSA-N"",""OEKWJQXRCDYSHL-YVQGXXJXSA-N"",""OEKWJQXRCDYSHL-ZBIVSVFMSA-N"",""OEKWJQXRCDYSHL-ZIIJPRJASA-N"",""OEKWJQXRCDYSHL-ZQHKCTDPSA-N"",""OEKWJQXRCDYSHL-ZUYAPRQRSA-N"",""QHFFEXNLNCBZPR-YQWPFUFRSA-L"",""XDDLWQUQIMOJND-YQWPFUFRSA-L"",""XHUYHJNQQKKJIO-YQWPFUFRSA-L""]"
675,tafluprost,CIDm09868491,false,0,0,[]
676,ivacaftor,CIDm16220172,true,34,34,"[""MYELKYHBCRDZNH-UHFFFAOYSA-N"",""PURKAOJPTOLRMP-ACTMGKLTSA-N"",""PURKAOJPTOLRMP-ASMGOKTBSA-N"",""PURKAOJPTOLRMP-BLYNKOTJSA-N"",""PURKAOJPTOLRMP-BOORROTBSA-N"",""PURKAOJPTOLRMP-BSVHQCSQSA-N"",""PURKAOJPTOLRMP-BUCIQVOKSA-N"",""PURKAOJPTOLRMP-BUGGZPHLSA-N"",""PURKAOJPTOLRMP-FUTPGZFNSA-N"",""PURKAOJPTOLRMP-FWDWGVSGSA-N"",""PURKAOJPTOLRMP-GLBCJEDWSA-N"",""PURKAOJPTOLRMP-GQALSZNTSA-N"",""PURKAOJPTOLRMP-HQEXPILSSA-N"",""PURKAOJPTOLRMP-IZKYYLLHSA-N"",""PURKAOJPTOLRMP-JZWBCEOFSA-N"",""PURKAOJPTOLRMP-KGHUTJOWSA-N"",""PURKAOJPTOLRMP-LOHRFWLTSA-N"",""PURKAOJPTOLRMP-LYLRFPDXSA-N"",""PURKAOJPTOLRMP-NBDUPMGQSA-N"",""PURKAOJPTOLRMP-NLUICQSMSA-N"",""PURKAOJPTOLRMP-NNCAXZPCSA-N"",""PURKAOJPTOLRMP-NPIPXPNYSA-N"",""PURKAOJPTOLRMP-NZXNCOHNSA-N"",""PURKAOJPTOLRMP-ODOSLHAJSA-N"",""PURKAOJPTOLRMP-PUIBTECMSA-N"",""PURKAOJPTOLRMP-TWWCNAITSA-N"",""PURKAOJPTOLRMP-UHFFFAOYSA-N"",""PURKAOJPTOLRMP-ULDPCNCHSA-N"",""PURKAOJPTOLRMP-WFGJKAKNSA-N"",""PURKAOJPTOLRMP-XTSHESQSSA-N"",""PURKAOJPTOLRMP-XYYSDHCHSA-N"",""PURKAOJPTOLRMP-YSOHJTORSA-N"",""PURKAOJPTOLRMP-ZHAOQUSNSA-N"",""SHZGLOODMWTRSY-UHFFFAOYSA-N""]"
677,iodine.ioflupane.(123I),CIDm03086674,false,0,0,[]
678,vismodegib,CIDm24776445,true,3,3,"[""BPQMGSKTAYIVFO-KYZTVQELSA-N"",""BPQMGSKTAYIVFO-UHFFFAOYSA-N"",""SNJYDTCLZFLUBN-UHFFFAOYSA-N""]"
679,rilpivirine,CIDm06451164,false,0,0,[]
680,crizotinib,CIDm11626560,false,0,0,[]
681,ulipristal,CIDm13559281,false,0,0,[]
682,fingolimod,CIDm00107969,true,31,29,"[""AYEKVAVSXRAIDH-UHFFFAOYSA-N"",""FVHNTIMTUQSEFX-UHFFFAOYSA-N"",""GYWBEKWVBOCGQM-UHFFFAOYSA-N"",""HZRIWIXBGWESRD-UHFFFAOYSA-N"",""KAYKKTSNASWDIU-UHFFFAOYSA-N"",""KKGQTZUTZRNORY-DBLMQEFNSA-N"",""KKGQTZUTZRNORY-DBVREXLBSA-N"",""KKGQTZUTZRNORY-DSNVRBBXSA-N"",""KKGQTZUTZRNORY-FIBGUPNXSA-N"",""KKGQTZUTZRNORY-IRYCTXJYSA-N"",""KKGQTZUTZRNORY-MGGLYOAJSA-N"",""KKGQTZUTZRNORY-NSWAQAGESA-N"",""KKGQTZUTZRNORY-OGCJDUJVSA-N"",""KKGQTZUTZRNORY-OISRNESJSA-N"",""KKGQTZUTZRNORY-ONNKGWAKSA-N"",""KKGQTZUTZRNORY-PMELWRBQSA-N"",""KKGQTZUTZRNORY-UHFFFAOYSA-N"",""KKGQTZUTZRNORY-UHFFFAOYSA-O"",""KKGQTZUTZRNORY-UTBWLCBWSA-N"",""MGBLIHVJAWZEAM-UHFFFAOYSA-N"",""NYCBIKYZHFWXQG-UHFFFAOYSA-N"",""QBKBHLKGARBSLQ-UHFFFAOYSA-N"",""QWXHDUZFRDLTAI-UHFFFAOYSA-N"",""SWZTYAVBMYWFGS-JWIOGAFXSA-N"",""SWZTYAVBMYWFGS-UHFFFAOYSA-N"",""UKTFXBCDLJJONG-BTJKTKAUSA-N"",""UKTFXBCDLJJONG-UHFFFAOYSA-N"",""UKTFXBCDLJJONG-WLHGVMLRSA-N"",""ZUFZPQROKUYGKK-UHFFFAOYSA-N""]"
683,tesamorelin,CIDm44201342,true,1,1,"[""WAOQOSHNKJFOTO-BMGKTWPMSA-N""]"
684,eribulin,CIDm53320414,false,0,0,[]
685,boceprevir,CIDm10324367,true,104,104,"[""LHHCSNFAOIFYRV-ALHCLDFCSA-N"",""LHHCSNFAOIFYRV-ARTYXBSBSA-N"",""LHHCSNFAOIFYRV-AZRLCKCBSA-N"",""LHHCSNFAOIFYRV-BHJZPCNUSA-N"",""LHHCSNFAOIFYRV-CCLIWJKGSA-N"",""LHHCSNFAOIFYRV-CKWMPDEQSA-N"",""LHHCSNFAOIFYRV-CNBRCIHWSA-N"",""LHHCSNFAOIFYRV-COWJFNPDSA-N"",""LHHCSNFAOIFYRV-CPQYCEPASA-N"",""LHHCSNFAOIFYRV-DAKSQHJPSA-N"",""LHHCSNFAOIFYRV-DCMHHLBUSA-N"",""LHHCSNFAOIFYRV-DFWKGLRPSA-N"",""LHHCSNFAOIFYRV-DLXXUKCLSA-N"",""LHHCSNFAOIFYRV-DOJVEYBSSA-N"",""LHHCSNFAOIFYRV-DOVBMPENSA-N"",""LHHCSNFAOIFYRV-DRBVRQRSSA-N"",""LHHCSNFAOIFYRV-DROCMUGESA-N"",""LHHCSNFAOIFYRV-DTAFYDTKSA-N"",""LHHCSNFAOIFYRV-DTCQKRBHSA-N"",""LHHCSNFAOIFYRV-FATHMOINSA-N"",""LHHCSNFAOIFYRV-FSAGHJQGSA-N"",""LHHCSNFAOIFYRV-GEONRVCZSA-N"",""LHHCSNFAOIFYRV-GIEIMUNESA-N"",""LHHCSNFAOIFYRV-GIXCVNQXSA-N"",""LHHCSNFAOIFYRV-GJFFHCSYSA-N"",""LHHCSNFAOIFYRV-GLAFNUGXSA-N"",""LHHCSNFAOIFYRV-GTJSSIJNSA-N"",""LHHCSNFAOIFYRV-HCSSGBMRSA-N"",""LHHCSNFAOIFYRV-HGAYDSBFSA-N"",""LHHCSNFAOIFYRV-HONTULHLSA-N"",""LHHCSNFAOIFYRV-HWWITLHISA-N"",""LHHCSNFAOIFYRV-INDPSFODSA-N"",""LHHCSNFAOIFYRV-IWBLZYKXSA-N"",""LHHCSNFAOIFYRV-IYEAEWHJSA-N"",""LHHCSNFAOIFYRV-JAFFWASASA-N"",""LHHCSNFAOIFYRV-JBUDVITOSA-N"",""LHHCSNFAOIFYRV-JDAGSOSWSA-N"",""LHHCSNFAOIFYRV-JDVDGTEWSA-N"",""LHHCSNFAOIFYRV-JGQJFOAASA-N"",""LHHCSNFAOIFYRV-JMSRLDAHSA-N"",""LHHCSNFAOIFYRV-JPAGIWIUSA-N"",""LHHCSNFAOIFYRV-JQZQRARFSA-N"",""LHHCSNFAOIFYRV-JWDQXJLJSA-N"",""LHHCSNFAOIFYRV-KCUXPBLJSA-N"",""LHHCSNFAOIFYRV-KFQYKUIUSA-N"",""LHHCSNFAOIFYRV-KLWWHAAASA-N"",""LHHCSNFAOIFYRV-KTHZUGMTSA-N"",""LHHCSNFAOIFYRV-KZEZQIKRSA-N"",""LHHCSNFAOIFYRV-LEUZCIGGSA-N"",""LHHCSNFAOIFYRV-LFFBPUTRSA-N"",""LHHCSNFAOIFYRV-LQKYQPKQSA-N"",""LHHCSNFAOIFYRV-LWIHFDKISA-N"",""LHHCSNFAOIFYRV-LZUNURGOSA-N"",""LHHCSNFAOIFYRV-MTXCBWQVSA-N"",""LHHCSNFAOIFYRV-MUPNANLLSA-N"",""LHHCSNFAOIFYRV-NGKXGSACSA-N"",""LHHCSNFAOIFYRV-NJYSXPCBSA-N"",""LHHCSNFAOIFYRV-OAQMNZSCSA-N"",""LHHCSNFAOIFYRV-OJSKCCHRSA-N"",""LHHCSNFAOIFYRV-OKFGOOMQSA-N"",""LHHCSNFAOIFYRV-OPCVDWJVSA-N"",""LHHCSNFAOIFYRV-OVNSZUQASA-N"",""LHHCSNFAOIFYRV-OXUFKRIPSA-N"",""LHHCSNFAOIFYRV-PELCVSDJSA-N"",""LHHCSNFAOIFYRV-PGFJXMCPSA-N"",""LHHCSNFAOIFYRV-PGRVMGKCSA-N"",""LHHCSNFAOIFYRV-PIMPOXGBSA-N"",""LHHCSNFAOIFYRV-PSRQJIDVSA-N"",""LHHCSNFAOIFYRV-PXAHYODDSA-N"",""LHHCSNFAOIFYRV-QKTCFGOJSA-N"",""LHHCSNFAOIFYRV-QYYQYHEXSA-N"",""LHHCSNFAOIFYRV-QZMQZULOSA-N"",""LHHCSNFAOIFYRV-RDBDRXEXSA-N"",""LHHCSNFAOIFYRV-RFEYCPCCSA-N"",""LHHCSNFAOIFYRV-RJKRPDFYSA-N"",""LHHCSNFAOIFYRV-RJMNQXALSA-N"",""LHHCSNFAOIFYRV-RNQSAIAYSA-N"",""LHHCSNFAOIFYRV-RUJIWBMESA-N"",""LHHCSNFAOIFYRV-RZTJEXOPSA-N"",""LHHCSNFAOIFYRV-SPWTZVKTSA-N"",""LHHCSNFAOIFYRV-SWFPJNFGSA-N"",""LHHCSNFAOIFYRV-TWZNXADCSA-N"",""LHHCSNFAOIFYRV-UHFFFAOYSA-N"",""LHHCSNFAOIFYRV-UMXKNJMESA-N"",""LHHCSNFAOIFYRV-UVMLCILCSA-N"",""LHHCSNFAOIFYRV-UYIRXTDFSA-N"",""LHHCSNFAOIFYRV-VKENACPHSA-N"",""LHHCSNFAOIFYRV-VOQPWXIJSA-N"",""LHHCSNFAOIFYRV-VQDNPMIESA-N"",""LHHCSNFAOIFYRV-VZIDXPSOSA-N"",""LHHCSNFAOIFYRV-WGSFIQNASA-N"",""LHHCSNFAOIFYRV-WRRIDWHNSA-N"",""LHHCSNFAOIFYRV-WTYVMLHCSA-N"",""LHHCSNFAOIFYRV-WXIGUDOASA-N"",""LHHCSNFAOIFYRV-XBLCYXNWSA-N"",""LHHCSNFAOIFYRV-XBTQZCSNSA-N"",""LHHCSNFAOIFYRV-XEDVKYOOSA-N"",""LHHCSNFAOIFYRV-XLULGALFSA-N"",""LHHCSNFAOIFYRV-XOIXXQCZSA-N"",""LHHCSNFAOIFYRV-XUTBLCSISA-N"",""LHHCSNFAOIFYRV-YHQGITSZSA-N"",""LHHCSNFAOIFYRV-YONWCZTCSA-N"",""LHHCSNFAOIFYRV-YXLDNGHSSA-N"",""LHHCSNFAOIFYRV-ZYNAIFEFSA-N""]"
686,fidaxomicin,CIDm10034073,false,0,0,[]
687,cabozantinib,CIDm25102847,true,2,2,"[""ONIQOQHATWINJY-LNFUJOGGSA-N"",""ONIQOQHATWINJY-UHFFFAOYSA-N""]"
688,ruxolitinib,CIDm25126797,false,0,0,[]
689,teriflunomide,CIDm54684141,false,0,0,[]
690,vemurafenib,CIDm42611257,true,26,26,"[""DNQQUZYRZOORBH-UHFFFAOYSA-N"",""GPXBXXGIAQBQNI-CBTSVUPCSA-N"",""GPXBXXGIAQBQNI-DMSOEGGMSA-N"",""GPXBXXGIAQBQNI-FIBGUPNXSA-N"",""GPXBXXGIAQBQNI-HWUUPZTCSA-N"",""GPXBXXGIAQBQNI-IQWWGFHYSA-N"",""GPXBXXGIAQBQNI-KNXIQCGSSA-N"",""GPXBXXGIAQBQNI-PHBWZQRBSA-N"",""GPXBXXGIAQBQNI-PVCZIWSJSA-N"",""GPXBXXGIAQBQNI-TXFBWYMTSA-N"",""GPXBXXGIAQBQNI-UFFRDWFDSA-N"",""GPXBXXGIAQBQNI-UHFFFAOYSA-N"",""GPXBXXGIAQBQNI-VBUPEYEFSA-N"",""GPXBXXGIAQBQNI-VRWPTNEPSA-N"",""GPXBXXGIAQBQNI-XZQIOHESSA-N"",""GPXBXXGIAQBQNI-YZJDOSQOSA-N"",""GPXBXXGIAQBQNI-ZBJDZAJPSA-N"",""LDCZOKPYLNYYGA-UHFFFAOYSA-N"",""MMLPOKOCOWCNDH-UHFFFAOYSA-N"",""NTIRDMJYZYYYKB-UHFFFAOYSA-N"",""OXEPHLWTNVKTOQ-BTJKTKAUSA-N"",""OXEPHLWTNVKTOQ-UHFFFAOYSA-N"",""PIWNAXJRRFKAHM-UHFFFAOYSA-N"",""QNYUERJMHGHMCA-UHFFFAOYSA-M"",""QNYUERJMHGHMCA-XLNRJJMWSA-M"",""UCGTVRYSROTBQE-UHFFFAOYSA-N""]"
691,linagliptin,CIDm10096344,true,24,23,"[""AWXSUKYIQWRKPU-UNTBIKODSA-N"",""DKWUJHLHUAVBMZ-UNTBIKODSA-N"",""DNSSVTLITLNWNW-UNTBIKODSA-N"",""DRVIAOOFDYQYPJ-UNTBIKODSA-N"",""FOEABIPSRBFBTQ-UNTBIKODSA-N"",""HMKYZVVQUPZSJU-UNTBIKODSA-N"",""IENGRRJQIVZFHG-UNTBIKODSA-N"",""LTXREWYXXSTFRX-KHANSRSFSA-N"",""LTXREWYXXSTFRX-KRWDZBQOSA-N"",""LTXREWYXXSTFRX-OKWSDYJOSA-N"",""LTXREWYXXSTFRX-QGZVFWFLSA-N"",""LTXREWYXXSTFRX-QGZVFWFLSA-O"",""LTXREWYXXSTFRX-UHFFFAOYSA-N"",""MXQHCZNFWXUJED-UNTBIKODSA-N"",""NCOVOFKIZCKSBU-RSJGWRKCSA-N"",""NCOVOFKIZCKSBU-UNTBIKODSA-N"",""PKWYRENRRDHMEM-UNTBIKODSA-N"",""UAAYSTIEUQIBHL-UNTBIKODSA-N"",""VWSFSSXXXNSKTP-UNTBIKODSA-N"",""VXVLJCOYSVRDKL-UNTBIKODSA-N"",""XBANATWIHCEIKQ-XLOMBBFOSA-N"",""XBANATWIHCEIKQ-YQXMEYCDSA-N"",""YUUCIZQJFVSQAK-UNTBIKODSA-N""]"
692,perampanel,CIDm09924495,true,14,14,"[""BRTWFSYDNIHBNS-UHFFFAOYSA-N"",""FJWRESUOIVKKOP-UHFFFAOYSA-N"",""HGCWKNGRWQTIOC-UHFFFAOYSA-N"",""HYTYTNMUOSNMCE-UHFFFAOYSA-N"",""IHIVQHPVEQOTFV-UHFFFAOYSA-N"",""IQXDTLHRZOQSOV-UHFFFAOYSA-N"",""PDWMJDKMSASBNE-UHFFFAOYSA-N"",""PRMWGUBFXWROHD-OAQRYYNNSA-N"",""PRMWGUBFXWROHD-UHFFFAOYSA-N"",""TZRLXXBMMZPRKZ-UHFFFAOYSA-N"",""WWKFVPBTWXQABS-UHFFFAOYSA-N"",""XIRRMOMSYMVSMD-UHFFFAOYSA-N"",""XIRRMOMSYMVSMD-WLHGVMLRSA-N"",""XSZKQVYXAQSNCT-UHFFFAOYSA-N""]"
693,carfilzomib,CIDm11556711,true,62,62,"[""BLMPQMFVWMYDKT-AAAFFXHLSA-N"",""BLMPQMFVWMYDKT-AFTUYUSPSA-N"",""BLMPQMFVWMYDKT-AICBADDPSA-N"",""BLMPQMFVWMYDKT-ASLMDWNWSA-N"",""BLMPQMFVWMYDKT-AVIBPMLUSA-N"",""BLMPQMFVWMYDKT-AYTOGTGGSA-N"",""BLMPQMFVWMYDKT-BADDJQLISA-N"",""BLMPQMFVWMYDKT-BQGDYIMLSA-N"",""BLMPQMFVWMYDKT-BSYZLVICSA-N"",""BLMPQMFVWMYDKT-BUDGGOQFSA-N"",""BLMPQMFVWMYDKT-CYWZGEGRSA-N"",""BLMPQMFVWMYDKT-DJCKBPFPSA-N"",""BLMPQMFVWMYDKT-DKGRDGMCSA-N"",""BLMPQMFVWMYDKT-DQIYSODUSA-N"",""BLMPQMFVWMYDKT-DUWXKZJZSA-N"",""BLMPQMFVWMYDKT-FITLRUNSSA-N"",""BLMPQMFVWMYDKT-FXVKDXAYSA-N"",""BLMPQMFVWMYDKT-FYPXYJMDSA-N"",""BLMPQMFVWMYDKT-GNUJEDPJSA-N"",""BLMPQMFVWMYDKT-HCWRMCKMSA-N"",""BLMPQMFVWMYDKT-HEMZLDBQSA-N"",""BLMPQMFVWMYDKT-IDFNTEGXSA-N"",""BLMPQMFVWMYDKT-IKKRJENISA-N"",""BLMPQMFVWMYDKT-INLMYVKKSA-N"",""BLMPQMFVWMYDKT-IZKLOEBWSA-N"",""BLMPQMFVWMYDKT-KOGHBNBGSA-N"",""BLMPQMFVWMYDKT-LFSHXXBZSA-N"",""BLMPQMFVWMYDKT-LLWUFBLUSA-N"",""BLMPQMFVWMYDKT-LMTBTZACSA-N"",""BLMPQMFVWMYDKT-LPBIWPEXSA-N"",""BLMPQMFVWMYDKT-MJYNPLOTSA-N"",""BLMPQMFVWMYDKT-MOPCXZFLSA-N"",""BLMPQMFVWMYDKT-MREUQEJDSA-N"",""BLMPQMFVWMYDKT-NORAROLXSA-N"",""BLMPQMFVWMYDKT-NZTKNTHTSA-N"",""BLMPQMFVWMYDKT-OGCGOZPGSA-N"",""BLMPQMFVWMYDKT-ONJYYSCVSA-N"",""BLMPQMFVWMYDKT-OTLHRAEHSA-N"",""BLMPQMFVWMYDKT-OZAGLILRSA-N"",""BLMPQMFVWMYDKT-PQSUUKQQSA-N"",""BLMPQMFVWMYDKT-QRHMCSLRSA-N"",""BLMPQMFVWMYDKT-QZPDNUJVSA-N"",""BLMPQMFVWMYDKT-SIXAKGLSSA-N"",""BLMPQMFVWMYDKT-SRUCYTQBSA-N"",""BLMPQMFVWMYDKT-TVRFLQAWSA-N"",""BLMPQMFVWMYDKT-UFGHWWLXSA-N"",""BLMPQMFVWMYDKT-UHFFFAOYSA-N"",""BLMPQMFVWMYDKT-ULAOCNAISA-N"",""BLMPQMFVWMYDKT-UTLIJRGOSA-N"",""BLMPQMFVWMYDKT-UWUZTAJZSA-N"",""BLMPQMFVWMYDKT-VGHTWLCRSA-N"",""BLMPQMFVWMYDKT-VKEFLODZSA-N"",""BLMPQMFVWMYDKT-VRQWPTNUSA-N"",""BLMPQMFVWMYDKT-WATWRNISSA-N"",""BLMPQMFVWMYDKT-XCKAHTFESA-N"",""BLMPQMFVWMYDKT-XJUONWTMSA-N"",""BLMPQMFVWMYDKT-YRSSHPPOSA-N"",""BLMPQMFVWMYDKT-YVDYGZFJSA-N"",""BLMPQMFVWMYDKT-ZJDZKBMDSA-N"",""BLMPQMFVWMYDKT-ZLDGEATJSA-N"",""OUXUPCLWOOTREC-LOSRFJHHSA-N"",""OUXUPCLWOOTREC-UHFFFAOYSA-N""]"
