node_index,node_id,node_type,name,source
345,BIOKORF_DRUG_345,BIOKORF_DRUG,eprosartan,BioKORF
346,BIOKORF_DRUG_346,BIOKORF_DRUG,sirolimus,BioKORF
347,BIOKORF_DRUG_347,BIOKORF_DRUG,emtricitabine,BioKORF
348,BIOKORF_DRUG_348,BIOKORF_DRUG,quinapril,BioKORF
349,BIOKORF_DRUG_349,BIOKORF_DRUG,clomifene,BioKORF
350,BIOKORF_DRUG_350,BIOKORF_DRUG,risedronic.acid,BioKORF
351,BIOKORF_DRUG_351,BIOKORF_DRUG,bumetanide,BioKORF
352,BIOKORF_DRUG_352,BIOKORF_DRUG,chlormethine,BioKORF
353,BIOKORF_DRUG_353,BIOKORF_DRUG,granisetron,BioKORF
354,BIOKORF_DRUG_354,BIOKORF_DRUG,triazolam,BioKORF
355,BIOKORF_DRUG_355,BIOKORF_DRUG,remifentanil,BioKORF
356,BIOKORF_DRUG_356,BIOKORF_DRUG,didanosine,BioKORF
357,BIOKORF_DRUG_357,BIOKORF_DRUG,ondansetron,BioKORF
358,BIOKORF_DRUG_358,BIOKORF_DRUG,bimatoprost,BioKORF
359,BIOKORF_DRUG_359,BIOKORF_DRUG,tiagabine,BioKORF
360,BIOKORF_DRUG_360,BIOKORF_DRUG,quinidine,BioKORF
361,BIOKORF_DRUG_361,BIOKORF_DRUG,zonisamide,BioKORF
362,BIOKORF_DRUG_362,BIOKORF_DRUG,paricalcitol,BioKORF
363,BIOKORF_DRUG_363,BIOKORF_DRUG,tinidazole,BioKORF
364,BIOKORF_DRUG_364,BIOKORF_DRUG,repaglinide,BioKORF
365,BIOKORF_DRUG_365,BIOKORF_DRUG,amantadine,BioKORF
366,BIOKORF_DRUG_366,BIOKORF_DRUG,metronidazole,BioKORF
367,BIOKORF_DRUG_367,BIOKORF_DRUG,almotriptan,BioKORF
368,BIOKORF_DRUG_368,BIOKORF_DRUG,buprenorphine,BioKORF
369,BIOKORF_DRUG_369,BIOKORF_DRUG,levosimendan,BioKORF
370,BIOKORF_DRUG_370,BIOKORF_DRUG,cyclobenzaprine,BioKORF
371,BIOKORF_DRUG_371,BIOKORF_DRUG,famotidine,BioKORF
372,BIOKORF_DRUG_372,BIOKORF_DRUG,azacitidine,BioKORF
373,BIOKORF_DRUG_373,BIOKORF_DRUG,misoprostol,BioKORF
374,BIOKORF_DRUG_374,BIOKORF_DRUG,colesevelam,BioKORF
375,BIOKORF_DRUG_375,BIOKORF_DRUG,tipranavir,BioKORF
376,BIOKORF_DRUG_376,BIOKORF_DRUG,maprotiline,BioKORF
377,BIOKORF_DRUG_377,BIOKORF_DRUG,salmeterol,BioKORF
378,BIOKORF_DRUG_378,BIOKORF_DRUG,fulvestrant,BioKORF
379,BIOKORF_DRUG_379,BIOKORF_DRUG,felbamate,BioKORF
380,BIOKORF_DRUG_380,BIOKORF_DRUG,fexofenadine,BioKORF
381,BIOKORF_DRUG_381,BIOKORF_DRUG,naratriptan,BioKORF
382,BIOKORF_DRUG_382,BIOKORF_DRUG,rizatriptan,BioKORF
383,BIOKORF_DRUG_383,BIOKORF_DRUG,hydrocodone,BioKORF
384,BIOKORF_DRUG_384,BIOKORF_DRUG,carboplatin,BioKORF
385,BIOKORF_DRUG_385,BIOKORF_DRUG,pindolol,BioKORF
386,BIOKORF_DRUG_386,BIOKORF_DRUG,zaleplon,BioKORF
387,BIOKORF_DRUG_387,BIOKORF_DRUG,apraclonidine,BioKORF
388,BIOKORF_DRUG_388,BIOKORF_DRUG,telmisartan,BioKORF
389,BIOKORF_DRUG_389,BIOKORF_DRUG,desloratadine,BioKORF
390,BIOKORF_DRUG_390,BIOKORF_DRUG,alosetron,BioKORF
391,BIOKORF_DRUG_391,BIOKORF_DRUG,azelastine,BioKORF
392,BIOKORF_DRUG_392,BIOKORF_DRUG,ezetimibe,BioKORF
393,BIOKORF_DRUG_393,BIOKORF_DRUG,dipyridamole,BioKORF
394,BIOKORF_DRUG_394,BIOKORF_DRUG,telithromycin,BioKORF
395,BIOKORF_DRUG_395,BIOKORF_DRUG,lomefloxacin,BioKORF
396,BIOKORF_DRUG_396,BIOKORF_DRUG,ramelteon,BioKORF
397,BIOKORF_DRUG_397,BIOKORF_DRUG,isotretinoin,BioKORF
398,BIOKORF_DRUG_398,BIOKORF_DRUG,formoterol,BioKORF
399,BIOKORF_DRUG_399,BIOKORF_DRUG,glycopyrronium.bromide,BioKORF
400,BIOKORF_DRUG_400,BIOKORF_DRUG,cytarabine,BioKORF
401,BIOKORF_DRUG_401,BIOKORF_DRUG,rivastigmine,BioKORF
402,BIOKORF_DRUG_402,BIOKORF_DRUG,exemestane,BioKORF
403,BIOKORF_DRUG_403,BIOKORF_DRUG,methyl.aminolevulinate,BioKORF
404,BIOKORF_DRUG_404,BIOKORF_DRUG,azathioprine,BioKORF
405,BIOKORF_DRUG_405,BIOKORF_DRUG,auranofin,BioKORF
406,BIOKORF_DRUG_406,BIOKORF_DRUG,gabapentin,BioKORF
407,BIOKORF_DRUG_407,BIOKORF_DRUG,doxorubicin,BioKORF
408,BIOKORF_DRUG_408,BIOKORF_DRUG,frovatriptan,BioKORF
409,BIOKORF_DRUG_409,BIOKORF_DRUG,hydrochlorothiazide,BioKORF
410,BIOKORF_DRUG_410,BIOKORF_DRUG,salbutamol,BioKORF
411,BIOKORF_DRUG_411,BIOKORF_DRUG,levobupivacaine,BioKORF
412,BIOKORF_DRUG_412,BIOKORF_DRUG,cromoglicic.acid,BioKORF
413,BIOKORF_DRUG_413,BIOKORF_DRUG,ganciclovir,BioKORF
414,BIOKORF_DRUG_414,BIOKORF_DRUG,hydroxycarbamide,BioKORF
415,BIOKORF_DRUG_415,BIOKORF_DRUG,letrozole,BioKORF
416,BIOKORF_DRUG_416,BIOKORF_DRUG,busulfan,BioKORF
417,BIOKORF_DRUG_417,BIOKORF_DRUG,metyrapone,BioKORF
418,BIOKORF_DRUG_418,BIOKORF_DRUG,cinacalcet,BioKORF
419,BIOKORF_DRUG_419,BIOKORF_DRUG,balsalazide,BioKORF
420,BIOKORF_DRUG_420,BIOKORF_DRUG,sulfamethoxazole.and.trimethoprim,BioKORF
421,BIOKORF_DRUG_421,BIOKORF_DRUG,minocycline,BioKORF
422,BIOKORF_DRUG_422,BIOKORF_DRUG,guanfacine,BioKORF
423,BIOKORF_DRUG_423,BIOKORF_DRUG,isosorbide.mononitrate,BioKORF
424,BIOKORF_DRUG_424,BIOKORF_DRUG,mycophenolic.acid,BioKORF
425,BIOKORF_DRUG_425,BIOKORF_DRUG,amlexanox,BioKORF
426,BIOKORF_DRUG_426,BIOKORF_DRUG,irbesartan,BioKORF
427,BIOKORF_DRUG_427,BIOKORF_DRUG,topotecan,BioKORF
428,BIOKORF_DRUG_428,BIOKORF_DRUG,tolterodine,BioKORF
429,BIOKORF_DRUG_429,BIOKORF_DRUG,selegiline,BioKORF
430,BIOKORF_DRUG_430,BIOKORF_DRUG,fenofibrate,BioKORF
431,BIOKORF_DRUG_431,BIOKORF_DRUG,thalidomide,BioKORF
432,BIOKORF_DRUG_432,BIOKORF_DRUG,melphalan,BioKORF
433,BIOKORF_DRUG_433,BIOKORF_DRUG,memantine,BioKORF
434,BIOKORF_DRUG_434,BIOKORF_DRUG,gatifloxacin,BioKORF
435,BIOKORF_DRUG_435,BIOKORF_DRUG,lubiprostone,BioKORF
436,BIOKORF_DRUG_436,BIOKORF_DRUG,fluocinonide,BioKORF
437,BIOKORF_DRUG_437,BIOKORF_DRUG,abacavir,BioKORF
438,BIOKORF_DRUG_438,BIOKORF_DRUG,ibuprofen,BioKORF
439,BIOKORF_DRUG_439,BIOKORF_DRUG,norfloxacin,BioKORF
440,BIOKORF_DRUG_440,BIOKORF_DRUG,amoxicillin,BioKORF
441,BIOKORF_DRUG_441,BIOKORF_DRUG,oxybutynin,BioKORF
442,BIOKORF_DRUG_442,BIOKORF_DRUG,glipizide,BioKORF
443,BIOKORF_DRUG_443,BIOKORF_DRUG,clonazepam,BioKORF
444,BIOKORF_DRUG_444,BIOKORF_DRUG,atazanavir,BioKORF
445,BIOKORF_DRUG_445,BIOKORF_DRUG,fludarabine,BioKORF
446,BIOKORF_DRUG_446,BIOKORF_DRUG,atorvastatin,BioKORF
447,BIOKORF_DRUG_447,BIOKORF_DRUG,tegaserod,BioKORF
448,BIOKORF_DRUG_448,BIOKORF_DRUG,vigabatrin,BioKORF
449,BIOKORF_DRUG_449,BIOKORF_DRUG,streptomycin,BioKORF
450,BIOKORF_DRUG_450,BIOKORF_DRUG,orlistat,BioKORF
451,BIOKORF_DRUG_451,BIOKORF_DRUG,pilocarpine,BioKORF
452,BIOKORF_DRUG_452,BIOKORF_DRUG,iloprost,BioKORF
453,BIOKORF_DRUG_453,BIOKORF_DRUG,fluvastatin,BioKORF
454,BIOKORF_DRUG_454,BIOKORF_DRUG,leflunomide,BioKORF
455,BIOKORF_DRUG_455,BIOKORF_DRUG,rosuvastatin,BioKORF
456,BIOKORF_DRUG_456,BIOKORF_DRUG,pimozide,BioKORF
457,BIOKORF_DRUG_457,BIOKORF_DRUG,capecitabine,BioKORF
458,BIOKORF_DRUG_458,BIOKORF_DRUG,sertraline,BioKORF
459,BIOKORF_DRUG_459,BIOKORF_DRUG,heparin,BioKORF
460,BIOKORF_DRUG_460,BIOKORF_DRUG,miconazole,BioKORF
461,BIOKORF_DRUG_461,BIOKORF_DRUG,nifedipine,BioKORF
462,BIOKORF_DRUG_462,BIOKORF_DRUG,atovaquone,BioKORF
463,BIOKORF_DRUG_463,BIOKORF_DRUG,amiodarone,BioKORF
464,BIOKORF_DRUG_464,BIOKORF_DRUG,gliclazide,BioKORF
465,BIOKORF_DRUG_465,BIOKORF_DRUG,bicalutamide,BioKORF
466,BIOKORF_DRUG_466,BIOKORF_DRUG,rabeprazole,BioKORF
467,BIOKORF_DRUG_467,BIOKORF_DRUG,pioglitazone,BioKORF
468,BIOKORF_DRUG_468,BIOKORF_DRUG,carvedilol,BioKORF
469,BIOKORF_DRUG_469,BIOKORF_DRUG,levofloxacin,BioKORF
470,BIOKORF_DRUG_470,BIOKORF_DRUG,micafungin,BioKORF
471,BIOKORF_DRUG_471,BIOKORF_DRUG,doxepin,BioKORF
472,BIOKORF_DRUG_472,BIOKORF_DRUG,nefazodone,BioKORF
473,BIOKORF_DRUG_473,BIOKORF_DRUG,cefprozil,BioKORF
474,BIOKORF_DRUG_474,BIOKORF_DRUG,gemifloxacin,BioKORF
475,BIOKORF_DRUG_475,BIOKORF_DRUG,bupropion,BioKORF
476,BIOKORF_DRUG_476,BIOKORF_DRUG,trimetrexate,BioKORF
477,BIOKORF_DRUG_477,BIOKORF_DRUG,terazosin,BioKORF
478,BIOKORF_DRUG_478,BIOKORF_DRUG,ofloxacin,BioKORF
479,BIOKORF_DRUG_479,BIOKORF_DRUG,cilostazol,BioKORF
480,BIOKORF_DRUG_480,BIOKORF_DRUG,itraconazole,BioKORF
481,BIOKORF_DRUG_481,BIOKORF_DRUG,arsenic.trioxide,BioKORF
482,BIOKORF_DRUG_482,BIOKORF_DRUG,escitalopram,BioKORF
483,BIOKORF_DRUG_483,BIOKORF_DRUG,idarubicin,BioKORF
484,BIOKORF_DRUG_484,BIOKORF_DRUG,podophyllotoxin,BioKORF
485,BIOKORF_DRUG_485,BIOKORF_DRUG,rescinnamine,BioKORF
486,BIOKORF_DRUG_486,BIOKORF_DRUG,ifosfamide,BioKORF
487,BIOKORF_DRUG_487,BIOKORF_DRUG,propafenone,BioKORF
488,BIOKORF_DRUG_488,BIOKORF_DRUG,pergolide,BioKORF
489,BIOKORF_DRUG_489,BIOKORF_DRUG,ciclopirox,BioKORF
490,BIOKORF_DRUG_490,BIOKORF_DRUG,desflurane,BioKORF
491,BIOKORF_DRUG_491,BIOKORF_DRUG,clindamycin,BioKORF
492,BIOKORF_DRUG_492,BIOKORF_DRUG,acebutolol,BioKORF
493,BIOKORF_DRUG_493,BIOKORF_DRUG,brinzolamide,BioKORF
494,BIOKORF_DRUG_494,BIOKORF_DRUG,flecainide,BioKORF
495,BIOKORF_DRUG_495,BIOKORF_DRUG,estramustine,BioKORF
496,BIOKORF_DRUG_496,BIOKORF_DRUG,bromocriptine,BioKORF
497,BIOKORF_DRUG_497,BIOKORF_DRUG,levetiracetam,BioKORF
498,BIOKORF_DRUG_498,BIOKORF_DRUG,nadolol,BioKORF
499,BIOKORF_DRUG_499,BIOKORF_DRUG,mitoxantrone,BioKORF
500,BIOKORF_DRUG_500,BIOKORF_DRUG,sparfloxacin,BioKORF
501,BIOKORF_DRUG_501,BIOKORF_DRUG,clarithromycin,BioKORF
502,BIOKORF_DRUG_502,BIOKORF_DRUG,ceftriaxone,BioKORF
503,BIOKORF_DRUG_503,BIOKORF_DRUG,estazolam,BioKORF
504,BIOKORF_DRUG_504,BIOKORF_DRUG,finasteride,BioKORF
505,BIOKORF_DRUG_505,BIOKORF_DRUG,anastrozole,BioKORF
506,BIOKORF_DRUG_506,BIOKORF_DRUG,halofantrine,BioKORF
507,BIOKORF_DRUG_507,BIOKORF_DRUG,dantrolene,BioKORF
508,BIOKORF_DRUG_508,BIOKORF_DRUG,rifaximin,BioKORF
509,BIOKORF_DRUG_509,BIOKORF_DRUG,budesonide,BioKORF
510,BIOKORF_DRUG_510,BIOKORF_DRUG,aminophylline,BioKORF
511,BIOKORF_DRUG_511,BIOKORF_DRUG,quetiapine,BioKORF
512,BIOKORF_DRUG_512,BIOKORF_DRUG,paclitaxel,BioKORF
513,BIOKORF_DRUG_513,BIOKORF_DRUG,saquinavir,BioKORF
514,BIOKORF_DRUG_514,BIOKORF_DRUG,dexamethasone,BioKORF
515,BIOKORF_DRUG_515,BIOKORF_DRUG,levodopa,BioKORF
516,BIOKORF_DRUG_516,BIOKORF_DRUG,aripiprazole,BioKORF
517,BIOKORF_DRUG_517,BIOKORF_DRUG,epoprostenol,BioKORF
518,BIOKORF_DRUG_518,BIOKORF_DRUG,gemfibrozil,BioKORF
519,BIOKORF_DRUG_519,BIOKORF_DRUG,clomipramine,BioKORF
520,BIOKORF_DRUG_520,BIOKORF_DRUG,bepridil,BioKORF
521,BIOKORF_DRUG_521,BIOKORF_DRUG,docetaxel,BioKORF
522,BIOKORF_DRUG_522,BIOKORF_DRUG,iodixanol,BioKORF
523,BIOKORF_DRUG_523,BIOKORF_DRUG,olsalazine,BioKORF
524,BIOKORF_DRUG_524,BIOKORF_DRUG,dasatinib,BioKORF
525,BIOKORF_DRUG_525,BIOKORF_DRUG,lisdexamfetamine,BioKORF
526,BIOKORF_DRUG_526,BIOKORF_DRUG,lapatinib,BioKORF
527,BIOKORF_DRUG_527,BIOKORF_DRUG,desonide,BioKORF
528,BIOKORF_DRUG_528,BIOKORF_DRUG,sitagliptin,BioKORF
529,BIOKORF_DRUG_529,BIOKORF_DRUG,decitabine,BioKORF
530,BIOKORF_DRUG_530,BIOKORF_DRUG,posaconazole,BioKORF
531,BIOKORF_DRUG_531,BIOKORF_DRUG,darunavir,BioKORF
532,BIOKORF_DRUG_532,BIOKORF_DRUG,telbivudine,BioKORF
533,BIOKORF_DRUG_533,BIOKORF_DRUG,paliperidone,BioKORF
534,BIOKORF_DRUG_534,BIOKORF_DRUG,sunitinib,BioKORF
535,BIOKORF_DRUG_535,BIOKORF_DRUG,varenicline,BioKORF
536,BIOKORF_DRUG_536,BIOKORF_DRUG,hydralazine,BioKORF
537,BIOKORF_DRUG_537,BIOKORF_DRUG,exenatide,BioKORF
538,BIOKORF_DRUG_538,BIOKORF_DRUG,nelarabine,BioKORF
539,BIOKORF_DRUG_539,BIOKORF_DRUG,corticotropin,BioKORF
540,BIOKORF_DRUG_540,BIOKORF_DRUG,pirbuterol,BioKORF
541,BIOKORF_DRUG_541,BIOKORF_DRUG,insulin.aspart,BioKORF
542,BIOKORF_DRUG_542,BIOKORF_DRUG,insulin.detemir,BioKORF
543,BIOKORF_DRUG_543,BIOKORF_DRUG,fosamprenavir,BioKORF
544,BIOKORF_DRUG_544,BIOKORF_DRUG,fosphenytoin,BioKORF
545,BIOKORF_DRUG_545,BIOKORF_DRUG,cilazapril,BioKORF
546,BIOKORF_DRUG_546,BIOKORF_DRUG,penbutolol,BioKORF
547,BIOKORF_DRUG_547,BIOKORF_DRUG,iohexol,BioKORF
548,BIOKORF_DRUG_548,BIOKORF_DRUG,rasagiline,BioKORF
549,BIOKORF_DRUG_549,BIOKORF_DRUG,sodium.bicarbonate,BioKORF
550,BIOKORF_DRUG_550,BIOKORF_DRUG,bezafibrate,BioKORF
551,BIOKORF_DRUG_551,BIOKORF_DRUG,colchicine,BioKORF
552,BIOKORF_DRUG_552,BIOKORF_DRUG,danazol,BioKORF
553,BIOKORF_DRUG_553,BIOKORF_DRUG,tiotropium.bromide,BioKORF
554,BIOKORF_DRUG_554,BIOKORF_DRUG,ciclesonide,BioKORF
555,BIOKORF_DRUG_555,BIOKORF_DRUG,cefepime,BioKORF
556,BIOKORF_DRUG_556,BIOKORF_DRUG,colestyramine,BioKORF
557,BIOKORF_DRUG_557,BIOKORF_DRUG,flunitrazepam,BioKORF
558,BIOKORF_DRUG_558,BIOKORF_DRUG,dihydrocodeine,BioKORF
559,BIOKORF_DRUG_559,BIOKORF_DRUG,bromazepam,BioKORF
560,BIOKORF_DRUG_560,BIOKORF_DRUG,ursodeoxycholic.acid,BioKORF
561,BIOKORF_DRUG_561,BIOKORF_DRUG,quazepam,BioKORF
562,BIOKORF_DRUG_562,BIOKORF_DRUG,everolimus,BioKORF
563,BIOKORF_DRUG_563,BIOKORF_DRUG,solifenacin,BioKORF
564,BIOKORF_DRUG_564,BIOKORF_DRUG,tiaprofenic.acid,BioKORF
565,BIOKORF_DRUG_565,BIOKORF_DRUG,deferasirox,BioKORF
566,BIOKORF_DRUG_566,BIOKORF_DRUG,valganciclovir,BioKORF
567,BIOKORF_DRUG_567,BIOKORF_DRUG,roflumilast,BioKORF
568,BIOKORF_DRUG_568,BIOKORF_DRUG,fusidic.acid,BioKORF
569,BIOKORF_DRUG_569,BIOKORF_DRUG,fotemustine,BioKORF
570,BIOKORF_DRUG_570,BIOKORF_DRUG,thiotepa,BioKORF
571,BIOKORF_DRUG_571,BIOKORF_DRUG,maraviroc,BioKORF
572,BIOKORF_DRUG_572,BIOKORF_DRUG,cyproterone,BioKORF
573,BIOKORF_DRUG_573,BIOKORF_DRUG,tetrabenazine,BioKORF
574,BIOKORF_DRUG_574,BIOKORF_DRUG,ixabepilone,BioKORF
575,BIOKORF_DRUG_575,BIOKORF_DRUG,febuxostat,BioKORF
576,BIOKORF_DRUG_576,BIOKORF_DRUG,dronedarone,BioKORF
577,BIOKORF_DRUG_577,BIOKORF_DRUG,nebivolol,BioKORF
578,BIOKORF_DRUG_578,BIOKORF_DRUG,nilotinib,BioKORF
579,BIOKORF_DRUG_579,BIOKORF_DRUG,lorcaserin,BioKORF
580,BIOKORF_DRUG_580,BIOKORF_DRUG,vildagliptin,BioKORF
581,BIOKORF_DRUG_581,BIOKORF_DRUG,milnacipran,BioKORF
582,BIOKORF_DRUG_582,BIOKORF_DRUG,nesiritide,BioKORF
583,BIOKORF_DRUG_583,BIOKORF_DRUG,oritavancin,BioKORF
584,BIOKORF_DRUG_584,BIOKORF_DRUG,clevidipine,BioKORF
585,BIOKORF_DRUG_585,BIOKORF_DRUG,ospemifene,BioKORF
586,BIOKORF_DRUG_586,BIOKORF_DRUG,iloperidone,BioKORF
587,BIOKORF_DRUG_587,BIOKORF_DRUG,retigabine,BioKORF
588,BIOKORF_DRUG_588,BIOKORF_DRUG,ingenol.mebutate,BioKORF
589,BIOKORF_DRUG_589,BIOKORF_DRUG,belinostat,BioKORF
590,BIOKORF_DRUG_590,BIOKORF_DRUG,indacaterol,BioKORF
591,BIOKORF_DRUG_591,BIOKORF_DRUG,trabectedin,BioKORF
592,BIOKORF_DRUG_592,BIOKORF_DRUG,glatiramer.acetate,BioKORF
593,BIOKORF_DRUG_593,BIOKORF_DRUG,rotigotine,BioKORF
594,BIOKORF_DRUG_594,BIOKORF_DRUG,samarium.(153Sm).lexidronam,BioKORF
595,BIOKORF_DRUG_595,BIOKORF_DRUG,vandetanib,BioKORF
596,BIOKORF_DRUG_596,BIOKORF_DRUG,ecallantide,BioKORF
597,BIOKORF_DRUG_597,BIOKORF_DRUG,romiplostim,BioKORF
598,BIOKORF_DRUG_598,BIOKORF_DRUG,dexlansoprazole,BioKORF
599,BIOKORF_DRUG_599,BIOKORF_DRUG,telaprevir,BioKORF
600,BIOKORF_DRUG_600,BIOKORF_DRUG,mipomersen,BioKORF
601,BIOKORF_DRUG_601,BIOKORF_DRUG,apremilast,BioKORF
602,BIOKORF_DRUG_602,BIOKORF_DRUG,ustekinumab,BioKORF
603,BIOKORF_DRUG_603,BIOKORF_DRUG,abiraterone,BioKORF
604,BIOKORF_DRUG_604,BIOKORF_DRUG,mianserin,BioKORF
605,BIOKORF_DRUG_605,BIOKORF_DRUG,acetylcysteine,BioKORF
606,BIOKORF_DRUG_606,BIOKORF_DRUG,romidepsin,BioKORF
607,BIOKORF_DRUG_607,BIOKORF_DRUG,rufinamide,BioKORF
608,BIOKORF_DRUG_608,BIOKORF_DRUG,lasofoxifene,BioKORF
609,BIOKORF_DRUG_609,BIOKORF_DRUG,tapentadol,BioKORF
610,BIOKORF_DRUG_610,BIOKORF_DRUG,silodosin,BioKORF
611,BIOKORF_DRUG_611,BIOKORF_DRUG,prasugrel,BioKORF
612,BIOKORF_DRUG_612,BIOKORF_DRUG,eltrombopag,BioKORF
613,BIOKORF_DRUG_613,BIOKORF_DRUG,doripenem,BioKORF
614,BIOKORF_DRUG_614,BIOKORF_DRUG,tolvaptan,BioKORF
615,BIOKORF_DRUG_615,BIOKORF_DRUG,regadenoson,BioKORF
616,BIOKORF_DRUG_616,BIOKORF_DRUG,asenapine,BioKORF
617,BIOKORF_DRUG_617,BIOKORF_DRUG,vernakalant,BioKORF
618,BIOKORF_DRUG_618,BIOKORF_DRUG,lacosamide,BioKORF
619,BIOKORF_DRUG_619,BIOKORF_DRUG,dalbavancin,BioKORF
620,BIOKORF_DRUG_620,BIOKORF_DRUG,rivaroxaban,BioKORF
621,BIOKORF_DRUG_621,BIOKORF_DRUG,nalmefene,BioKORF
622,BIOKORF_DRUG_622,BIOKORF_DRUG,avanafil,BioKORF
623,BIOKORF_DRUG_623,BIOKORF_DRUG,eflornithine,BioKORF
624,BIOKORF_DRUG_624,BIOKORF_DRUG,droxidopa,BioKORF
625,BIOKORF_DRUG_625,BIOKORF_DRUG,sitaxentan,BioKORF
626,BIOKORF_DRUG_626,BIOKORF_DRUG,ziconotide,BioKORF
627,BIOKORF_DRUG_627,BIOKORF_DRUG,teriparatide,BioKORF
628,BIOKORF_DRUG_628,BIOKORF_DRUG,temsirolimus,BioKORF
629,BIOKORF_DRUG_629,BIOKORF_DRUG,amisulpride,BioKORF
630,BIOKORF_DRUG_630,BIOKORF_DRUG,simeprevir,BioKORF
631,BIOKORF_DRUG_631,BIOKORF_DRUG,dapagliflozin,BioKORF
632,BIOKORF_DRUG_632,BIOKORF_DRUG,bazedoxifene,BioKORF
633,BIOKORF_DRUG_633,BIOKORF_DRUG,ambrisentan,BioKORF
634,BIOKORF_DRUG_634,BIOKORF_DRUG,doxercalciferol,BioKORF
635,BIOKORF_DRUG_635,BIOKORF_DRUG,armodafinil,BioKORF
636,BIOKORF_DRUG_636,BIOKORF_DRUG,etravirine,BioKORF
637,BIOKORF_DRUG_637,BIOKORF_DRUG,prucalopride,BioKORF
638,BIOKORF_DRUG_638,BIOKORF_DRUG,pazopanib,BioKORF
639,BIOKORF_DRUG_639,BIOKORF_DRUG,ceftaroline.fosamil,BioKORF
640,BIOKORF_DRUG_640,BIOKORF_DRUG,agomelatine,BioKORF
641,BIOKORF_DRUG_641,BIOKORF_DRUG,apixaban,BioKORF
642,BIOKORF_DRUG_642,BIOKORF_DRUG,bosutinib,BioKORF
643,BIOKORF_DRUG_643,BIOKORF_DRUG,axitinib,BioKORF
644,BIOKORF_DRUG_644,BIOKORF_DRUG,fampridine,BioKORF
645,BIOKORF_DRUG_645,BIOKORF_DRUG,ofatumumab,BioKORF
646,BIOKORF_DRUG_646,BIOKORF_DRUG,liraglutide,BioKORF
647,BIOKORF_DRUG_647,BIOKORF_DRUG,pasireotide,BioKORF
648,BIOKORF_DRUG_648,BIOKORF_DRUG,vilazodone,BioKORF
649,BIOKORF_DRUG_649,BIOKORF_DRUG,dabigatran.etexilate,BioKORF
650,BIOKORF_DRUG_650,BIOKORF_DRUG,betahistine,BioKORF
651,BIOKORF_DRUG_651,BIOKORF_DRUG,degarelix,BioKORF
652,BIOKORF_DRUG_652,BIOKORF_DRUG,desvenlafaxine,BioKORF
653,BIOKORF_DRUG_653,BIOKORF_DRUG,dexmethylphenidate,BioKORF
654,BIOKORF_DRUG_654,BIOKORF_DRUG,fesoterodine,BioKORF
655,BIOKORF_DRUG_655,BIOKORF_DRUG,gadobutrol,BioKORF
656,BIOKORF_DRUG_656,BIOKORF_DRUG,naphazoline,BioKORF
657,BIOKORF_DRUG_657,BIOKORF_DRUG,buserelin,BioKORF
658,BIOKORF_DRUG_658,BIOKORF_DRUG,betaine,BioKORF
659,BIOKORF_DRUG_659,BIOKORF_DRUG,bendamustine,BioKORF
660,BIOKORF_DRUG_660,BIOKORF_DRUG,cabazitaxel,BioKORF
661,BIOKORF_DRUG_661,BIOKORF_DRUG,capsaicin,BioKORF
662,BIOKORF_DRUG_662,BIOKORF_DRUG,dalteparin,BioKORF
663,BIOKORF_DRUG_663,BIOKORF_DRUG,ganirelix,BioKORF
664,BIOKORF_DRUG_664,BIOKORF_DRUG,histrelin,BioKORF
665,BIOKORF_DRUG_665,BIOKORF_DRUG,lanreotide,BioKORF
666,BIOKORF_DRUG_666,BIOKORF_DRUG,lanthanum.carbonate,BioKORF
667,BIOKORF_DRUG_667,BIOKORF_DRUG,lodoxamide,BioKORF
668,BIOKORF_DRUG_668,BIOKORF_DRUG,methylnaltrexone.bromide,BioKORF
669,BIOKORF_DRUG_669,BIOKORF_DRUG,plerixafor,BioKORF
670,BIOKORF_DRUG_670,BIOKORF_DRUG,raltegravir,BioKORF
671,BIOKORF_DRUG_671,BIOKORF_DRUG,sodium.phenylbutyrate,BioKORF
672,BIOKORF_DRUG_672,BIOKORF_DRUG,triptorelin,BioKORF
673,BIOKORF_DRUG_673,BIOKORF_DRUG,lurasidone,BioKORF
674,BIOKORF_DRUG_674,BIOKORF_DRUG,ticagrelor,BioKORF
675,BIOKORF_DRUG_675,BIOKORF_DRUG,tafluprost,BioKORF
676,BIOKORF_DRUG_676,BIOKORF_DRUG,ivacaftor,BioKORF
677,BIOKORF_DRUG_677,BIOKORF_DRUG,iodine.ioflupane.(123I),BioKORF
678,BIOKORF_DRUG_678,BIOKORF_DRUG,vismodegib,BioKORF
679,BIOKORF_DRUG_679,BIOKORF_DRUG,rilpivirine,BioKORF
680,BIOKORF_DRUG_680,BIOKORF_DRUG,crizotinib,BioKORF
681,BIOKORF_DRUG_681,BIOKORF_DRUG,ulipristal,BioKORF
682,BIOKORF_DRUG_682,BIOKORF_DRUG,fingolimod,BioKORF
683,BIOKORF_DRUG_683,BIOKORF_DRUG,tesamorelin,BioKORF
684,BIOKORF_DRUG_684,BIOKORF_DRUG,eribulin,BioKORF
685,BIOKORF_DRUG_685,BIOKORF_DRUG,boceprevir,BioKORF
686,BIOKORF_DRUG_686,BIOKORF_DRUG,fidaxomicin,BioKORF
687,BIOKORF_DRUG_687,BIOKORF_DRUG,cabozantinib,BioKORF
688,BIOKORF_DRUG_688,BIOKORF_DRUG,ruxolitinib,BioKORF
