flat_chemical_id	stereo_chemical_id	source_cid	inchikey
CIDm10002558	CIDs10002558	10002559	ZCLOBZLVCWCTPS-UHFFFAOYSA-N
CIDm01000256	CIDs01000256	1000256	DVFKPANOPSCQED-UHFFFAOYSA-N
CIDm10002560	CIDs10002560	10002560	FLWOCXFNVMNDSH-YRCORFKGSA-N
CIDm10002561	CIDs10002561	10002561	MVTFLVSGNMANFM-UHFFFAOYSA-N
CIDm10002562	CIDs10002562	10002562	ZJTDCTLSHYRKNG-UHFFFAOYSA-N
CIDm10002563	CIDs10002563	10002563	WJECZTWAXOJUPM-UHFFFAOYSA-N
CIDm10002564	CIDs10002564	10002564	UUZKSECOFPKBDH-UHFFFAOYSA-N
CIDm10002565	CIDs10002565	10002565	DZBSGIZPIZEWAW-UHFFFAOYSA-N
CIDm10002566	CIDs10002566	10002566	JKCFWWWOUFIWQB-UHFFFAOYSA-N
CIDm10002567	CIDs10002567	10002567	ZDIVVMBUJHULSQ-JRZJBTRGSA-N
CIDm10002568	CIDs10002568	10002568	AVZOMGYQECKYGP-AATRIKPKSA-N
CIDm10002569	CIDs10002569	10002569	XVDSYIYYBYGJPB-VAWYXSNFSA-N
CIDm01000257	CIDs01000257	1000257	UQVUEFLHIBWLTD-UHFFFAOYSA-N
CIDm10002570	CIDs10002570	10002570	NHLLSEYXAJNZJH-UHFFFAOYSA-N
CIDm10002571	CIDs10002571	10002571	CHQXOQZINPQJSV-UHFFFAOYSA-N
CIDm10002572	CIDs10002572	10002572	XNFCYPCCVUSHKD-DVJFUJMWSA-N
CIDm10002573	CIDs10002573	10002573	HJBJZHPYXNOPHY-MFKUBSTISA-N
CIDm10002574	CIDs10002574	10002574	MGWZYZXQMMVFCM-MFKUBSTISA-N
CIDm10002575	CIDs10002575	10002575	RJHJQHSGBJRFSL-HJWJTTGWSA-N
CIDm10002576	CIDs10002576	10002576	NANINDCHHQXORB-GFYZUTCDSA-N
CIDm10002578	CIDs10002578	10002578	PEYVNHZOWAYBBK-UHFFFAOYSA-N
CIDm10002579	CIDs10002579	10002579	MEGUVUODZTVXGS-UHFFFAOYSA-N
CIDm01000258	CIDs01000258	1000258	JNHQJIUBRMLJKB-UHFFFAOYSA-N
CIDm10002580	CIDs10002580	10002580	LSLBYNMNDVADOW-UHFFFAOYSA-N
CIDm10002581	CIDs10002581	10002581	LUKXUACIWWQJHT-UHFFFAOYSA-N
CIDm10002582	CIDs10002582	10002582	IRWRXIHJGFHAPW-UZLBHIALSA-N
CIDm10002583	CIDs10002583	10002583	YVPDDMDJAUDJNY-UHFFFAOYSA-N
CIDm10002584	CIDs10002584	10002584	HGSJBQZBSWMUPV-HOTGVXAUSA-N
CIDm10002585	CIDs10002585	10002585	PDVZRTWLUGCWTF-UHFFFAOYSA-N
CIDm10002586	CIDs10002586	10002586	WLWLWFOUPOGTJW-FBPBVXOASA-N
CIDm10002587	CIDs10002587	10002587	QYAKEKASAOQNJY-UHFFFAOYSA-N
CIDm10002588	CIDs10002588	10002588	BSDDSLBIJDIUIT-ZEQKJWHPSA-N
CIDm10002589	CIDs10002589	10002589	GAMOKUJXRAGCPM-UHFFFAOYSA-N
CIDm01000259	CIDs01000259	1000259	AIKPUTANHGLNFK-JVWAILMASA-N
CIDm10002590	CIDs10002590	10002590	XLNXXBVIGXGKOW-UHFFFAOYSA-N
CIDm10002591	CIDs10002591	10002591	LDTNJDYTAXESQH-WELAQSEPSA-N
CIDm10002592	CIDs10002592	10002592	MXYZRWQQCYFNLZ-VXKWHMMOSA-N
CIDm10002593	CIDs10002593	10002593	BUPOPEPJCVXMNX-UHFFFAOYSA-N
CIDm10002594	CIDs10002594	10002594	ZSCWGBVJQRVCAE-LTEACQRESA-N
CIDm10002595	CIDs10002595	10002595	RLMORVHNNBOUSP-ZLNRFVROSA-N
CIDm10002596	CIDs10002596	10002596	LLKQCAWHNIXFID-IEOLUFTLSA-N
CIDm00455999	CIDs10002597	10002597	JXENXODZJCSRCU-ROUUACIJSA-N
CIDm10002598	CIDs10002598	10002598	WMLXNVANAONVDD-UHFFFAOYSA-N
CIDm10002599	CIDs10002599	10002599	XABJLUAKLPPZIF-UHFFFAOYSA-N
CIDm00100026	CIDs00100026	100026	QUTATOGBENCRSS-UHFFFAOYSA-N
CIDm10002600	CIDs10002600	10002600	YPWCHVNWDAYDRM-VBYBKOQXSA-N
CIDm10002601	CIDs10002601	10002601	COWMHXFAMRVASL-NLYUKQIISA-N
CIDm10002602	CIDs10002602	10002602	FHDZYBZOGLPSPX-UHFFFAOYSA-N
CIDm10002603	CIDs10002603	10002603	RKKNAVUBFVRLBK-SYJNUFMFSA-N
CIDm10002604	CIDs10002604	10002604	YHVBNGJPIYHSJS-LADGPHEKSA-N
CIDm10002605	CIDs10002605	10002605	QZUUMYLKNNJYDE-UHFFFAOYSA-N
CIDm10002606	CIDs10002606	10002606	MICSPRLHDREOBO-UHFFFAOYSA-N
CIDm10002607	CIDs10002607	10002607	IOOHOXVTCQUTJQ-UHFFFAOYSA-N
CIDm09821780	CIDs09821780	10002608	XOGXUDROGZNUMN-VEIFNGETSA-N
CIDm10002609	CIDs10002609	10002609	CLMNIXOLDGQORD-UHFFFAOYSA-N
CIDm01000261	CIDs01000261	1000261	BOJAXOHWYZMMKZ-UHFFFAOYSA-N
CIDm10002610	CIDs10002610	10002610	GLWMBVROMHQRQB-UHFFFAOYSA-N
CIDm10002611	CIDs10002611	10002611	JMLYYTPQHKHZIM-UHFFFAOYSA-N
CIDm10002612	CIDs10002612	10002612	IKZAVBGLINDNHG-AWEZNQCLSA-N
CIDm10002613	CIDs10002613	10002613	MZNKWTPTCWNIQD-UHFFFAOYSA-N
CIDm10002613	CIDs10002613	10002614	FELFVNMHYVFBJU-UHFFFAOYSA-N
CIDm10002615	CIDs10002615	10002615	TXWFQBPRSQICPJ-UHFFFAOYSA-N
CIDm10002616	CIDs10002616	10002616	PXHMLYOXURSMFE-UHFFFAOYSA-N
CIDm10002617	CIDs10002617	10002617	RDKAFOZHEZVPPG-UHFFFAOYSA-N
CIDm10002618	CIDs10002618	10002618	DGTXCWCTUUWVDH-UHFFFAOYSA-N
CIDm10002619	CIDs10002619	10002619	SYTKLQRDBUGOTI-RTBURBONSA-N
CIDm01000262	CIDs01000262	1000262	SELQMNZZDINOCU-UHFFFAOYSA-N
CIDm10002620	CIDs10002620	10002620	GMARSPRSGCZHOI-UHFFFAOYSA-N
CIDm10002621	CIDs10002621	10002621	PKAOLZKTLOXYLY-UHFFFAOYSA-N
CIDm10002622	CIDs10002622	10002622	AWQKYMLZKLWSFS-UHFFFAOYSA-N
CIDm10002623	CIDs10002623	10002623	CFCCTSIKLGARMK-BKTGTZMESA-N
CIDm10002624	CIDs10002624	10002624	XIJNGQRSAPCRDL-DUQPFJRNSA-N
CIDm10002625	CIDs10002625	10002625	XPOPIJXDPPNHJF-UHFFFAOYSA-N
CIDm10002626	CIDs10002626	10002626	UMYUUBDMQLDDTH-OAHLLOKOSA-N
CIDm10002627	CIDs10002627	10002627	XHFPRXGCDFBHKP-UHFFFAOYSA-N
CIDm10002628	CIDs10002628	10002628	BAXFDSRVKTZJDJ-FQEVSTJZSA-N
CIDm10002629	CIDs10002629	10002629	DQBAPQODOVRASA-PMACEKPBSA-N
CIDm01000263	CIDs01000263	1000263	JJPFJZAXMYVAOT-QFIPXVFZSA-N
CIDm10002630	CIDs10002630	10002630	PGOOLWXJQGRELT-UHFFFAOYSA-N
CIDm10002631	CIDs10002631	10002631	FSFLBYSOMRREBG-UHFFFAOYSA-N
CIDm10002632	CIDs10002632	10002632	GFHGJKZYPBDOBB-UHFFFAOYSA-N
CIDm10002633	CIDs10002633	10002633	UIXRKHOHJPTEOM-UHFFFAOYSA-N
CIDm10002634	CIDs10002634	10002634	ISBRFAVIPMHKBP-VVRBALCJSA-N
CIDm10002635	CIDs10002635	10002635	GVJSWBMFVKGXAE-UHFFFAOYSA-N
CIDm10002636	CIDs10002636	10002636	IXENVMWQFPRCCJ-UHFFFAOYSA-N
CIDm10002637	CIDs10002637	10002637	BNJBIFMXMHRGAI-FBMGVBCBSA-N
CIDm10002638	CIDs10002638	10002638	CNTFHIIUSVSZNN-UHFFFAOYSA-N
CIDm10002639	CIDs10002639	10002639	RUHQZPACWXTUES-UHFFFAOYSA-N
CIDm01000263	CIDs01000264	1000264	JJPFJZAXMYVAOT-JOCHJYFZSA-N
CIDm10002640	CIDs10002640	10002640	VRYUYXCAJGNNHF-UHFFFAOYSA-N
CIDm10002641	CIDs10002641	10002641	IQIMNXBJLVHBGQ-WGQQHEPDSA-N
CIDm10002642	CIDs10002642	10002642	BFROGUGBGKIQPH-UHFFFAOYSA-N
CIDm10002643	CIDs10002643	10002643	WHCMQDIAYDLENZ-LPHOPBHVSA-N
CIDm10002644	CIDs10002644	10002644	VNYFGPJOJLNOIA-LXBDKUERSA-N
CIDm10002645	CIDs10002645	10002645	DRSBBXJNBSGSLE-UHFFFAOYSA-N
CIDm10002646	CIDs10002646	10002646	MFDDCIIPJUYGCL-UHFFFAOYSA-N
CIDm10002647	CIDs10002647	10002647	PEISKFXEHWXXJK-FCHUYYIVSA-N
CIDm10002648	CIDs10002648	10002648	PFBLBKISNGIMQP-UHFFFAOYSA-N
CIDm10002649	CIDs10002649	10002649	RHRRMVREIUQZGG-IBGZPJMESA-N
CIDm10002650	CIDs10002650	10002650	BJDISPVARZWWIP-SQUHMWLESA-N
CIDm10002651	CIDs10002651	10002651	PWIJFUCMGSGVEL-CCEZHUSRSA-N
CIDm10002652	CIDs10002652	10002652	BNZPOIRHBCSVRG-UHFFFAOYSA-N
CIDm10002653	CIDs10002653	10002653	JXAPOTFLXZGGCE-NLCPYWMMSA-N
CIDm10002654	CIDs10002654	10002654	NEAFICJQFMBPDS-UHFFFAOYSA-N
CIDm10002655	CIDs10002655	10002655	SADNERCDJFCCKR-UHFFFAOYSA-N
CIDm10002656	CIDs10002656	10002656	CLCFZEJHDXQFNI-UHFFFAOYSA-N
CIDm10002657	CIDs10002657	10002657	NFSFGIPYXWWBQE-UHFFFAOYSA-N
CIDm10002658	CIDs10002658	10002658	VJEYZABEBNJWHA-GOSISDBHSA-N
CIDm10002659	CIDs10002659	10002659	ZPBUQCLSVVZITJ-BUHFOSPRSA-N
CIDm01000266	CIDs01000266	1000266	SJQDMMADURQZHI-QGZVFWFLSA-N
CIDm10002660	CIDs10002660	10002660	OEOYEUSOYVDBES-UHFFFAOYSA-N
CIDm10002661	CIDs10002661	10002661	WXUKUCNRQVMHNX-UHFFFAOYSA-N
CIDm10002662	CIDs10002662	10002662	SUFRMQQIEMWLCF-UHFFFAOYSA-N
CIDm10002663	CIDs10002663	10002663	XALMSZHWSTXLTI-UHFFFAOYSA-N
CIDm10002664	CIDs10002664	10002664	NCRCXDPTASYTJL-UHFFFAOYSA-N
CIDm10002665	CIDs10002665	10002665	BGLQERYPICKIOT-UHFFFAOYSA-N
CIDm10002666	CIDs10002666	10002666	UTIIKXRNDRRXRY-UHFFFAOYSA-N
CIDm10002667	CIDs10002667	10002667	SRERAQAXSLMLFU-HNNXBMFYSA-N
CIDm10002668	CIDs10002668	10002668	LIRGOEPJYUZGAZ-UHFFFAOYSA-N
CIDm10002669	CIDs10002669	10002669	MRYZWEVBSWJFNB-JZXKVUONSA-N
CIDm10002670	CIDs10002670	10002670	LPIMOTPVVOJVNO-UHFFFAOYSA-N
CIDm10002671	CIDs10002671	10002671	VLKKEEDRSJGNNK-RGEXLXHISA-N
CIDm10002672	CIDs10002672	10002672	VMPVHHSFZWEFHK-UHFFFAOYSA-N
CIDm10002673	CIDs10002673	10002673	PVTMVFXZRGIHIQ-QLQTZTHHSA-N
CIDm05225571	CIDs10002674	10002674	PSIYZHFYCJVWJB-YIVMHCLGSA-N
CIDm10002675	CIDs10002675	10002675	QTRCOWZRXOCIHP-UHFFFAOYSA-N
CIDm10002676	CIDs10002676	10002676	QNWNIXRUWVXWEH-UHFFFAOYSA-N
CIDm10002677	CIDs10002677	10002677	JJGHLSOODWPYDN-SRZZPIQSSA-N
CIDm10002678	CIDs10002678	10002678	KMVCNQYLJLTOBM-DYTRJAOYSA-N
CIDm10002679	CIDs10002679	10002679	KCONXRMRKLXQIN-UHFFFAOYSA-N
CIDm01000268	CIDs01000268	1000268	JMPFJANCNWEEDH-KRWDZBQOSA-N
CIDm10002680	CIDs10002680	10002680	JTSRPRDUHQSMOD-UHFFFAOYSA-N
CIDm10002681	CIDs10002681	10002681	PLPVCNWCSMTTOT-VXPUYCOJSA-N
CIDm10002682	CIDs10002682	10002682	OWXKFRIQBYIEMH-UHFFFAOYSA-O
CIDm10002683	CIDs10002683	10002683	XCEBYHMUQRKQEI-UHFFFAOYSA-N
CIDm10002684	CIDs10002684	10002684	RNBCGHLUWQIOOJ-JUDWXZBOSA-N
CIDm10002685	CIDs10002685	10002685	OPCRUQZMKWFMKE-CZSZKKDXSA-N
CIDm10002686	CIDs10002686	10002686	BBTUADUWOVBFPE-UHFFFAOYSA-N
CIDm10002687	CIDs10002687	10002687	YFZJJIKPLZJGTR-UHFFFAOYSA-N
CIDm10002688	CIDs10002688	10002688	GZCVETXVYVOZKN-PQBPFAQHSA-N
CIDm10002689	CIDs10002689	10002689	LWZDRHUSJJZLPA-UHFFFAOYSA-N
CIDm01000269	CIDs01000269	1000269	DAYJIDLWWYCAQC-UHFFFAOYSA-N
CIDm10002690	CIDs10002690	10002690	LYJCNRVAIPWBKM-BOPFTXTBSA-N
CIDm10002691	CIDs10002691	10002691	UKDDDHVKRAGLHA-KPJGYZIJSA-N
CIDm10002692	CIDs10002692	10002692	UVWCRQIGKIXADI-UHFFFAOYSA-N
CIDm10002693	CIDs10002693	10002693	ZIFYLJRFVGDNJE-UHFFFAOYSA-N
CIDm10002694	CIDs10002694	10002694	ZTLMHQHOFUJVPJ-DEOSSOPVSA-N
CIDm10002695	CIDs10002695	10002695	IMFKSITWVGLFIY-UHFFFAOYSA-N
CIDm10002696	CIDs10002696	10002696	LTBDUCFISYPQDN-DWSPDROESA-N
CIDm10002697	CIDs10002697	10002697	CHWBMWYHQGRVHQ-UHFFFAOYSA-N
CIDm10002698	CIDs10002698	10002698	HCIBHYOOUSIIPF-SQHYRFHUSA-N
CIDm10002699	CIDs10002699	10002699	SAWMNBRWGCNNRW-OUKQBFOZSA-N
CIDm00100027	CIDs00100027	100027	ZFIURKZEANVFML-UHFFFAOYSA-N
CIDm10002700	CIDs10002700	10002700	IULLRLIZPZAIAB-IMLYMVPUSA-N
CIDm00101341	CIDs10002701	10002701	XCDQFROEGGNAER-PXQSLTQTSA-N
CIDm10002702	CIDs10002702	10002702	ANLUSDATYWPFNX-UHFFFAOYSA-N
CIDm10002703	CIDs10002703	10002703	KKDDRNNRSPXILF-UHFFFAOYSA-N
CIDm10002704	CIDs10002704	10002704	YMKOSJMAEBUVLT-UHFFFAOYSA-N
CIDm10002705	CIDs10002705	10002705	JGIIXLKJSRVCFF-DLBZAZTESA-N
CIDm10002706	CIDs10002706	10002706	QXWNQMCNRZOXMY-UHFFFAOYSA-N
CIDm10002707	CIDs10002707	10002707	JAPRAKVBAAXYHJ-UHFFFAOYSA-N
CIDm10002708	CIDs10002708	10002708	SEVCAMRQEIHBTF-UHFFFAOYSA-N
CIDm10002709	CIDs10002709	10002709	NJAKNMWHKZEXEZ-UHFFFAOYSA-N
CIDm01000268	CIDs01000271	1000271	JMPFJANCNWEEDH-QGZVFWFLSA-N
CIDm10002710	CIDs10002710	10002710	JIKOFDJUFCPMRR-OAHLLOKOSA-N
CIDm10002711	CIDs10002711	10002711	YBDUPSAKFVWZNT-UHFFFAOYSA-N
CIDm10002712	CIDs10002712	10002712	ORHUKPULOBOMQK-SAPNQHFASA-N
CIDm10002713	CIDs10002713	10002713	JTAKHNWCJFKWQU-UHFFFAOYSA-N
CIDm10002714	CIDs10002714	10002714	WSPXPJSVNOOBKQ-UHFFFAOYSA-M
CIDm10002714	CIDs10002714	10002715	XYESUSHRTDXMIN-UHFFFAOYSA-N
CIDm10002716	CIDs10002716	10002716	YFEDWQAWXVNAFP-UHFFFAOYSA-N
CIDm10002717	CIDs10002717	10002717	KGDORXCMUIMAEP-UHFFFAOYSA-N
CIDm10002718	CIDs10002718	10002718	IKZCKFVYWVCPKB-YFHUEUNASA-N
CIDm10002719	CIDs10002719	10002719	QUNPKWQIFKABKA-WUXMJOGZSA-N
CIDm01000272	CIDs01000272	1000272	NOWOUEHISHAHEY-CYBMUJFWSA-N
CIDm10002720	CIDs10002720	10002720	RNEDTNJVSTWVEK-UHFFFAOYSA-N
CIDm10002721	CIDs10002721	10002721	KLQTWXVSDZIVOQ-UHFFFAOYSA-N
CIDm10002722	CIDs10002722	10002722	QZANIVZQIOGVOT-UHFFFAOYSA-N
CIDm10002723	CIDs10002723	10002723	JPEAACHFMLPIQN-UHFFFAOYSA-N
CIDm10002724	CIDs10002724	10002724	IWYMDSMFMNFDSG-MSOLQXFVSA-N
CIDm10002725	CIDs10002725	10002725	DRHDOCCUNLJIRF-UHFFFAOYSA-N
CIDm10002726	CIDs10002726	10002726	CDTCPQHRVCXOFH-SXGWCWSVSA-N
CIDm10002727	CIDs10002727	10002727	SXPGLEDGEAAFSZ-UHFFFAOYSA-N
CIDm10002728	CIDs10002728	10002728	FKPCHZMFNINGLC-UHFFFAOYSA-N
CIDm10002729	CIDs10002729	10002729	LSLQLOXETFSCKH-UHFFFAOYSA-N
CIDm01000273	CIDs01000273	1000273	KMONKNYGZKAPIR-UHFFFAOYSA-N
CIDm10002730	CIDs10002730	10002730	CLGRMJYZBCQKBU-UHFFFAOYSA-N
CIDm10002731	CIDs10002731	10002731	HNDDKCNVQFSVGE-UHFFFAOYSA-N
CIDm10002732	CIDs10002732	10002732	HQEKQEHNLXCKKO-UHFFFAOYSA-N
CIDm10002733	CIDs10002733	10002733	JQVUMFGOZFXMCD-QQESHATRSA-N
CIDm10002734	CIDs10002734	10002734	MGGNPEATHRLWJD-WRWLIDTKSA-N
CIDm10002735	CIDs10002735	10002735	SYRSFFRMOBRNTC-UHFFFAOYSA-N
CIDm05149021	CIDs10002736	10002736	WXOUFNFMPVMGFZ-YFVPNGHZSA-N
CIDm10002737	CIDs10002737	10002737	YVDXCSYLTQIUOV-GOSISDBHSA-N
CIDm10002738	CIDs10002738	10002738	WMVAWQMENUYXEE-UXPWSPDFSA-N
CIDm10002739	CIDs10002739	10002739	YLEFERBTPVZCFD-DLBZAZTESA-N
CIDm01000274	CIDs01000274	1000274	QDVNZAVAXSQBKM-KRWDZBQOSA-N
CIDm10002740	CIDs10002740	10002740	PVNBEDDUSINRCV-MDZDMXLPSA-N
CIDm10002741	CIDs10002741	10002741	WQCWJUMEEBOQBE-UHFFFAOYSA-N
CIDm10002742	CIDs10002742	10002742	XCMABHNDQMEZBY-SXOMAYOGSA-N
CIDm10002743	CIDs10002743	10002743	HDUVQKUNFBTSIS-JKQORVJESA-N
CIDm10002744	CIDs10002744	10002744	KBEAGBIQEIUGAW-UHFFFAOYSA-N
CIDm10002745	CIDs10002745	10002745	QRBHUICOERVXGT-DJHGOXGWSA-N
CIDm10002746	CIDs10002746	10002746	JBACXSPRZFLKPC-LCODYBDSSA-N
CIDm10002747	CIDs10002747	10002747	KRNZUHAUPSQCHA-UXHICEINSA-N
CIDm10002748	CIDs10002748	10002748	NHPYNIDPTHPTMB-UHFFFAOYSA-N
CIDm10002749	CIDs10002749	10002749	DVWAFFSUOAGZSZ-UQBWLURTSA-N
CIDm01000272	CIDs01000275	1000275	NOWOUEHISHAHEY-ZDUSSCGKSA-N
CIDm10002750	CIDs10002750	10002750	MNLTXGNMKKIXGG-SANMLTNESA-N
CIDm10002751	CIDs10002751	10002751	LKFDZQAKBGZGPN-WSDLNYQXSA-N
CIDm10002752	CIDs10002752	10002752	IZJUDSJAMIDMQP-IXWMQOLASA-N
CIDm10002753	CIDs10002753	10002753	SQTJYWFGSTZPMP-UHFFFAOYSA-N
CIDm10002754	CIDs10002754	10002754	YVYBNEVEYLTUSX-UYTYNIKBSA-N
CIDm10002755	CIDs10002755	10002755	ZXYMLRLPYWJTHT-UHFFFAOYSA-N
CIDm10002756	CIDs10002756	10002756	UFNHOMGOJXVRLS-UHFFFAOYSA-N
CIDm10002757	CIDs10002757	10002757	DKLNFHPMUBBQCO-LJQANCHMSA-N
CIDm10002758	CIDs10002758	10002758	KFTULAMFAALBGV-UHFFFAOYSA-N
CIDm10002759	CIDs10002759	10002759	QIHPRZHNLKDCSZ-ACCUITESSA-N
CIDm01000274	CIDs01000276	1000276	QDVNZAVAXSQBKM-QGZVFWFLSA-N
CIDm09980102	CIDs10002760	10002760	LRPUBPRMSPALOP-RMKNXTFCSA-N
CIDm00121749	CIDs00121749	10002761	VOTSDCGUYAGUNS-UHFFFAOYSA-M
CIDm10002762	CIDs10002762	10002762	WBLKCRLDMLHYQQ-UHFFFAOYSA-N
CIDm10002763	CIDs10002763	10002763	PLABGRDBUCCFSA-UHFFFAOYSA-N
CIDm10002764	CIDs10002764	10002764	SQQHGQIIAYDJSM-CRAIPNDOSA-N
CIDm10002765	CIDs10002765	10002765	BADPVVVWIHLKLT-UHFFFAOYSA-N
CIDm10002766	CIDs10002766	10002766	YSHWZNWMDPKCEK-UHFFFAOYSA-N
CIDm10002767	CIDs10002767	10002767	WFUGOPUQRHLVDJ-UHFFFAOYSA-N
CIDm10002768	CIDs10002768	10002768	YWTLGVITHUOSCM-ZLWMKHSHSA-N
CIDm10002769	CIDs10002769	10002769	CMXCFFZROBWION-UHFFFAOYSA-N
CIDm01000277	CIDs01000277	1000277	YLOOYXKTHAVQGA-AWEZNQCLSA-N
CIDm10002770	CIDs10002770	10002770	ZFVBJHPDHWOXTM-UHFFFAOYSA-N
CIDm10002771	CIDs10002771	10002771	PCSWPMCTWOSMTL-UHFFFAOYSA-N
CIDm10002772	CIDs10002772	10002772	NVDVNNSMUOOBKU-SFHVURJKSA-N
CIDm10002773	CIDs10002773	10002773	WUQMXRWWEJPHAL-UHFFFAOYSA-N
CIDm00130966	CIDs10002774	10002774	XLJORQYAOTYVQS-KKHFITRHSA-N
CIDm10002775	CIDs10002775	10002775	ORXBKZCAEQKLIR-MDNKFWRPSA-N
CIDm10002776	CIDs10002776	10002776	SCSBHDNLIWRCAG-FTJBHMTQSA-N
CIDm10002777	CIDs10002777	10002777	ZGPODDYPAVTIKZ-QMHKHESXSA-N
CIDm10002778	CIDs10002778	10002778	QGJOGZJXRVQBPZ-UHFFFAOYSA-N
CIDm10002779	CIDs10002779	10002779	SEIJDQSINKFAOD-ZBQZNYHESA-N
CIDm01000278	CIDs01000278	1000278	QZIDGGGIAHEBOU-UHFFFAOYSA-N
CIDm10002780	CIDs10002780	10002780	NQVBOQMTWXBZSR-UHFFFAOYSA-N
CIDm10002781	CIDs10002781	10002781	RZEFKXFCLJMBDN-UHFFFAOYSA-N
CIDm10002782	CIDs10002782	10002782	JLLLHBSAGLADCR-UHFFFAOYSA-N
CIDm10002783	CIDs10002783	10002783	GFSZFSMKTWDVST-UHFFFAOYSA-N
CIDm00379703	CIDs10002784	10002784	LHLBHWPRGUKPKV-MMOPVJDHSA-N
CIDm10002785	CIDs10002785	10002785	UQDFZIRVPZRPST-UHFFFAOYSA-N
CIDm10002786	CIDs10002786	10002786	VMWCDPROVWTFNN-BWMMZOQLSA-N
CIDm10002787	CIDs10002787	10002787	MTXJAXNOXBKNJK-TVZXLZGTSA-N
CIDm10002788	CIDs10002788	10002788	BIPVZICJOJWKJD-UHFFFAOYSA-N
CIDm10002789	CIDs10002789	10002789	XRHMNQOZBFNPRG-UHFFFAOYSA-N
CIDm01000277	CIDs01000279	1000279	YLOOYXKTHAVQGA-CQSZACIVSA-N
CIDm10002790	CIDs10002790	10002790	ADDSGMKHOMDAFE-UHFFFAOYSA-N
CIDm10002791	CIDs10002791	10002791	XQMYIOIDXJNTPF-PWYGXMRTSA-N
CIDm10002792	CIDs10002792	10002792	GDBGCAONBCFNLK-FKEBYFGASA-N
CIDm10002793	CIDs10002793	10002793	XDKLNLZBUUONSD-INIZCTEOSA-N
CIDm10002794	CIDs10002794	10002794	OZZULNWMQYCFRJ-GXYBQNOFSA-N
CIDm10002795	CIDs10002795	10002795	AASFVUYMOIZAEU-UHFFFAOYSA-N
CIDm10002796	CIDs10002796	10002796	CNBAZWLJKGGXMN-PFIFLBKHSA-N
CIDm10002797	CIDs10002797	10002797	QSRYNQUZMIDQPP-JUDWXZBOSA-N
CIDm10002798	CIDs10002798	10002798	MRHDVOHJTVXDDJ-UHFFFAOYSA-N
CIDm10002799	CIDs10002799	10002799	VFTSPWBKZMPHFU-UHFFFAOYSA-N
CIDm00100028	CIDs00100028	100028	XKJRYOAGNVYYIU-UHFFFAOYSA-N
CIDm01000280	CIDs01000280	1000280	RPMZOXPVOORCJB-UHFFFAOYSA-N
CIDm10002800	CIDs10002800	10002800	WYEIAPBTJLTFNT-UHFFFAOYSA-N
CIDm10002801	CIDs10002801	10002801	CUFGQZZEDWUORX-UHFFFAOYSA-N
CIDm10002802	CIDs10002802	10002802	CVNFAIAYIIOQCP-FGZHOGPDSA-N
CIDm10002803	CIDs10002803	10002803	VKYYBWNXTNPPSZ-JZNWIFCXSA-N
CIDm10002804	CIDs10002804	10002804	TVMXSNRHWWGXFV-GZIVZEMBSA-N
CIDm10002805	CIDs10002805	10002805	JYLRYHCRMICLFX-QBYQWDKXSA-N
CIDm10002805	CIDs10002806	10002806	JYLRYHCRMICLFX-UDSRHMTFSA-N
CIDm10002807	CIDs10002807	10002807	JWVKTQMKFFAQQT-SHQCIBLASA-N
CIDm10002808	CIDs10002808	10002808	FCQUKDMYTSHHFU-PQORCFSTSA-N
CIDm10002809	CIDs10002809	10002809	IYZPLBCWRMCEBI-NQIIRXRSSA-N
CIDm01000281	CIDs01000281	1000281	COFZJTVYQRZVEJ-UHFFFAOYSA-N
CIDm10002810	CIDs10002810	10002810	IJYQKGAVUDWSNR-UHFFFAOYSA-N
CIDm00126819	CIDs10002811	10002811	JYHXCOMHKCOBKF-JIPBWXOWSA-N
CIDm00126819	CIDs10002812	10002812	JYHXCOMHKCOBKF-AERCUECPSA-N
CIDm10002813	CIDs10002813	10002813	YZGYWJOYOIQIEP-UHFFFAOYSA-N
CIDm10002814	CIDs10002814	10002814	RIQKWMPNVOZEIB-UHFFFAOYSA-N
CIDm10002815	CIDs10002815	10002815	VCEPPTVHWSAYOG-URERBWETSA-N
CIDm10002816	CIDs10002816	10002816	BJMITLBUZBDIHA-UHFFFAOYSA-N
CIDm10002817	CIDs10002817	10002817	VTJFQNJJMDOEQY-WIUGFWMASA-N
CIDm10002818	CIDs10002818	10002818	WDEMLEBNMHEFBT-ILOCAZANSA-N
CIDm10002819	CIDs10002819	10002819	OVDYMLUTPKLPKZ-UHFFFAOYSA-N
CIDm01000282	CIDs01000282	1000282	NVPGWBLMOBJXLZ-UHFFFAOYSA-N
CIDm00372856	CIDs10002820	10002820	UFATVLWNYUPZEF-QYHGRWQDSA-N
CIDm10002821	CIDs10002821	10002821	ZCMMWOVFLLUFDU-UHFFFAOYSA-N
CIDm10002822	CIDs10002822	10002822	WDRKBLSHNDWECM-AFUMVMLFSA-N
CIDm10002823	CIDs10002823	10002823	ZYZHFUZOFMTUOR-UHFFFAOYSA-N
CIDm10002824	CIDs10002824	10002824	HIOMOLUQMPMYMG-UHFFFAOYSA-N
CIDm10002825	CIDs10002825	10002825	UAMGRJPHDPMDJA-UHFFFAOYSA-N
CIDm10002826	CIDs10002826	10002826	RBLXCZROOGOVKK-UHFFFAOYSA-N
CIDm10002827	CIDs10002827	10002827	QLGIGKLEWKAWOG-UHFFFAOYSA-M
