matrix_index,drug_name,top1_neighbor_index,top1_neighbor_name,top1_nonself_cosine,top5_mean_cosine,top10_mean_cosine,tenth_neighbor_cosine,top1_minus_tenth_similarity_margin,top1_minus_top10_mean_margin
210,azelaic.acid,484,podophyllotoxin,0.9999999999999999,0.9999999999999986,0.9999999999999984,0.9999999999999983,1.5543122344752192e-15,1.4432899320127035e-15
211,zafirlukast,307,clopidogrel,0.9999999999999958,0.9999999999999953,0.9999999999999952,0.9999999999999951,6.661338147750939e-16,5.551115123125783e-16
212,pentostatin,68,carmustine,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,1.1102230246251565e-16
213,piroxicam,415,letrozole,0.9999999999999993,0.9999999999999982,0.9989676121660039,0.9896761216600667,0.010323878339932646,0.0010323878339953962
214,lamotrigine,65,phenytoin,0.999999999999992,0.9999999999999911,0.9999999999999902,0.9999999999999889,3.1086244689504383e-15,1.7763568394002505e-15
215,zanamivir,148,hyoscyamine,1.0,1.0,1.0,1.0,0.0,0.0
216,bosentan,127,timolol,1.0000000000000004,1.0000000000000004,0.9999999999999997,0.9999999999999968,3.6637359812630166e-15,7.771561172376096e-16
217,tigecycline,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
218,methotrexate,286,lamivudine,0.9973425664244593,0.9949639691479242,0.994589579352421,0.9942151895569177,0.003127376867541609,0.0027529870720383043
219,carbamazepine,132,amlodipine,0.9999999999999941,0.999999999999994,0.9999999999999934,0.9999999999999905,3.6637359812630166e-15,6.661338147750939e-16
220,cisatracurium,148,hyoscyamine,1.0,1.0,1.0,1.0,0.0,0.0
221,fondaparinux,210,azelaic.acid,0.9827073369854314,0.982707336835363,0.9827073367853402,0.9827073367353174,2.5011404058972175e-10,2.000912768806984e-10
222,propranolol,69,metoprolol,0.9999999999999949,0.9999999999999947,0.9975743431885112,0.9919144766160471,0.008085523383947746,0.0024256568114836563
223,clonidine,326,fentanyl,0.9999999999999962,0.9999999999999952,0.9999999999999943,0.9999999999999926,3.6637359812630166e-15,1.887379141862766e-15
224,valaciclovir,375,tipranavir,0.9999999999999977,0.9999999999999976,0.9999999999999977,0.9999999999999974,2.220446049250313e-16,0.0
225,valdecoxib,504,finasteride,1.0000000000000007,0.9999999999999994,0.9999999999999989,0.9999999999999987,1.9984014443252818e-15,1.7763568394002505e-15
226,voriconazole,282,delavirdine,0.9999999999999961,0.9999999999999959,0.9999999999999953,0.9999999999999948,1.3322676295501878e-15,7.771561172376096e-16
227,levocarnitine,338,aminolevulinic.acid,0.999999999999998,0.9999999999999973,0.9960647129667157,0.9901617810786395,0.0098382189213585,0.003935287033282275
228,enalapril,252,stavudine,0.9898000079349817,0.9829174593116294,0.9806266176886751,0.9763539781552476,0.013446029779734081,0.00917339024630659
229,nizatidine,127,timolol,1.0000000000000004,1.0000000000000004,0.9999999999999997,0.9999999999999968,3.6637359812630166e-15,7.771561172376096e-16
230,diclofenac,213,piroxicam,0.9999999999999948,0.9999999999999944,0.9989676118448194,0.9896761184482489,0.010323881551745906,0.0010323881551753677
231,doxazosin,654,fesoterodine,0.9999999999999977,0.9999999999999973,0.999999999999997,0.999999999999996,1.6653345369377348e-15,6.661338147750939e-16
232,amiloride,40,dofetilide,0.9999999999999984,0.9999999999999982,0.9999999999999959,0.9999999999999917,6.772360450213455e-15,2.55351295663786e-15
233,gadoteridol,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
234,labetalol,698,enzalutamide,0.9999999999999954,0.9897630847830012,0.984814467046165,0.9798658490884674,0.020134150911528037,0.015185532953830405
235,linezolid,150,famciclovir,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0
236,ivermectin,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
237,medroxyprogesterone,377,salmeterol,0.9999999999999952,0.9999999999999949,0.9999999999999941,0.9999999999999925,2.7755575615628914e-15,1.1102230246251565e-15
238,butorphanol,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
239,bisoprolol,365,amantadine,1.0,0.9999999999999997,0.9999999999999984,0.9999999999999963,3.6637359812630166e-15,1.5543122344752192e-15
240,rifabutin,400,cytarabine,0.9999999999999981,0.9999999999999977,0.9999999999999977,0.9999999999999976,5.551115123125783e-16,4.440892098500626e-16
241,imatinib,309,irinotecan,1.0,0.9999999999999979,0.9999999999999971,0.999999999999996,3.9968028886505635e-15,2.886579864025407e-15
242,triamcinolone,27,flunisolide,0.9999999999999984,0.995770113805942,0.9868508758939836,0.9765532426947613,0.023446757305237154,0.013149124106014876
243,testosterone,398,formoterol,0.9999999999999977,0.9988570758224293,0.9952325569903,0.9905599396944265,0.009440060305571207,0.004767443009697669
244,efavirenz,316,aciclovir,0.9999999999999959,0.9999999999999952,0.9999999999999949,0.9999999999999943,1.5543122344752192e-15,9.992007221626409e-16
245,alendronic.acid,85,raltitrexed,1.0000000000000002,1.0000000000000002,0.997225032865338,0.9902731845290565,0.009726815470943673,0.0027749671346621874
246,clofarabine,152,allopurinol,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0
247,dexmedetomidine,396,ramelteon,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999974,2.7755575615628914e-15,4.440892098500626e-16
248,adenosine,590,indacaterol,1.0000000000000002,0.9972521975762977,0.9905336681854084,0.9838151387945194,0.016184861205480794,0.009466331814591777
249,simvastatin,24,fluvoxamine,0.9999999999999968,0.9999999999999964,0.9999999999999962,0.9999999999999962,5.551115123125783e-16,5.551115123125783e-16
250,pemetrexed,174,celecoxib,0.9999999999999984,0.9999999999999984,0.9999999999999984,0.9999999999999983,1.1102230246251565e-16,0.0
251,gonadorelin,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
252,stavudine,709,afatinib,0.9926368718540599,0.9926368711399114,0.9866571483728327,0.9760117584565438,0.016625113397516156,0.005979723481227217
253,calcium.folinate,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
254,latanoprost,2,leuprorelin,0.9821175089343369,0.9821175089343368,0.9812783738558057,0.9776286359045424,0.0044888730297945045,0.0008391350785311724
255,estrone,702,fluticasone.furoate,0.9999999999999976,0.9999999999999967,0.9999999999999958,0.9999999999999946,2.9976021664879227e-15,1.7763568394002505e-15
256,trazodone,472,nefazodone,0.9999999999999973,0.9951486871284324,0.9935315818926588,0.9919144747602038,0.008085525239793556,0.006468418107338558
257,sevelamer,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
258,acamprosate,477,terazosin,0.989927293004045,0.9811477751524119,0.9779946424277493,0.9748415087658242,0.015085784238220823,0.011932650576295778
259,verapamil,463,amiodarone,0.9999999999999951,0.999999999999994,0.9999999999999926,0.99999999999999,5.10702591327572e-15,2.55351295663786e-15
260,nilutamide,32,esmolol,0.9999999999999999,0.9999999999999998,0.9999999999999989,0.9999999999999973,2.55351295663786e-15,9.992007221626409e-16
262,sumatriptan,118,megestrol,1.0,0.9999999999999979,0.9999999999999967,0.999999999999994,5.995204332975845e-15,3.3306690738754696e-15
263,cefixime,555,cefepime,0.9999999999999999,0.9999999999999993,0.9989318113605444,0.9893181136054547,0.010681886394545148,0.0010681886394554585
264,aprepitant,129,palonosetron,0.9999999999999999,0.9999999999999993,0.9999999999999982,0.9999999999999973,2.55351295663786e-15,1.6653345369377348e-15
265,galantamine,26,ramipril,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,1.1102230246251565e-16
266,tamoxifen,173,raloxifene,0.9999999999999918,0.9983753837106107,0.99817230657836,0.9979692294461091,0.002030770553882677,0.0018276934216318041
267,losartan,698,enzalutamide,0.9999999999999962,0.9897630842364254,0.9848144676580715,0.9798658508588555,0.020134149141140756,0.015185532341924768
268,amphotericin.B,150,famciclovir,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0
269,midazolam,31,lorazepam,0.9999999999999998,0.9999999999999998,0.9984586917512516,0.9845869175125336,0.015413082487466201,0.0015413082487482077
270,tobramycin,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
271,trovafloxacin,49,moxifloxacin,1.0000000000000002,1.0000000000000002,0.9999999999999991,0.9999999999999964,3.774758283725532e-15,1.1102230246251565e-15
274,phentolamine,18,abarelix,0.9999999999999997,0.9999999999999997,0.9931105979471235,0.9835250293369866,0.016474970663013067,0.006889402052876137
276,daunorubicin,392,ezetimibe,0.9999999999999977,0.9999999999999968,0.9999999999999967,0.9999999999999963,1.3322676295501878e-15,9.992007221626409e-16
277,furosemide,46,torasemide,0.9999999999999974,0.9999999999999973,0.999999999999997,0.9999999999999962,1.2212453270876722e-15,4.440892098500626e-16
278,tizanidine,115,alfuzosin,1.0000000000000002,0.9999999999999991,0.9999999999999982,0.9999999999999973,2.886579864025407e-15,1.9984014443252818e-15
279,eplerenone,129,palonosetron,0.9999999999999999,0.9999999999999993,0.9999999999999982,0.9999999999999973,2.55351295663786e-15,1.6653345369377348e-15
280,amprenavir,155,trimethoprim,0.9999999999999972,0.9999999999999968,0.9999999999999967,0.9999999999999964,7.771561172376096e-16,5.551115123125783e-16
281,naltrexone,32,esmolol,0.9999999999999971,0.9999999999999971,0.9999999999999968,0.9999999999999963,7.771561172376096e-16,3.3306690738754696e-16
282,delavirdine,416,busulfan,0.9999999999999998,0.9999999999999989,0.9999999999999984,0.9999999999999974,2.3314683517128287e-15,1.3322676295501878e-15
283,tamsulosin,712,macitentan,0.9999999999999979,0.9930648806461354,0.9907531735595623,0.9884414655895495,0.011558534410448407,0.009246826440435618
284,porfimer.sodium,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
285,sufentanil,292,imiquimod,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999973,2.886579864025407e-15,5.551115123125783e-16
286,lamivudine,33,bortezomib,0.9979523024873448,0.9956545506762696,0.9949902558405072,0.9943259610047449,0.003626341482599882,0.002962046646837635
287,ibandronic.acid,85,raltitrexed,1.0000000000000002,1.0000000000000002,0.997225032865338,0.9902731845290565,0.009726815470943673,0.0027749671346621874
288,apomorphine,305,tretinoin,0.9999999999999947,0.9999999999999932,0.9999999999999923,0.9999999999999908,3.885780586188048e-15,2.3314683517128287e-15
289,paroxetine,137,sorafenib,0.9999999999999925,0.9999999999999922,0.9999999999999918,0.9999999999999913,1.1102230246251565e-15,6.661338147750939e-16
290,adefovir.dipivoxil,36,fluconazole,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0
291,lisinopril,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
292,imiquimod,285,sufentanil,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999973,2.886579864025407e-15,5.551115123125783e-16
293,glyceryl.trinitrate,49,moxifloxacin,1.0000000000000002,1.0000000000000002,0.9999999999999991,0.9999999999999964,3.774758283725532e-15,1.1102230246251565e-15
294,nateglinide,364,repaglinide,0.9999999999999956,0.9999999999999952,0.9999999999999934,0.9999999999999899,5.662137425588298e-15,2.1094237467877974e-15
295,risperidone,69,metoprolol,0.9999999999999958,0.9999999999999947,0.9975743429981542,0.9919144759815249,0.008085524018470847,0.002425657001841608
296,naftifine,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
297,esomeprazole,26,ramipril,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,1.1102230246251565e-16
299,riluzole,40,dofetilide,1.0000000000000004,0.9999999999999993,0.999999999999997,0.999999999999993,7.438494264988549e-15,3.4416913763379853e-15
300,hydrocortisone,514,dexamethasone,0.9999999999999968,0.999999999999995,0.9999999999999943,0.9999999999999934,3.3306690738754696e-15,2.4424906541753444e-15
301,mannitol,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
302,gadobenic.acid,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
303,modafinil,111,pimecrolimus,0.9999999999999976,0.9999999999999976,0.9999999999999973,0.9999999999999971,4.440892098500626e-16,2.220446049250313e-16
304,deferoxamine,49,moxifloxacin,1.0000000000000002,1.0000000000000002,0.9999999999999991,0.9999999999999964,3.774758283725532e-15,1.1102230246251565e-15
305,tretinoin,467,pioglitazone,0.9999999999999957,0.9999999999999949,0.9999999999999941,0.9999999999999931,2.55351295663786e-15,1.5543122344752192e-15
306,dolasetron,129,palonosetron,0.9999999999999999,0.9999999999999993,0.9999999999999982,0.9999999999999973,2.55351295663786e-15,1.6653345369377348e-15
307,clopidogrel,127,timolol,0.9999999999999969,0.9999999999999968,0.9999999999999968,0.9999999999999963,5.551115123125783e-16,1.1102230246251565e-16
308,meropenem,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
309,irinotecan,241,imatinib,1.0,0.9999999999999979,0.9999999999999971,0.999999999999996,3.9968028886505635e-15,2.886579864025407e-15
310,olopatadine,468,carvedilol,0.999999999999996,0.9999999999999953,0.997574343212061,0.9919144766945454,0.008085523305450648,0.002425656787935049
311,alprostadil,145,pramipexole,0.9999999999999972,0.990914351836583,0.9876938302294725,0.9829375326035943,0.017062467396402936,0.012306169770524678
312,etoposide,154,cerivastatin,0.9999999999999979,0.9999999999999973,0.9999999999999968,0.9999999999999958,2.1094237467877974e-15,1.1102230246251565e-15
313,tirofiban,68,carmustine,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,1.1102230246251565e-16
314,oxcarbazepine,114,diltiazem,0.999999999999996,0.9999999999999956,0.9999999999999943,0.9999999999999918,4.218847493575595e-15,1.6653345369377348e-15
315,estradiol,509,budesonide,0.9999999999999962,0.9988570756159856,0.9952325573270656,0.9905599386408577,0.009440061359138552,0.004767442672930611
316,aciclovir,440,amoxicillin,0.9999999999999962,0.9999999999999958,0.9999999999999952,0.9999999999999947,1.5543122344752192e-15,9.992007221626409e-16
317,naproxen,213,piroxicam,0.9999999999999964,0.9999999999999962,0.9989676120518063,0.9896761205181042,0.010323879481892284,0.001032387948190161
318,perindopril,26,ramipril,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,1.1102230246251565e-16
319,sulfasalazine,393,dipyridamole,0.999999999999996,0.9985217000376299,0.9943417413739232,0.9901617818162654,0.009838218183730651,0.005658258626072832
320,tazarotene,115,alfuzosin,1.0000000000000002,0.9999999999999991,0.9999999999999982,0.9999999999999973,2.886579864025407e-15,1.9984014443252818e-15
321,alfentanil,694,mirabegron,1.0000000000000007,0.992168994136969,0.9853061849479732,0.9768146086347966,0.023185391365204033,0.014693815052027492
322,dicycloverine,142,loxapine,0.9999999999999936,0.9889143633131596,0.9871630301148496,0.9854116963134448,0.014588303686548731,0.012836969885143934
323,pentoxifylline,35,betaxolol,1.0000000000000002,0.9999999999999994,0.997955679376691,0.9897525153370692,0.010247484662931017,0.0020443206233091704
324,indapamide,76,argatroban,1.0,0.9967233855301085,0.9908853020131396,0.985047217929248,0.014952782070752013,0.009114697986860376
325,ribavirin,26,ramipril,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,1.1102230246251565e-16
326,fentanyl,702,fluticasone.furoate,0.9999999999999981,0.9999999999999971,0.9999999999999961,0.9999999999999944,3.6637359812630166e-15,1.9984014443252818e-15
327,meloxicam,46,torasemide,1.0000000000000002,0.9999999999999986,0.9999999999999977,0.9999999999999962,3.9968028886505635e-15,2.55351295663786e-15
328,orciprenaline,2,leuprorelin,0.9999999999999993,0.9999999999999993,0.9922895093522707,0.9838151387945194,0.016184861205479906,0.007710490647728663
329,tadalafil,111,pimecrolimus,1.0000000000000004,1.0000000000000004,0.9999999999999998,0.9999999999999987,1.7763568394002505e-15,6.661338147750939e-16
330,fosfomycin,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
331,diazepam,711,riociguat,0.9999999999999925,0.984223309698077,0.9805789459113432,0.9769345813599918,0.023065418640000668,0.019421054088649248
332,cefaclor,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
333,mifepristone,168,montelukast,0.9999999999999994,0.9999999999999982,0.9999999999999973,0.9999999999999953,4.107825191113079e-15,2.1094237467877974e-15
334,donepezil,482,escitalopram,0.9999999999999983,0.9999999999999982,0.999999999999998,0.999999999999998,3.3306690738754696e-16,3.3306690738754696e-16
335,mercaptamine,536,hydralazine,0.9999999999999987,0.995434885329914,0.993508224813063,0.991581564040667,0.008418435959331672,0.006491775186935667
336,dacarbazine,89,bupivacaine,1.0000000000000002,1.0000000000000002,0.9999999999999982,0.9999999999999964,3.774758283725532e-15,1.9984014443252818e-15
337,temozolomide,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
338,aminolevulinic.acid,449,streptomycin,1.0000000000000004,0.9999999999999984,0.9960647132828233,0.9901617818689059,0.009838218131094534,0.003935286717177133
339,terbinafine,335,mercaptamine,0.9999999999999952,0.9954348857366906,0.9935082245840133,0.99158156317579,0.008418436824205178,0.006491775415981893
340,penicillamine,102,piperacillin,1.0000000000000007,1.0000000000000007,0.9989318114173908,0.98931811417391,0.010681885826090642,0.0010681885826098192
341,vardenafil,26,ramipril,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,1.1102230246251565e-16
342,tacrolimus,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
343,terbutaline,285,sufentanil,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999973,2.886579864025407e-15,5.551115123125783e-16
344,conivaptan,127,timolol,1.0000000000000004,1.0000000000000004,0.9999999999999997,0.9999999999999968,3.6637359812630166e-15,7.771561172376096e-16
345,eprosartan,113,cetirizine,1.0,0.9925093864871334,0.9886233905373965,0.9803233574868003,0.01967664251319967,0.011376609462603549
346,sirolimus,45,pantoprazole,0.9999999999999991,0.9999999999999989,0.9999999999999988,0.9999999999999989,2.220446049250313e-16,3.3306690738754696e-16
347,emtricitabine,16,octreotide,1.0,0.9999999999999986,0.999999999999997,0.9999999999999947,5.329070518200751e-15,2.9976021664879227e-15
348,quinapril,213,piroxicam,0.9999999999999978,0.9999999999999973,0.9989676121483606,0.9896761214836391,0.010323878516358631,0.0010323878516371732
349,clomifene,205,toremifene,1.0000000000000004,0.9964110130669772,0.993719272244669,0.9910275314223608,0.00897246857763967,0.0062807277553313945
350,risedronic.acid,67,anagrelide,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999971,3.1086244689504383e-15,4.440892098500626e-16
351,bumetanide,156,gemcitabine,1.0,0.9999999999999991,0.9999999999999988,0.9999999999999984,1.5543122344752192e-15,1.2212453270876722e-15
352,chlormethine,150,famciclovir,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0
353,granisetron,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
354,triazolam,31,lorazepam,0.9999999999999998,0.9999999999999998,0.9984586917512516,0.9845869175125336,0.015413082487466201,0.0015413082487482077
355,remifentanil,3,goserelin,1.0000000000000002,1.0000000000000002,0.9946481977299367,0.9866204937711875,0.013379506228812676,0.005351802270063488
356,didanosine,74,amsacrine,0.992608500694024,0.9926084999471646,0.9875036693545975,0.9795567653559546,0.013051735338069359,0.005104831339426408
357,ondansetron,185,flutamide,0.9999999999999978,0.999999999999997,0.9979556794304472,0.9897525155078382,0.01024748449215962,0.0020443205695506173
358,bimatoprost,285,sufentanil,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999973,2.886579864025407e-15,5.551115123125783e-16
359,tiagabine,67,anagrelide,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999971,3.1086244689504383e-15,4.440892098500626e-16
360,quinidine,314,oxcarbazepine,0.9999999999999957,0.999999999999995,0.999999999999994,0.9999999999999911,4.551914400963142e-15,1.6653345369377348e-15
361,zonisamide,132,amlodipine,0.9999999999999948,0.9999999999999934,0.9999999999999927,0.9999999999999905,4.3298697960381105e-15,2.1094237467877974e-15
362,paricalcitol,247,dexmedetomidine,0.9999999999999957,0.9999999999999958,0.9999999999999956,0.9999999999999952,4.440892098500626e-16,1.1102230246251565e-16
363,tinidazole,36,fluconazole,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0
364,repaglinide,442,glipizide,1.0000000000000002,0.9999999999999968,0.9999999999999949,0.999999999999991,9.2148511043888e-15,5.329070518200751e-15
365,amantadine,239,bisoprolol,1.0,0.9999999999999997,0.9999999999999984,0.9999999999999963,3.6637359812630166e-15,1.5543122344752192e-15
366,metronidazole,710,dolutegravir,0.9999999999999989,0.9999999999999967,0.9999999999999964,0.9999999999999958,3.1086244689504383e-15,2.4424906541753444e-15
367,almotriptan,579,lorcaserin,0.9999999999999978,0.9999999999999959,0.9999999999999956,0.9999999999999954,2.3314683517128287e-15,2.220446049250313e-15
369,levosimendan,510,aminophylline,0.9895576080670925,0.9868942211476224,0.9862582619098976,0.9852182553667733,0.0043393527003191545,0.003299346157194849
370,cyclobenzaprine,577,nebivolol,0.9999999999999963,0.9999999999999958,0.9947844346441543,0.9887531531285375,0.011246846871458827,0.005215565355842
371,famotidine,127,timolol,1.0000000000000004,1.0000000000000004,0.9999999999999997,0.9999999999999968,3.6637359812630166e-15,7.771561172376096e-16
372,azacitidine,181,entacapone,1.0,0.9951205119594398,0.9935365365599911,0.9919294629071588,0.008070537092841223,0.006463463440008921
373,misoprostol,3,goserelin,0.9999999999999997,0.9999999999999997,0.9946481978628301,0.9866204941034219,0.01337950589657777,0.00535180213716957
374,colesevelam,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
375,tipranavir,36,fluconazole,0.9999999999999987,0.9999999999999986,0.9999999999999986,0.9999999999999987,0.0,1.1102230246251565e-16
376,maprotiline,82,atomoxetine,0.9999999999999959,0.9954348855296897,0.9908693255549611,0.9863037654396136,0.01369623456038227,0.009130674445034792
377,salmeterol,326,fentanyl,0.9999999999999977,0.9999999999999968,0.9999999999999959,0.9999999999999947,2.9976021664879227e-15,1.7763568394002505e-15
378,fulvestrant,32,esmolol,0.9999999999999999,0.9999999999999998,0.9999999999999989,0.9999999999999973,2.55351295663786e-15,9.992007221626409e-16
379,felbamate,32,esmolol,0.9999999999999999,0.9999999999999998,0.9999999999999989,0.9999999999999973,2.55351295663786e-15,9.992007221626409e-16
380,fexofenadine,507,dantrolene,0.9834034004901252,0.9805152324470787,0.9794291973448868,0.9783431622426946,0.005060238247430626,0.003974203145238442
381,naratriptan,285,sufentanil,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999973,2.886579864025407e-15,5.551115123125783e-16
382,rizatriptan,285,sufentanil,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999973,2.886579864025407e-15,5.551115123125783e-16
383,hydrocodone,285,sufentanil,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999973,2.886579864025407e-15,5.551115123125783e-16
384,carboplatin,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
385,pindolol,661,capsaicin,0.9921271157522257,0.9888397689843714,0.9884288504555429,0.9880179316829182,0.004109184069307492,0.0036982652966828233
386,zaleplon,418,cinacalcet,0.9999999999999972,0.9999999999999958,0.9984586913955708,0.9845869139557485,0.015413086044248736,0.0015413086044264723
387,apraclonidine,3,goserelin,1.0000000000000002,1.0000000000000002,0.9946481977299367,0.9866204937711875,0.013379506228812676,0.005351802270063488
388,telmisartan,239,bisoprolol,1.0,0.9999999999999997,0.9999999999999984,0.9999999999999963,3.6637359812630166e-15,1.5543122344752192e-15
389,desloratadine,113,cetirizine,1.0,0.9925093864871334,0.9886233905373965,0.9803233574868003,0.01967664251319967,0.011376609462603549
390,alosetron,32,esmolol,0.9999999999999999,0.9999999999999998,0.9999999999999989,0.9999999999999973,2.55351295663786e-15,9.992007221626409e-16
391,azelastine,654,fesoterodine,0.9999999999999961,0.9999999999999949,0.9999999999999947,0.9999999999999938,2.3314683517128287e-15,1.4432899320127035e-15
392,ezetimibe,156,gemcitabine,0.9999999999999986,0.9999999999999984,0.9999999999999982,0.9999999999999981,4.440892098500626e-16,3.3306690738754696e-16
393,dipyridamole,23,pravastatin,0.9999999999999961,0.9985217000873025,0.9943417418657804,0.9901617827503076,0.009838217249688475,0.005658258134215721
394,telithromycin,36,fluconazole,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0
395,lomefloxacin,41,azithromycin,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999993,5.551115123125783e-16,1.1102230246251565e-16
396,ramelteon,247,dexmedetomidine,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999974,2.7755575615628914e-15,4.440892098500626e-16
397,isotretinoin,27,flunisolide,1.0000000000000002,0.9957701135661369,0.9868508752326479,0.9765532417861429,0.023446758213857333,0.013149124767352305
398,formoterol,509,budesonide,0.9999999999999988,0.9988570757849118,0.9952325570110497,0.9905599396749076,0.009440060325091149,0.004767442988949044
399,glycopyrronium.bromide,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
400,cytarabine,240,rifabutin,0.9999999999999981,0.9999999999999976,0.9999999999999976,0.9999999999999973,7.771561172376096e-16,5.551115123125783e-16
401,rivastigmine,68,carmustine,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.0,1.1102230246251565e-16
402,exemestane,67,anagrelide,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999971,3.1086244689504383e-15,4.440892098500626e-16
403,methyl.aminolevulinate,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
404,azathioprine,599,telaprevir,0.9999999999999944,0.9999999999999932,0.9955335454772671,0.990457891699288,0.009542108300706453,0.0044664545227273145
405,auranofin,0,lepirudin,1.0,1.0,1.0,1.0,0.0,0.0
406,gabapentin,205,toremifene,0.999999999999997,0.9964110134788713,0.993719272965485,0.9910275324520985,0.008972467547898488,0.00628072703451199
407,doxorubicin,53,lovastatin,0.9999999999999951,0.999999999999995,0.9999999999999947,0.999999999999994,1.1102230246251565e-15,4.440892098500626e-16
408,frovatriptan,247,dexmedetomidine,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999974,2.7755575615628914e-15,4.440892098500626e-16
409,hydrochlorothiazide,356,didanosine,0.9899158053642447,0.9824150414473225,0.9798023675330393,0.9751966472610992,0.014719158103145502,0.01011343783120544
410,salbutamol,285,sufentanil,1.0000000000000002,1.0000000000000002,0.9999999999999997,0.9999999999999973,2.886579864025407e-15,5.551115123125783e-16
411,levobupivacaine,49,moxifloxacin,1.0000000000000002,1.0000000000000002,0.9999999999999991,0.9999999999999964,3.774758283725532e-15,1.1102230246251565e-15
412,cromoglicic.acid,148,hyoscyamine,1.0,1.0,1.0,1.0,0.0,0.0
413,ganciclovir,102,piperacillin,0.9999999999999979,0.9999999999999979,0.998931811457427,0.9893181145742935,0.010681885425704363,0.001068188542570847
414,hydroxycarbamide,67,anagrelide,1.0000000000000002,1.0000000000000002,0.9999999999999998,0.9999999999999971,3.1086244689504383e-15,4.440892098500626e-16
415,letrozole,213,piroxicam,0.9999999999999993,0.9999999999999982,0.9989676121660039,0.9896761216600667,0.010323878339932646,0.0010323878339953962
416,busulfan,282,delavirdine,0.9999999999999998,0.9999999999999989,0.9999999999999984,0.9999999999999974,2.3314683517128287e-15,1.3322676295501878e-15
417,metyrapone,568,fusidic.acid,0.9999999999999972,0.9999999999999971,0.999999999999997,0.9999999999999971,1.1102230246251565e-16,2.220446049250313e-16
418,cinacalcet,386,zaleplon,0.9999999999999972,0.9999999999999949,0.9984586913727785,0.9845869137278374,0.01541308627215987,0.0015413086272186849
419,balsalazide,2,leuprorelin,0.9876345366156053,0.9876345366156054,0.9842132923405739,0.9790814250352753,0.008553111580330008,0.003421244275031432
