matrix_index,drug_name,stitch_id,optimuskg_id,optimuskg_name,matched_field,inchi_key,canonical_smiles,source_ids,accession_numbers
646,liraglutide,CIDm16134956,CHEMBL4084119,LIRAGLUTIDE,properties.name;properties.synonyms,YSDQQAXHVYUZIW-QCIJIYAXSA-N,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)CC)C(=O)O,"[""liraglutide"",""liraglutide%20recombinant"",""human/EPAR/saxenda""]",[]
646,liraglutide,CIDm16134956,DRUGBANK:DB06655,Liraglutide,properties.name;properties.synonyms,YSDQQAXHVYUZIW-QCIJIYAXSA-N,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,[],[]
647,pasireotide,CIDm70788982,CHEMBL3349607,PASIREOTIDE,properties.name;properties.synonyms,VMZMNAABQBOLAK-DBILLSOUSA-N,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O,"[""DB06663"",""72312""]",[]
648,vilazodone,CIDm06918313,CHEMBL439849,VILAZODONE,properties.name;properties.synonyms,SGEGOXDYSFKCPT-UHFFFAOYSA-N,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,"[""70707"",""DB06684""]",[]
650,betahistine,CIDm00002366,CHEMBL24441,BETAHISTINE,properties.name;properties.synonyms,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,CNCCc1ccccn1,"[""DB06698"",""35677""]",[]
651,degarelix,CIDm16136245,CHEMBL415606,DEGARELIX,properties.name;properties.synonyms,MEUCPCLKGZSHTA-XYAYPHGZSA-N,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,"[""DB06699""]",[]
652,desvenlafaxine,CIDm00125017,CHEMBL1118,DESVENLAFAXINE,properties.name;properties.synonyms;properties.trade_names,KYYIDSXMWOZKMP-UHFFFAOYSA-N,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,"[""desvenlafaxine"",""DB06700"",""83527""]",[]
653,dexmethylphenidate,CIDm00154100,CHEMBL827,DEXMETHYLPHENIDATE,properties.name;properties.synonyms,DUGOZIWVEXMGBE-CHWSQXEVSA-N,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,"[""51860"",""DB06701""]",[]
654,fesoterodine,CIDm06918558,CHEMBL1201764,FESOTERODINE,properties.name;properties.synonyms,DCCSDBARQIPTGU-HSZRJFAPSA-N,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,"[""DB06702""]",[]
655,gadobutrol,CIDm09916860,CHEMBL2218860,GADOBUTROL,properties.name;properties.synonyms,"","","[""gadobutrol""]",[]
656,naphazoline,CIDm00004436,CHEMBL761,NAPHAZOLINE,properties.name;properties.synonyms,CNIIGCLFLJGOGP-UHFFFAOYSA-N,c1ccc2c(CC3=NCCN3)cccc2c1,"[""DB06711""]",[]
657,buserelin,CIDm00050224,CHEMBL2110824,BUSERELIN,properties.name;properties.synonyms,CUWODFFVMXJOKD-UVLQAERKSA-N,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,[],[]
657,buserelin,CIDm00050224,DRUGBANK:DB06719,Buserelin,properties.name;properties.synonyms,"","",[],[]
658,betaine,CIDm00000247,CHEMBL95889,BETAINE,properties.name;properties.synonyms,KWIUHFFTVRNATP-UHFFFAOYSA-O,C[N+](C)(C)CC(=O)O,"[""human/EPAR/amversio"",""41139"",""betaine"",""DB04455""]",[]
659,bendamustine,CIDm00065628,CHEMBL487253,BENDAMUSTINE,properties.name;properties.synonyms,YTKUWDBFDASYHO-UHFFFAOYSA-N,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,"[""DB06769""]",[]
660,cabazitaxel,CIDm09854073,CHEMBL1201748,CABAZITAXEL,properties.name;properties.synonyms,BMQGVNUXMIRLCK-OAGWZNDDSA-N,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,"[""human/EPAR/cabazitaxel-accord"",""63584"",""DB06772""]",[]
661,capsaicin,CIDm01548943,CHEMBL294199,CAPSAICIN,properties.name;properties.synonyms,YKPUWZUDDOIDPM-SOFGYWHQSA-N,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,"[""3374"",""capsaicin"",""human/EPAR/qutenza"",""DB06774""]",[]
662,dalteparin,CIDm25244225,CHEMBL1201460,DALTEPARIN SODIUM,properties.synonyms,"","","[""dalteparin%20sodium""]",[]
662,dalteparin,CIDm25244225,DRUGBANK:DB06779,Dalteparin,properties.name,"","",[],[]
663,ganirelix,CIDm16130965,CHEMBL1251,GANIRELIX,properties.name,GJNXBNATEDXMAK-PFLSVRRQSA-N,CC/N=C(\NCC)NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN/C(=N/CC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,"[""DB06785""]",[]
663,ganirelix,CIDm16130965,CHEMBL5314377,GANIRELIX ACETATE,properties.synonyms,OVBICQMTCPFEBS-SATRDZAXSA-N,CC(=O)O.CC(=O)O.CC/N=C(\NCC)NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN/C(=N/CC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,"[""human/EPAR/ganirelix-gedeon-richter""]",[]
664,histrelin,CIDm25077993,CHEMBL1201255,HISTRELIN,properties.name;properties.synonyms,HHXHVIJIIXKSOE-QILQGKCVSA-N,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"[""5739""]",[]
664,histrelin,CIDm25077993,DRUGBANK:DB06788,Histrelin,properties.name;properties.synonyms,BKEMVGVBBDMHKL-VYFXDUNUSA-N,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC1=CN(CC2=CC=CC=C2)C=N1)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1,[],[]
665,lanreotide,CIDm00071348,CHEMBL1201185,LANREOTIDE,properties.name;properties.synonyms,PUDHBTGHUJUUFI-SCTWWAJVSA-N,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccc3ccccc3c2)CSSC[C@@H](C(=O)N[C@H](C(N)=O)[C@@H](C)O)NC1=O,[],[]
665,lanreotide,CIDm00071348,DRUGBANK:DB06791,Lanreotide,properties.name;properties.synonyms,PUDHBTGHUJUUFI-UHFFFAOYSA-N,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(N)=O)NC(=O)[C@@H](N)CC1=CC=C2C=CC=CC2=C1,[],[]
667,lodoxamide,CIDm00044563,CHEMBL1201266,LODOXAMIDE,properties.name;properties.synonyms,RVGLGHVJXCETIO-UHFFFAOYSA-N,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,"[""DB06794""]",[]
669,plerixafor,CIDm00065014,CHEMBL18442,PLERIXAFOR,properties.name;properties.synonyms,YIQPUIGJQJDJOS-UHFFFAOYSA-N,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,"[""human/EPAR/mozobil"",""DB06809"",""plerixafor""]",[]
670,raltegravir,CIDm23668479,CHEMBL254316,RALTEGRAVIR,properties.name;properties.synonyms,CZFFBEXEKNGXKS-UHFFFAOYSA-N,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,"[""DB06817""]",[]
672,triptorelin,CIDm25074470,CHEMBL1201334,TRIPTORELIN,properties.name;properties.synonyms,VXKHXGOKWPXYNA-PGBVPBMZSA-N,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,"[""63633"",""DB06825""]",[]
673,lurasidone,CIDm00213046,CHEMBL1237021,LURASIDONE,properties.name;properties.synonyms,PQXKDMSYBGKCJA-CVTJIBDQSA-N,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,"[""70735"",""DB08815""]",[]
673,lurasidone,CIDm00213046,RXNORM:1040028,lurasidone,properties.name,"","",[],[]
674,ticagrelor,CIDm09871419,CHEMBL398435,TICAGRELOR,properties.name;properties.synonyms,OEKWJQXRCDYSHL-FNOIDJSQSA-N,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,"[""ticagrelor"",""human/EPAR/brilique"",""DB08816"",""68558""]",[]
675,tafluprost,CIDm09868491,CHEMBL1963683,TAFLUPROST,properties.name;properties.synonyms,WSNODXPBBALQOF-VEJSHDCNSA-N,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,"[""tafluprost"",""66899"",""DB08819""]",[]
676,ivacaftor,CIDm16220172,CHEMBL2010601,IVACAFTOR,properties.name;properties.synonyms,PURKAOJPTOLRMP-UHFFFAOYSA-N,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,"[""66901"",""human/EPAR/kalydeco"",""DB08820"",""ivacaftor""]",[]
678,vismodegib,CIDm24776445,CHEMBL473417,VISMODEGIB,properties.name;properties.synonyms,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,"[""DB08828"",""vismodegib"",""66903"",""human/EPAR/erivedge""]",[]
679,rilpivirine,CIDm06451164,CHEMBL175691,RILPIVIRINE,properties.name;properties.synonyms,YIBOMRUWOWDFLG-ONEGZZNKSA-N,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,"[""DB08864"",""68606"",""human/EPAR/rekambys""]",[]
680,crizotinib,CIDm11626560,CHEMBL601719,CRIZOTINIB,properties.name;properties.synonyms,KTEIFNKAUNYNJU-GFCCVEGCSA-N,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,"[""64310"",""human/EPAR/xalkori"",""DB08865"",""crizotinib""]",[]
681,ulipristal,CIDm13559281,CHEMBL2103846,ULIPRISTAL,properties.name;properties.synonyms,HKDLNTKNLJPAIY-WKWWZUSTSA-N,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,"[""DB08867""]",[]
682,fingolimod,CIDm00107969,CHEMBL314854,FINGOLIMOD,properties.name;properties.synonyms,KKGQTZUTZRNORY-UHFFFAOYSA-N,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,"[""63115"",""DB08868""]",[]
682,fingolimod,CIDm00107969,CHEMBL544665,FINGOLIMOD HYDROCHLORIDE,properties.synonyms,SWZTYAVBMYWFGS-UHFFFAOYSA-N,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl,"[""fingolimod%20hydrochloride"",""human/EPAR/gilenya"",""63112""]",[]
683,tesamorelin,CIDm44201342,CHEMBL1237026,TESAMORELIN,properties.name;properties.synonyms,"","",[],[]
683,tesamorelin,CIDm44201342,DRUGBANK:DB08869,Tesamorelin,properties.name;properties.synonyms,"","",[],[]
684,eribulin,CIDm53320414,CHEMBL1683590,ERIBULIN,properties.name;properties.synonyms,UFNVPOGXISZXJD-JBQZKEIOSA-N,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,"[""DB08871"",""63587""]",[]
685,boceprevir,CIDm10324367,CHEMBL218394,BOCEPREVIR,properties.name;properties.synonyms,LHHCSNFAOIFYRV-DOVBMPENSA-N,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,"[""DB08873"",""68621"",""human/EPAR/victrelis""]",[]
686,fidaxomicin,CIDm10034073,CHEMBL1255800,FIDAXOMICIN,properties.name;properties.synonyms,ZVGNESXIJDCBKN-UUEYKCAUSA-N,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/C[C@@H]([C@@H](C)O)OC2=O)O[C@@H]1C,"[""DB08874"",""fidaxomicin"",""human/EPAR/dificlir""]",[]
687,cabozantinib,CIDm25102847,CHEMBL2105717,CABOZANTINIB,properties.name;properties.synonyms,ONIQOQHATWINJY-UHFFFAOYSA-N,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,"[""72317"",""DB08875""]",[]
688,ruxolitinib,CIDm25126797,CHEMBL1789941,RUXOLITINIB,properties.name;properties.synonyms,HFNKQEVNSGCOJV-OAHLLOKOSA-N,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,"[""66919"",""DB08877""]",[]
689,teriflunomide,CIDm54684141,CHEMBL973,TERIFLUNOMIDE,properties.name;properties.synonyms,UTNUDOFZCWSZMS-YFHOEESVSA-N,C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,"[""human/EPAR/teriflunomide-mylan"",""DB08880"",""68540"",""teriflunomide""]",[]
690,vemurafenib,CIDm42611257,CHEMBL1229517,VEMURAFENIB,properties.name;properties.synonyms,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,"[""DB08881"",""vemurafenib"",""63637"",""human/EPAR/zelboraf""]",[]
691,linagliptin,CIDm10096344,CHEMBL237500,LINAGLIPTIN,properties.name;properties.synonyms,LTXREWYXXSTFRX-QGZVFWFLSA-N,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,"[""human/EPAR/trajenta"",""linagliptin"",""68610"",""DB08882""]",[]
692,perampanel,CIDm09924495,CHEMBL1214124,PERAMPANEL,properties.name;properties.synonyms,PRMWGUBFXWROHD-UHFFFAOYSA-N,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,"[""perampanel"",""human/EPAR/fycompa"",""DB08883"",""71013""]",[]
693,carfilzomib,CIDm11556711,CHEMBL451887,CARFILZOMIB,properties.name;properties.synonyms,BLMPQMFVWMYDKT-NZTKNTHTSA-N,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,"[""human/EPAR/kyprolis"",""DB08889"",""carfilzomib"",""65347""]",[]
694,mirabegron,CIDm09865528,CHEMBL2095212,MIRABEGRON,properties.name;properties.synonyms,PBAPPPCECJKMCM-IBGZPJMESA-N,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,"[""65349"",""human/EPAR/betmiga"",""DB08893"",""mirabegron""]",[]
695,tofacitinib,CIDm09926791,CHEMBL221959,TOFACITINIB,properties.name;properties.synonyms,UJLAWZDWDVHWOW-YPMHNXCESA-N,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,"[""71200"",""DB08895""]",[]
696,regorafenib,CIDm11167602,CHEMBL1946170,REGORAFENIB,properties.name;properties.synonyms,FNHKPVJBJVTLMP-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,"[""68647"",""regorafenib"",""human/EPAR/stivarga"",""DB08896""]",[]
698,enzalutamide,CIDm15951529,CHEMBL1082407,ENZALUTAMIDE,properties.name;properties.synonyms,WXCXUHSOUPDCQV-UHFFFAOYSA-N,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,"[""68534"",""DB08899"",""human/EPAR/xtandi"",""enzalutamide""]",[]
699,teduglutide,CIDm70683012,CHEMBL2104987,TEDUGLUTIDE,properties.name;properties.synonyms,CILIXQOJUNDIDU-ASQIGDHWSA-N,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)CC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)CC,"[""72305"",""human/EPAR/revestive""]",[]
699,teduglutide,CIDm70683012,DRUGBANK:DB08900,Teduglutide,properties.name;properties.synonyms,CILIXQOJUNDIDU-ASQIGDHWSA-N,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(O)=O,[],[]
700,ponatinib,CIDm24826799,CHEMBL1171837,PONATINIB,properties.name;properties.synonyms,PHXJVRSECIGDHY-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,"[""78543"",""DB08901""]",[]
701,bedaquiline,CIDm05388906,CHEMBL376488,BEDAQUILINE,properties.name;properties.synonyms,QUIJNHUBAXPXFS-XLJNKUFUSA-N,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,"[""72292"",""DB08903""]",[]
703,canagliflozin,CIDm24812758,CHEMBL2048484,CANAGLIFLOZIN ANHYDROUS,properties.synonyms,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,"[""DB08907"",""73274""]",[]
703,canagliflozin,CIDm24812758,CHEMBL4594217,CANAGLIFLOZIN,properties.name;properties.synonyms,RCCZPUWDQVUJAB-FVYJGOGTSA-N,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1.O,"[""canagliflozin"",""human/EPAR/invokana""]",[]
705,pomalidomide,CIDm00134780,CHEMBL43452,POMALIDOMIDE,properties.name;properties.synonyms,UVSMNLNDYGZFPF-UHFFFAOYSA-N,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,"[""DB08910"",""pomalidomide"",""human/EPAR/imnovid"",""72690""]",[]
706,trametinib,CIDm11707110,CHEMBL2103875,TRAMETINIB,properties.name;properties.synonyms,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,"[""75998"",""DB08911""]",[]
707,dabrafenib,CIDm44462760,CHEMBL2028663,DABRAFENIB,properties.name;properties.synonyms,BFSMGDJOXZAERB-UHFFFAOYSA-N,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,"[""DB08912"",""75045""]",[]
709,afatinib,CIDm10184653,CHEMBL1173655,AFATINIB,properties.name;properties.synonyms,ULXXDDBFHOBEHA-CWDCEQMOSA-N,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,"[""DB08916"",""61390""]",[]
710,dolutegravir,CIDm46216142,CHEMBL1229211,DOLUTEGRAVIR,properties.name;properties.synonyms,RHWKPHLQXYSBKR-BMIGLBTASA-N,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,"[""DB08930"",""76010""]",[]
