matrix_index,drug_name,stitch_id,stitch_inchikey,optimuskg_id,optimuskg_name,optimuskg_inchikey,was_previous_name_candidate
536,hydralazine,CIDm00003637,ZUXNZUWOTSUBMN-UHFFFAOYSA-N,CHEMBL542541,HYDRALAZINE HYDROCHLORIDE,ZUXNZUWOTSUBMN-UHFFFAOYSA-N,false
540,pirbuterol,CIDm00004845,VQDBNKDJNJQRDG-UHFFFAOYSA-N,CHEMBL1094966,PIRBUTEROL,VQDBNKDJNJQRDG-UHFFFAOYSA-N,true
540,pirbuterol,CIDm00004845,QSXMZJGGEWYVCN-UHFFFAOYSA-N,CHEMBL1200444,PIRBUTEROL ACETATE,QSXMZJGGEWYVCN-UHFFFAOYSA-N,false
542,insulin.detemir,CIDm16137271,UGOZVNFCFYTPAZ-IOXYNQHNSA-N,CHEMBL2104391,INSULIN DETEMIR,UGOZVNFCFYTPAZ-IOXYNQHNSA-N,false
543,fosamprenavir,CIDm00131535,PMDQGYMGQKTCSX-HQROKSDRSA-L,CHEMBL1200734,FOSAMPRENAVIR CALCIUM,PMDQGYMGQKTCSX-HQROKSDRSA-L,false
543,fosamprenavir,CIDm00131535,MLBVMOWEQCZNCC-OEMFJLHTSA-N,CHEMBL1664,FOSAMPRENAVIR,MLBVMOWEQCZNCC-OEMFJLHTSA-N,true
544,fosphenytoin,CIDm00056338,XWLUWCNOOVRFPX-UHFFFAOYSA-N,CHEMBL1201336,FOSPHENYTOIN,XWLUWCNOOVRFPX-UHFFFAOYSA-N,true
544,fosphenytoin,CIDm00056338,GQPXYJNXTAFDLT-UHFFFAOYSA-L,CHEMBL919,FOSPHENYTOIN SODIUM,GQPXYJNXTAFDLT-UHFFFAOYSA-L,false
547,iohexol,CIDm00003730,NTHXOOBQLCIOLC-UHFFFAOYSA-N,CHEMBL1200455,IOHEXOL,NTHXOOBQLCIOLC-UHFFFAOYSA-N,true
549,sodium.bicarbonate,CIDm00000923,FKNQFGJONOIPTF-UHFFFAOYSA-N,DRUGBANK:DB14516,Sodium cation,FKNQFGJONOIPTF-UHFFFAOYSA-N,false
550,bezafibrate,CIDm00039042,IIBYAHWJQTYFKB-UHFFFAOYSA-N,CHEMBL264374,BEZAFIBRATE,IIBYAHWJQTYFKB-UHFFFAOYSA-N,true
557,flunitrazepam,CIDm00003380,PPTYJKAXVCCBDU-UHFFFAOYSA-N,CHEMBL13280,FLUNITRAZEPAM,PPTYJKAXVCCBDU-UHFFFAOYSA-N,true
559,bromazepam,CIDm00002441,VMIYHDSEFNYJSL-UHFFFAOYSA-N,CHEMBL277062,BROMAZEPAM,VMIYHDSEFNYJSL-UHFFFAOYSA-N,true
561,quazepam,CIDm00004999,IKMPWMZBZSAONZ-UHFFFAOYSA-N,CHEMBL1200472,QUAZEPAM,IKMPWMZBZSAONZ-UHFFFAOYSA-N,true
563,solifenacin,CIDm00154058,RXZMMZZRUPYENV-VROPFNGYSA-N,CHEMBL1200803,SOLIFENACIN SUCCINATE,RXZMMZZRUPYENV-VROPFNGYSA-N,false
563,solifenacin,CIDm00154058,FBOUYBDGKBSUES-VXKWHMMOSA-N,CHEMBL1734,SOLIFENACIN,FBOUYBDGKBSUES-VXKWHMMOSA-N,true
564,tiaprofenic.acid,CIDm00005468,GUHPRPJDBZHYCJ-UHFFFAOYSA-N,CHEMBL365795,TIAPROFENIC ACID,GUHPRPJDBZHYCJ-UHFFFAOYSA-N,false
566,valganciclovir,CIDm00064147,ZORWARFPXPVJLW-MTFPJWTKSA-N,CHEMBL1200454,VALGANCICLOVIR HYDROCHLORIDE,ZORWARFPXPVJLW-MTFPJWTKSA-N,false
566,valganciclovir,CIDm00064147,WPVFJKSGQUFQAP-GKAPJAKFSA-N,CHEMBL1201314,VALGANCICLOVIR,WPVFJKSGQUFQAP-GKAPJAKFSA-N,true
567,roflumilast,CIDm00449193,MNDBXUUTURYVHR-UHFFFAOYSA-N,CHEMBL193240,ROFLUMILAST,MNDBXUUTURYVHR-UHFFFAOYSA-N,true
569,fotemustine,CIDm00104799,YAKWPXVTIGTRJH-UHFFFAOYSA-N,CHEMBL549386,FOTEMUSTINE,YAKWPXVTIGTRJH-UHFFFAOYSA-N,true
569,fotemustine,CIDm00104799,YAKWPXVTIGTRJH-UHFFFAOYSA-N,DRUGBANK:DB04106,Fotemustine,YAKWPXVTIGTRJH-UHFFFAOYSA-N,true
570,thiotepa,CIDm00005453,FOCVUCIESVLUNU-UHFFFAOYSA-N,CHEMBL671,THIOTEPA,FOCVUCIESVLUNU-UHFFFAOYSA-N,true
573,tetrabenazine,CIDm00006018,MKJIEFSOBYUXJB-UHFFFAOYSA-N,CHEMBL117785,TETRABENAZINE,MKJIEFSOBYUXJB-UHFFFAOYSA-N,true
573,tetrabenazine,CIDm00006018,MKJIEFSOBYUXJB-LIJFRPJRSA-N,CHEMBL3137326,DEUTETRABENAZINE,MKJIEFSOBYUXJB-LIJFRPJRSA-N,false
573,tetrabenazine,CIDm00006018,MKJIEFSOBYUXJB-WEZHFFAMSA-N,DRUGBANK:DB12161,Deutetrabenazine,MKJIEFSOBYUXJB-WEZHFFAMSA-N,false
575,febuxostat,CIDm00134018,BQSJTQLCZDPROO-UHFFFAOYSA-N,CHEMBL1164729,FEBUXOSTAT,BQSJTQLCZDPROO-UHFFFAOYSA-N,true
576,dronedarone,CIDm00208898,DWKVCQXJYURSIQ-UHFFFAOYSA-N,CHEMBL1201729,DRONEDARONE HYDROCHLORIDE,DWKVCQXJYURSIQ-UHFFFAOYSA-N,false
576,dronedarone,CIDm00208898,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,CHEMBL184412,DRONEDARONE,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,true
577,nebivolol,CIDm00071301,JWEXHQAEWHKGCW-UHFFFAOYSA-N,CHEMBL1201731,NEBIVOLOL HYDROCHLORIDE,JWEXHQAEWHKGCW-UHFFFAOYSA-N,false
577,nebivolol,CIDm00071301,KOHIRBRYDXPAMZ-UHFFFAOYSA-N,CHEMBL434394,NEBIVOLOL,KOHIRBRYDXPAMZ-UHFFFAOYSA-N,true
578,nilotinib,CIDm00644241,YCBPQSYLYYBPDW-UHFFFAOYSA-N,CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE,YCBPQSYLYYBPDW-UHFFFAOYSA-N,false
578,nilotinib,CIDm00644241,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL255863,NILOTINIB,HHZIURLSWUIHRB-UHFFFAOYSA-N,true
581,milnacipran,CIDm00055480,XNCDYJFPRPDERF-NQQJLSKUSA-N,CHEMBL2105732,LEVOMILNACIPRAN HYDROCHLORIDE,XNCDYJFPRPDERF-NQQJLSKUSA-N,false
581,milnacipran,CIDm00055480,GJJFMKBJSRMPLA-UHFFFAOYSA-N,CHEMBL259209,MILNACIPRAN,GJJFMKBJSRMPLA-UHFFFAOYSA-N,true
581,milnacipran,CIDm00055480,XNCDYJFPRPDERF-UHFFFAOYSA-N,CHEMBL4297064,MILNACIPRAN HYDROCHLORIDE,XNCDYJFPRPDERF-UHFFFAOYSA-N,false
581,milnacipran,CIDm00055480,GJJFMKBJSRMPLA-DZGCQCFKSA-N,CHEMBL99946,LEVOMILNACIPRAN,GJJFMKBJSRMPLA-DZGCQCFKSA-N,false
584,clevidipine,CIDm00153994,KPBZROQVTHLCDU-UHFFFAOYSA-N,CHEMBL1237132,CLEVIDIPINE,KPBZROQVTHLCDU-UHFFFAOYSA-N,true
586,iloperidone,CIDm00071360,XMXHEBAFVSFQEX-UHFFFAOYSA-N,CHEMBL14376,ILOPERIDONE,XMXHEBAFVSFQEX-UHFFFAOYSA-N,true
587,retigabine,CIDm00121892,PCOBBVZJEWWZFR-UHFFFAOYSA-N,CHEMBL41355,EZOGABINE,PCOBBVZJEWWZFR-UHFFFAOYSA-N,true
588,ingenol.mebutate,CIDm06918670,VDJHFHXMUKFKET-WDUFCVPESA-N,CHEMBL1863513,INGENOL MEBUTATE,VDJHFHXMUKFKET-WDUFCVPESA-N,false
588,ingenol.mebutate,CIDm06918670,VDJHFHXMUKFKET-UXMMOKKRSA-N,DRUGBANK:DB05013,Ingenol mebutate,VDJHFHXMUKFKET-UXMMOKKRSA-N,false
589,belinostat,CIDm06918638,NCNRHFGMJRPRSK-MDZDMXLPSA-N,CHEMBL408513,BELINOSTAT,NCNRHFGMJRPRSK-MDZDMXLPSA-N,true
595,vandetanib,CIDm03081361,UHTHHESEBZOYNR-UHFFFAOYSA-N,CHEMBL24828,VANDETANIB,UHTHHESEBZOYNR-UHFFFAOYSA-N,true
599,telaprevir,CIDm03010818,BBAWEDCPNXPBQM-GDEBMMAJSA-N,CHEMBL231813,TELAPREVIR,BBAWEDCPNXPBQM-GDEBMMAJSA-N,true
600,mipomersen,CIDm44564107,TZRFSLHOCZEXCC-HIVFKXHNSA-N,CHEMBL2219536,MIPOMERSEN,TZRFSLHOCZEXCC-HIVFKXHNSA-N,true
600,mipomersen,CIDm44564107,OSGPYAHSKOGBFY-KMHHXCEHSA-A,CHEMBL502097,MIPOMERSEN SODIUM,OSGPYAHSKOGBFY-KMHHXCEHSA-A,false
602,ustekinumab,CIDm00121749,MJZJYWCQPMNPRM-UHFFFAOYSA-N,CHEMBL129788,WR-99210,MJZJYWCQPMNPRM-UHFFFAOYSA-N,false
603,abiraterone,CIDm00132971,GZOSMCIZMLWJML-VJLLXTKPSA-N,CHEMBL254328,ABIRATERONE,GZOSMCIZMLWJML-VJLLXTKPSA-N,true
604,mianserin,CIDm00004184,UEQUQVLFIPOEMF-UHFFFAOYSA-N,CHEMBL6437,MIANSERIN,UEQUQVLFIPOEMF-UHFFFAOYSA-N,true
607,rufinamide,CIDm00129228,POGQSBRIGCQNEG-UHFFFAOYSA-N,CHEMBL1201754,RUFINAMIDE,POGQSBRIGCQNEG-UHFFFAOYSA-N,true
608,lasofoxifene,CIDm00216416,GXESHMAMLJKROZ-IAPPQJPRSA-N,CHEMBL328190,LASOFOXIFENE,GXESHMAMLJKROZ-IAPPQJPRSA-N,true
611,prasugrel,CIDm06918456,DTGLZDAWLRGWQN-UHFFFAOYSA-N,CHEMBL1201772,PRASUGREL,DTGLZDAWLRGWQN-UHFFFAOYSA-N,true
611,prasugrel,CIDm06918456,JALHGCPDPSNJNY-UHFFFAOYSA-N,CHEMBL1201773,PRASUGREL HYDROCHLORIDE,JALHGCPDPSNJNY-UHFFFAOYSA-N,false
613,doripenem,CIDm00073303,NTUBEBXBDGKBTJ-WGLOMNHJSA-N,CHEMBL4303454,DORIPENEM MONOHYDRATE,NTUBEBXBDGKBTJ-WGLOMNHJSA-N,false
613,doripenem,CIDm00073303,AVAACINZEOAHHE-VFZPANTDSA-N,CHEMBL491571,DORIPENEM,AVAACINZEOAHHE-VFZPANTDSA-N,true
614,tolvaptan,CIDm00216237,GYHCTFXIZSNGJT-UHFFFAOYSA-N,CHEMBL344159,TOLVAPTAN,GYHCTFXIZSNGJT-UHFFFAOYSA-N,true
614,tolvaptan,CIDm00216237,GYHCTFXIZSNGJT-XMMPIXPASA-N,DRUGBANK:DB06212,Tolvaptan,GYHCTFXIZSNGJT-XMMPIXPASA-N,true
615,regadenoson,CIDm00219024,LZPZPHGJDAGEJZ-AKAIJSEGSA-N,CHEMBL317052,REGADENOSON ANHYDROUS,LZPZPHGJDAGEJZ-AKAIJSEGSA-N,true
615,regadenoson,CIDm00219024,CDQVVPUXSPZONN-WPPLYIOHSA-N,CHEMBL3989695,REGADENOSON,CDQVVPUXSPZONN-WPPLYIOHSA-N,true
617,vernakalant,CIDm09930048,JMHYCBFEEFHTMK-IIUXMCBISA-N,CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,JMHYCBFEEFHTMK-IIUXMCBISA-N,false
617,vernakalant,CIDm09930048,VBHQKCBVWWUUKN-KZNAEPCWSA-N,CHEMBL2111112,VERNAKALANT,VBHQKCBVWWUUKN-KZNAEPCWSA-N,true
618,lacosamide,CIDm00219078,VPPJLAIAVCUEMN-GFCCVEGCSA-N,CHEMBL58323,LACOSAMIDE,VPPJLAIAVCUEMN-GFCCVEGCSA-N,true
622,avanafil,CIDm09869929,WEAJZXNPAWBCOA-INIZCTEOSA-N,CHEMBL1963681,AVANAFIL,WEAJZXNPAWBCOA-INIZCTEOSA-N,true
623,eflornithine,CIDm00003009,FJPAMFNRCFEGSD-UHFFFAOYSA-N,CHEMBL1201037,EFLORNITHINE HYDROCHLORIDE,FJPAMFNRCFEGSD-UHFFFAOYSA-N,false
623,eflornithine,CIDm00003009,VLCYCQAOQCDTCN-ZCFIWIBFSA-N,CHEMBL222838,L-EFLORNITHINE,VLCYCQAOQCDTCN-ZCFIWIBFSA-N,false
623,eflornithine,CIDm00003009,VLCYCQAOQCDTCN-UHFFFAOYSA-N,CHEMBL830,EFLORNITHINE,VLCYCQAOQCDTCN-UHFFFAOYSA-N,true
625,sitaxentan,CIDm00216235,MDTNUYUCUYPIHE-UHFFFAOYSA-N,CHEMBL2105740,SITAXENTAN SODIUM,MDTNUYUCUYPIHE-UHFFFAOYSA-N,false
625,sitaxentan,CIDm00216235,PHWXUGHIIBDVKD-UHFFFAOYSA-N,CHEMBL282724,SITAXENTAN,PHWXUGHIIBDVKD-UHFFFAOYSA-N,true
626,ziconotide,CIDm16129690,BPKIMPVREBSLAJ-QTBYCLKRSA-N,CHEMBL4594214,ZICONOTIDE,BPKIMPVREBSLAJ-QTBYCLKRSA-N,true
626,ziconotide,CIDm16129690,BPKIMPVREBSLAJ-QTBYCLKRSA-N,DRUGBANK:DB06283,Ziconotide,BPKIMPVREBSLAJ-QTBYCLKRSA-N,true
627,teriparatide,CIDm16129682,OGBMKVWORPGQRR-UMXFMPSGSA-N,CHEMBL525610,TERIPARATIDE,OGBMKVWORPGQRR-UMXFMPSGSA-N,true
627,teriparatide,CIDm16129682,OGBMKVWORPGQRR-UMXFMPSGSA-N,DRUGBANK:DB06285,Teriparatide,OGBMKVWORPGQRR-UMXFMPSGSA-N,true
629,amisulpride,CIDm00002159,NTJOBXMMWNYJFB-UHFFFAOYSA-N,CHEMBL243712,AMISULPRIDE,NTJOBXMMWNYJFB-UHFFFAOYSA-N,true
631,dapagliflozin,CIDm09887712,JVHXJTBJCFBINQ-ADAARDCZSA-N,CHEMBL429910,DAPAGLIFLOZIN,JVHXJTBJCFBINQ-ADAARDCZSA-N,true
632,bazedoxifene,CIDm00154256,OMZAMQFQZMUNTP-UHFFFAOYSA-N,CHEMBL2106615,BAZEDOXIFENE ACETATE,OMZAMQFQZMUNTP-UHFFFAOYSA-N,false
632,bazedoxifene,CIDm00154256,UCJGJABZCDBEDK-UHFFFAOYSA-N,CHEMBL46740,BAZEDOXIFENE,UCJGJABZCDBEDK-UHFFFAOYSA-N,true
636,etravirine,CIDm00193962,PYGWGZALEOIKDF-UHFFFAOYSA-N,CHEMBL308954,ETRAVIRINE,PYGWGZALEOIKDF-UHFFFAOYSA-N,true
637,prucalopride,CIDm03052762,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,CHEMBL117287,PRUCALOPRIDE,ZPMNHBXQOOVQJL-UHFFFAOYSA-N,true
637,prucalopride,CIDm03052762,QZRSNVSQLGRAID-UHFFFAOYSA-N,CHEMBL2105748,PRUCALOPRIDE SUCCINATE,QZRSNVSQLGRAID-UHFFFAOYSA-N,false
638,pazopanib,CIDm10113978,MQHIQUBXFFAOMK-UHFFFAOYSA-N,CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,MQHIQUBXFFAOMK-UHFFFAOYSA-N,false
638,pazopanib,CIDm10113978,CUIHSIWYWATEQL-UHFFFAOYSA-N,CHEMBL477772,PAZOPANIB,CUIHSIWYWATEQL-UHFFFAOYSA-N,true
640,agomelatine,CIDm00082148,YJYPHIXNFHFHND-UHFFFAOYSA-N,CHEMBL10878,AGOMELATINE,YJYPHIXNFHFHND-UHFFFAOYSA-N,true
641,apixaban,CIDm10182969,QNZCBYKSOIHPEH-UHFFFAOYSA-N,CHEMBL231779,APIXABAN,QNZCBYKSOIHPEH-UHFFFAOYSA-N,true
642,bosutinib,CIDm05328940,BXPOSPOKHGNMEP-UHFFFAOYSA-N,CHEMBL2095206,BOSUTINIB MONOHYDRATE,BXPOSPOKHGNMEP-UHFFFAOYSA-N,false
642,bosutinib,CIDm05328940,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL288441,BOSUTINIB,UBPYILGKFZZVDX-UHFFFAOYSA-N,true
644,fampridine,CIDm00001727,NUKYPUAOHBNCPY-UHFFFAOYSA-N,CHEMBL284348,DALFAMPRIDINE,NUKYPUAOHBNCPY-UHFFFAOYSA-N,true
646,liraglutide,CIDm16134956,YSDQQAXHVYUZIW-QCIJIYAXSA-N,CHEMBL4084119,LIRAGLUTIDE,YSDQQAXHVYUZIW-QCIJIYAXSA-N,true
646,liraglutide,CIDm16134956,YSDQQAXHVYUZIW-QCIJIYAXSA-N,DRUGBANK:DB06655,Liraglutide,YSDQQAXHVYUZIW-QCIJIYAXSA-N,true
648,vilazodone,CIDm06918313,RPZBRGFNBNQSOP-UHFFFAOYSA-N,CHEMBL1615374,VILAZODONE HYDROCHLORIDE,RPZBRGFNBNQSOP-UHFFFAOYSA-N,false
648,vilazodone,CIDm06918313,SGEGOXDYSFKCPT-UHFFFAOYSA-N,CHEMBL439849,VILAZODONE,SGEGOXDYSFKCPT-UHFFFAOYSA-N,true
650,betahistine,CIDm00002366,XVDFMHARQUBJRE-UHFFFAOYSA-N,CHEMBL1446813,BETAHISTINE HYDROCHLORIDE,XVDFMHARQUBJRE-UHFFFAOYSA-N,false
650,betahistine,CIDm00002366,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,CHEMBL24441,BETAHISTINE,UUQMNUMQCIQDMZ-UHFFFAOYSA-N,true
651,degarelix,CIDm16136245,AUTFSFUMNFDPLH-KYMMNHPFSA-N,CHEMBL2028987,DEGARELIX ACETATE,AUTFSFUMNFDPLH-KYMMNHPFSA-N,false
651,degarelix,CIDm16136245,MEUCPCLKGZSHTA-XYAYPHGZSA-N,CHEMBL415606,DEGARELIX,MEUCPCLKGZSHTA-XYAYPHGZSA-N,true
652,desvenlafaxine,CIDm00125017,KYYIDSXMWOZKMP-UHFFFAOYSA-N,CHEMBL1118,DESVENLAFAXINE,KYYIDSXMWOZKMP-UHFFFAOYSA-N,true
652,desvenlafaxine,CIDm00125017,ORUUBRMVQCKYHB-UHFFFAOYSA-N,CHEMBL1201728,DESVENLAFAXINE SUCCINATE,ORUUBRMVQCKYHB-UHFFFAOYSA-N,false
652,desvenlafaxine,CIDm00125017,YETWCSLOYUZBLK-JITBQSAISA-N,CHEMBL3989861,DESVENLAFAXINE FUMARATE,YETWCSLOYUZBLK-JITBQSAISA-N,false
654,fesoterodine,CIDm06918558,DCCSDBARQIPTGU-HSZRJFAPSA-N,CHEMBL1201764,FESOTERODINE,DCCSDBARQIPTGU-HSZRJFAPSA-N,true
654,fesoterodine,CIDm06918558,MWHXMIASLKXGBU-RNCYCKTQSA-N,CHEMBL1201765,FESOTERODINE FUMARATE,MWHXMIASLKXGBU-RNCYCKTQSA-N,false
656,naphazoline,CIDm00004436,DJDFFEBSKJCGHC-UHFFFAOYSA-N,CHEMBL1706,NAPHAZOLINE HYDROCHLORIDE,DJDFFEBSKJCGHC-UHFFFAOYSA-N,false
656,naphazoline,CIDm00004436,CNIIGCLFLJGOGP-UHFFFAOYSA-N,CHEMBL761,NAPHAZOLINE,CNIIGCLFLJGOGP-UHFFFAOYSA-N,true
658,betaine,CIDm00000247,KWIUHFFTVRNATP-UHFFFAOYSA-N,CHEMBL1182,GLYCINEBETAINE,KWIUHFFTVRNATP-UHFFFAOYSA-N,false
658,betaine,CIDm00000247,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,CHEMBL1201130,BETAINE HYDROCHLORIDE,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,false
658,betaine,CIDm00000247,KWIUHFFTVRNATP-UHFFFAOYSA-O,CHEMBL95889,BETAINE,KWIUHFFTVRNATP-UHFFFAOYSA-O,true
659,bendamustine,CIDm00065628,ZHSKUOZOLHMKEA-UHFFFAOYSA-N,CHEMBL1201734,BENDAMUSTINE HYDROCHLORIDE,ZHSKUOZOLHMKEA-UHFFFAOYSA-N,false
659,bendamustine,CIDm00065628,YTKUWDBFDASYHO-UHFFFAOYSA-N,CHEMBL487253,BENDAMUSTINE,YTKUWDBFDASYHO-UHFFFAOYSA-N,true
664,histrelin,CIDm25077993,OWAUGAMNPZHEOJ-YKZVIGSYSA-N,CHEMBL1200509,HISTRELIN ACETATE,OWAUGAMNPZHEOJ-YKZVIGSYSA-N,false
664,histrelin,CIDm25077993,HHXHVIJIIXKSOE-QILQGKCVSA-N,CHEMBL1201255,HISTRELIN,HHXHVIJIIXKSOE-QILQGKCVSA-N,true
664,histrelin,CIDm25077993,BKEMVGVBBDMHKL-VYFXDUNUSA-N,DRUGBANK:DB06788,Histrelin,BKEMVGVBBDMHKL-VYFXDUNUSA-N,true
665,lanreotide,CIDm00071348,DEXPIBGCLCPUHE-UISHROKMSA-N,CHEMBL1201184,LANREOTIDE ACETATE,DEXPIBGCLCPUHE-UISHROKMSA-N,false
665,lanreotide,CIDm00071348,PUDHBTGHUJUUFI-SCTWWAJVSA-N,CHEMBL1201185,LANREOTIDE,PUDHBTGHUJUUFI-SCTWWAJVSA-N,true
665,lanreotide,CIDm00071348,PUDHBTGHUJUUFI-UHFFFAOYSA-N,DRUGBANK:DB06791,Lanreotide,PUDHBTGHUJUUFI-UHFFFAOYSA-N,true
666,lanthanum.carbonate,CIDm00168924,NZPIUJUFIFZSPW-UHFFFAOYSA-H,DRUGBANK:DB06792,Lanthanum carbonate,NZPIUJUFIFZSPW-UHFFFAOYSA-H,false
668,methylnaltrexone.bromide,CIDm05361917,JVLBPIPGETUEET-GAAHOAFPSA-O,CHEMBL1186579,METHYLNALTREXONE,JVLBPIPGETUEET-GAAHOAFPSA-O,false
668,methylnaltrexone.bromide,CIDm05361917,IFGIYSGOEZJNBE-KNLJMPJLSA-N,CHEMBL1201770,METHYLNALTREXONE BROMIDE,IFGIYSGOEZJNBE-KNLJMPJLSA-N,false
668,methylnaltrexone.bromide,CIDm05361917,JVLBPIPGETUEET-WIXLDOGYSA-O,DRUGBANK:DB06800,Methylnaltrexone,JVLBPIPGETUEET-WIXLDOGYSA-O,false
669,plerixafor,CIDm00065014,YIQPUIGJQJDJOS-UHFFFAOYSA-N,CHEMBL18442,PLERIXAFOR,YIQPUIGJQJDJOS-UHFFFAOYSA-N,true
670,raltegravir,CIDm23668479,CZFFBEXEKNGXKS-UHFFFAOYSA-N,CHEMBL254316,RALTEGRAVIR,CZFFBEXEKNGXKS-UHFFFAOYSA-N,true
670,raltegravir,CIDm23668479,IFUKBHBISRAZTF-UHFFFAOYSA-M,CHEMBL518520,RALTEGRAVIR POTASSIUM,IFUKBHBISRAZTF-UHFFFAOYSA-M,false
671,sodium.phenylbutyrate,CIDm00004775,OBKXEAXTFZPCHS-UHFFFAOYSA-N,CHEMBL1469,PHENYLBUTANOIC ACID,OBKXEAXTFZPCHS-UHFFFAOYSA-N,false
671,sodium.phenylbutyrate,CIDm00004775,VPZRWNZGLKXFOE-UHFFFAOYSA-M,CHEMBL1746,SODIUM PHENYLBUTYRATE,VPZRWNZGLKXFOE-UHFFFAOYSA-M,false
672,triptorelin,CIDm25074470,VXKHXGOKWPXYNA-PGBVPBMZSA-N,CHEMBL1201334,TRIPTORELIN,VXKHXGOKWPXYNA-PGBVPBMZSA-N,true
673,lurasidone,CIDm00213046,PQXKDMSYBGKCJA-CVTJIBDQSA-N,CHEMBL1237021,LURASIDONE,PQXKDMSYBGKCJA-CVTJIBDQSA-N,true
673,lurasidone,CIDm00213046,NEKCRUIRPWNMLK-SCIYSFAVSA-N,CHEMBL1615372,LURASIDONE HYDROCHLORIDE,NEKCRUIRPWNMLK-SCIYSFAVSA-N,false
674,ticagrelor,CIDm09871419,OEKWJQXRCDYSHL-FNOIDJSQSA-N,CHEMBL398435,TICAGRELOR,OEKWJQXRCDYSHL-FNOIDJSQSA-N,true
676,ivacaftor,CIDm16220172,PURKAOJPTOLRMP-UHFFFAOYSA-N,CHEMBL2010601,IVACAFTOR,PURKAOJPTOLRMP-UHFFFAOYSA-N,true
676,ivacaftor,CIDm16220172,PURKAOJPTOLRMP-ASMGOKTBSA-N,CHEMBL4297603,DEUTIVACAFTOR,PURKAOJPTOLRMP-ASMGOKTBSA-N,false
678,vismodegib,CIDm24776445,BPQMGSKTAYIVFO-UHFFFAOYSA-N,CHEMBL473417,VISMODEGIB,BPQMGSKTAYIVFO-UHFFFAOYSA-N,true
682,fingolimod,CIDm00107969,KKGQTZUTZRNORY-UHFFFAOYSA-N,CHEMBL314854,FINGOLIMOD,KKGQTZUTZRNORY-UHFFFAOYSA-N,true
682,fingolimod,CIDm00107969,SWZTYAVBMYWFGS-UHFFFAOYSA-N,CHEMBL544665,FINGOLIMOD HYDROCHLORIDE,SWZTYAVBMYWFGS-UHFFFAOYSA-N,true
685,boceprevir,CIDm10324367,LHHCSNFAOIFYRV-DOVBMPENSA-N,CHEMBL218394,BOCEPREVIR,LHHCSNFAOIFYRV-DOVBMPENSA-N,true
687,cabozantinib,CIDm25102847,ONIQOQHATWINJY-UHFFFAOYSA-N,CHEMBL2105717,CABOZANTINIB,ONIQOQHATWINJY-UHFFFAOYSA-N,true
690,vemurafenib,CIDm42611257,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CHEMBL1229517,VEMURAFENIB,GPXBXXGIAQBQNI-UHFFFAOYSA-N,true
691,linagliptin,CIDm10096344,LTXREWYXXSTFRX-QGZVFWFLSA-N,CHEMBL237500,LINAGLIPTIN,LTXREWYXXSTFRX-QGZVFWFLSA-N,true
692,perampanel,CIDm09924495,PRMWGUBFXWROHD-UHFFFAOYSA-N,CHEMBL1214124,PERAMPANEL,PRMWGUBFXWROHD-UHFFFAOYSA-N,true
693,carfilzomib,CIDm11556711,BLMPQMFVWMYDKT-NZTKNTHTSA-N,CHEMBL451887,CARFILZOMIB,BLMPQMFVWMYDKT-NZTKNTHTSA-N,true
694,mirabegron,CIDm09865528,PBAPPPCECJKMCM-IBGZPJMESA-N,CHEMBL2095212,MIRABEGRON,PBAPPPCECJKMCM-IBGZPJMESA-N,true
696,regorafenib,CIDm11167602,FNHKPVJBJVTLMP-UHFFFAOYSA-N,CHEMBL1946170,REGORAFENIB,FNHKPVJBJVTLMP-UHFFFAOYSA-N,true
698,enzalutamide,CIDm15951529,WXCXUHSOUPDCQV-UHFFFAOYSA-N,CHEMBL1082407,ENZALUTAMIDE,WXCXUHSOUPDCQV-UHFFFAOYSA-N,true
698,enzalutamide,CIDm15951529,WXCXUHSOUPDCQV-HPRDVNIFSA-N,CHEMBL4594421,DEUTENZALUTAMIDE,WXCXUHSOUPDCQV-HPRDVNIFSA-N,false
700,ponatinib,CIDm24826799,PHXJVRSECIGDHY-UHFFFAOYSA-N,CHEMBL1171837,PONATINIB,PHXJVRSECIGDHY-UHFFFAOYSA-N,true
700,ponatinib,CIDm24826799,BWTNNZPNKQIADY-UHFFFAOYSA-N,CHEMBL2105708,PONATINIB HYDROCHLORIDE,BWTNNZPNKQIADY-UHFFFAOYSA-N,false
702,fluticasone.furoate,CIDm09854489,XTULMSXFIHGYFS-VLSRWLAYSA-N,CHEMBL1676,FLUTICASONE FUROATE,XTULMSXFIHGYFS-VLSRWLAYSA-N,false
703,canagliflozin,CIDm24812758,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,CHEMBL2048484,CANAGLIFLOZIN ANHYDROUS,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,true
