matrix_index,biokorf_side_id,side_effect_name,sider_umls_cui,meddra_id,meddra_name,canonical_optimuskg_id,alias_optimuskg_ids,optimuskg_node_count,identity_source,mapping_confidence,kg_mapping_status,has_kg_node,requires_review
787,BIOKORF_SIDE_787,regurgitation,C2004489,10067171,Regurgitation,,[],0,sider_umls_pt,high,external_meddra_only,False,True
788,BIOKORF_SIDE_788,renal failure,C0035078,10038435,Renal failure,meddra:10038435,"[""HP_0000083""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
789,BIOKORF_SIDE_789,renal impairment,C1565489,10062237,Renal impairment,meddra:10062237,"[""HP_0000083""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
790,BIOKORF_SIDE_790,renal pain,C0558489,10038490,Renal pain,,[],0,sider_umls_pt,high,external_meddra_only,False,True
791,BIOKORF_SIDE_791,renal tubular necrosis,C1720775,10038540,Renal tubular necrosis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
792,BIOKORF_SIDE_792,respiration abnormal,C1260922,10038647,Respiration abnormal,,"[""HP_0002086""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
793,BIOKORF_SIDE_793,respiratory depression,C0235063,10038678,Respiratory depression,,"[""HP_0002791""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
794,BIOKORF_SIDE_794,respiratory disorder,C0035204,10038683,Respiratory disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
795,BIOKORF_SIDE_795,respiratory distress,C0476273,10038687,Respiratory distress,,"[""HP_0002098""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
796,BIOKORF_SIDE_796,respiratory failure,C1145670,10038695,Respiratory failure,,[],0,sider_umls_pt,high,external_meddra_only,False,True
797,BIOKORF_SIDE_797,respiratory tract congestion,C0948349,10052251,Respiratory tract congestion,,[],0,sider_umls_pt,high,external_meddra_only,False,True
798,BIOKORF_SIDE_798,respiratory tract infection,C0035243,10062352,Respiratory tract infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
799,BIOKORF_SIDE_799,restless legs syndrome,C0035258,10058920,Restless legs syndrome,,[],0,sider_umls_pt,high,external_meddra_only,False,True
800,BIOKORF_SIDE_800,retching,C0232602,10038776,Retching,,[],0,sider_umls_pt,high,external_meddra_only,False,True
801,BIOKORF_SIDE_801,retinal degeneration,C0035304,10038845,Retinal degeneration,,"[""HP_0001105""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
802,BIOKORF_SIDE_802,retinal detachment,C0035305,10038848,Retinal detachment,,[],0,sider_umls_pt,high,external_meddra_only,False,True
803,BIOKORF_SIDE_803,retinal disorder,C0035309,10038853,Retinal disorder,,"[""HP_0000479""]",1,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
804,BIOKORF_SIDE_804,retinal haemorrhage,C0035317,10038867,Retinal haemorrhage,,"[""HP_0000573""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
805,BIOKORF_SIDE_805,retroperitoneal haemorrhage,C0151705,10038980,Retroperitoneal haemorrhage,,[],0,sider_umls_pt,high,external_meddra_only,False,True
806,BIOKORF_SIDE_806,rhabdomyolysis,C0035410,10039020,Rhabdomyolysis,meddra:10039020,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
807,BIOKORF_SIDE_807,rheumatoid arthritis,C0003873,10039073,Rheumatoid arthritis,,"[""HP_0001370""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
808,BIOKORF_SIDE_808,rhinitis,C0035455,10039083,Rhinitis,meddra:10039083,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
809,BIOKORF_SIDE_809,rhinitis allergic,C2607914,10039085,Rhinitis allergic,,[],0,sider_umls_pt,high,external_meddra_only,False,True
810,BIOKORF_SIDE_810,mucous nasal increased,,,,,[],0,none,none,no_kg_evidence,False,True
811,BIOKORF_SIDE_811,dry rales,,,,,[],0,none,none,no_kg_evidence,False,True
812,BIOKORF_SIDE_812,road traffic accident,C0221706,10039203,Road traffic accident,,[],0,sider_umls_pt,high,external_meddra_only,False,True
813,BIOKORF_SIDE_813,rosacea,C0035854,10039218,Rosacea,,[],0,sider_umls_pt,high,external_meddra_only,False,True
814,BIOKORF_SIDE_814,salivary gland enlargement,C0020569,10039408,Salivary gland enlargement,,[],0,sider_umls_pt,high,external_meddra_only,False,True
815,BIOKORF_SIDE_815,increased salivation,,,,,[],0,none,none,no_kg_evidence,False,True
816,BIOKORF_SIDE_816,oviduct inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
817,BIOKORF_SIDE_817,scab,C0205204,10039509,Scab,,[],0,sider_umls_pt,high,external_meddra_only,False,True
818,BIOKORF_SIDE_818,reaction schizoid,,,,,[],0,none,none,no_kg_evidence,False,True
819,BIOKORF_SIDE_819,sciatica,C0036396,10039674,Sciatica,,"[""HP_0011868""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
820,BIOKORF_SIDE_820,sclera inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
821,BIOKORF_SIDE_821,seasonal allergy,C0018621,10048908,Seasonal allergy,,[],0,sider_umls_pt,high,external_meddra_only,False,True
822,BIOKORF_SIDE_822,seborrheic dermatitis,,,,HP_0001051,[],1,step12_unique_exact_name,high,exact_other_ontology,True,False
823,BIOKORF_SIDE_823,seborrheic keratosis,,,,HP_0031287,[],1,step12_unique_exact_name,high,exact_other_ontology,True,False
824,BIOKORF_SIDE_824,sensation of foreign body,C0423602,10061549,Sensation of foreign body,,[],0,sider_umls_pt,high,external_meddra_only,False,True
825,BIOKORF_SIDE_825,sensory disturbance,C0152027,10040026,Sensory disturbance,,[],0,sider_umls_pt,high,external_meddra_only,False,True
826,BIOKORF_SIDE_826,sensory loss,C0278134,10040030,Sensory loss,,[],0,sider_umls_pt,high,external_meddra_only,False,True
827,BIOKORF_SIDE_827,sepsis,C0243026,10040047,Sepsis,meddra:10040047,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
828,BIOKORF_SIDE_828,septic shock,C0036983,10040070,Septic shock,,[],0,sider_umls_pt,high,external_meddra_only,False,True
829,BIOKORF_SIDE_829,serotonin syndrome,C0699828,10040108,Serotonin syndrome,meddra:10040108,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
830,BIOKORF_SIDE_830,serum sickness,C0036830,10040400,Serum sickness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
831,BIOKORF_SIDE_831,sexual dysfunction,C0549622,10040477,Sexual dysfunction,,[],0,sider_umls_pt,high,external_meddra_only,False,True
832,BIOKORF_SIDE_832,shock,C0036974,10040560,Shock,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
833,BIOKORF_SIDE_833,salivary glands inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
834,BIOKORF_SIDE_834,sinus bradycardia,C0085610,10040741,Sinus bradycardia,,[],0,sider_umls_pt,high,external_meddra_only,False,True
835,BIOKORF_SIDE_835,sinus congestion,C0152029,10040742,Sinus congestion,,[],0,sider_umls_pt,high,external_meddra_only,False,True
836,BIOKORF_SIDE_836,sinus headache,C0037195,10040744,Sinus headache,,[],0,sider_umls_pt,high,external_meddra_only,False,True
837,BIOKORF_SIDE_837,sinus tachycardia,C0039239,10040752,Sinus tachycardia,,[],0,sider_umls_pt,high,external_meddra_only,False,True
838,BIOKORF_SIDE_838,sinusitis,C0037199,10040753,Sinusitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
839,BIOKORF_SIDE_839,skin atrophy,C0151514,10040799,Skin atrophy,,[],0,sider_umls_pt,high,external_meddra_only,False,True
840,BIOKORF_SIDE_840,skin burning sensation,C0241057,10054786,Skin burning sensation,,[],0,sider_umls_pt,high,external_meddra_only,False,True
841,BIOKORF_SIDE_841,skin cancer,C0007114,10040808,Skin cancer,,[],0,sider_umls_pt,high,external_meddra_only,False,True
842,BIOKORF_SIDE_842,skin discolouration,C0151907,10040829,Skin discolouration,,[],0,sider_umls_pt,high,external_meddra_only,False,True
843,BIOKORF_SIDE_843,skin disorder,C0037274,10040831,Skin disorder,,"[""HP_0000951""]",1,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
844,BIOKORF_SIDE_844,skin exfoliation,C0237849,10040844,Skin exfoliation,,[],0,sider_umls_pt,high,external_meddra_only,False,True
845,BIOKORF_SIDE_845,skin hyperpigmentation,C0162834,10040865,Skin hyperpigmentation,,"[""HP_0000953""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
846,BIOKORF_SIDE_846,skin hypertrophy,C0151717,10040867,Skin hypertrophy,,[],0,sider_umls_pt,high,external_meddra_only,False,True
847,BIOKORF_SIDE_847,skin infection,C0037278,10040872,Skin infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
848,BIOKORF_SIDE_848,skin irritation,C0152030,10040880,Skin irritation,,[],0,sider_umls_pt,high,external_meddra_only,False,True
849,BIOKORF_SIDE_849,skin lesion,C0037284,10040882,Skin lesion,,[],0,sider_umls_pt,high,external_meddra_only,False,True
850,BIOKORF_SIDE_850,skin mass,C0281981,10067868,Skin mass,,[],0,sider_umls_pt,high,external_meddra_only,False,True
851,BIOKORF_SIDE_851,skin odour abnormal,C0234930,10040904,Skin odour abnormal,,[],0,sider_umls_pt,high,external_meddra_only,False,True
852,BIOKORF_SIDE_852,skin papilloma,C0347390,10040907,Skin papilloma,,[],0,sider_umls_pt,high,external_meddra_only,False,True
853,BIOKORF_SIDE_853,skin striae,C0152459,10040925,Skin striae,,"[""HP_0001065""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
854,BIOKORF_SIDE_854,skin ulcer,C0037299,10040943,Skin ulcer,,"[""HP_0200042""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
855,BIOKORF_SIDE_855,sleep apnoea syndrome,C0037315,10040979,Sleep apnoea syndrome,,"[""HP_0010535""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
856,BIOKORF_SIDE_856,sleep disorder,C0851578,10040984,Sleep disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
857,BIOKORF_SIDE_857,sluggishness,C0920289,10041052,Sluggishness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
858,BIOKORF_SIDE_858,sneezing,C0037383,10041232,Sneezing,,[],0,sider_umls_pt,high,external_meddra_only,False,True
859,BIOKORF_SIDE_859,snoring,C0037384,10041235,Snoring,,[],0,sider_umls_pt,high,external_meddra_only,False,True
860,BIOKORF_SIDE_860,somnambulism,C0037672,10041347,Somnambulism,,[],0,sider_umls_pt,high,external_meddra_only,False,True
861,BIOKORF_SIDE_861,somnolence,C2830004,10041349,Somnolence,meddra:10041349,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
862,BIOKORF_SIDE_862,speech disorder,C0037822,10041466,Speech disorder,,"[""HP_0002167""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
863,BIOKORF_SIDE_863,splenomegaly,C0038002,10041660,Splenomegaly,,"[""HP_0001744""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
864,BIOKORF_SIDE_864,sputum increased,C0235567,10041812,Sputum increased,,[],0,sider_umls_pt,high,external_meddra_only,False,True
865,BIOKORF_SIDE_865,staphylococcal infection,C0038160,10058080,Staphylococcal infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
866,BIOKORF_SIDE_866,status epilepticus,C0038220,10041962,Status epilepticus,,[],0,sider_umls_pt,high,external_meddra_only,False,True
867,BIOKORF_SIDE_867,stevens johnson syndrome,,,,,[],0,none,none,no_kg_evidence,False,True
868,BIOKORF_SIDE_868,sticky skin,C0392162,10051788,Sticky skin,,[],0,sider_umls_pt,high,external_meddra_only,False,True
869,BIOKORF_SIDE_869,stomatitis,C0038362,10042128,Stomatitis,meddra:10042128,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
870,BIOKORF_SIDE_870,bladder and urethral symptoms,,,,,[],0,none,none,no_kg_evidence,False,True
871,BIOKORF_SIDE_871,wheezing,C0043144,10047924,Wheezing,,"[""HP_0030828""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
872,BIOKORF_SIDE_872,stupor,C0085628,10042264,Stupor,,[],0,sider_umls_pt,high,external_meddra_only,False,True
873,BIOKORF_SIDE_873,subarachnoid haemorrhage,C0038525,10042316,Subarachnoid haemorrhage,,[],0,sider_umls_pt,high,external_meddra_only,False,True
874,BIOKORF_SIDE_874,subdural haematoma,C0018946,10042361,Subdural haematoma,,"[""HP_0100309""]",1,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
875,BIOKORF_SIDE_875,sudden death,C0011071,10042434,Sudden death,,"[""HP_0001699""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
876,BIOKORF_SIDE_876,suicidal ideation,C0424000,10042458,Suicidal ideation,,[],0,sider_umls_pt,high,external_meddra_only,False,True
877,BIOKORF_SIDE_877,suicide attempt,C0038663,10042464,Suicide attempt,,[],0,sider_umls_pt,high,external_meddra_only,False,True
878,BIOKORF_SIDE_878,sunburn,C0038814,10042496,Sunburn,,[],0,sider_umls_pt,high,external_meddra_only,False,True
879,BIOKORF_SIDE_879,ectopic beats atrial,,,,,[],0,none,none,no_kg_evidence,False,True
880,BIOKORF_SIDE_880,supraventricular tachycardia,C0039240,10042604,Supraventricular tachycardia,,"[""HP_0004755""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
881,BIOKORF_SIDE_881,swelling,C0038999,10042674,Swelling,,[],0,sider_umls_pt,high,external_meddra_only,False,True
882,BIOKORF_SIDE_882,swelling face,C0151602,10042682,Swelling face,,[],0,sider_umls_pt,high,external_meddra_only,False,True
883,BIOKORF_SIDE_883,syncope,C0039070,10042772,Syncope,meddra:10042772,"[""HP_0001279""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
884,BIOKORF_SIDE_884,systemic lupus erythematosus,C0024141,10042945,Systemic lupus erythematosus,,"[""HP_0002725""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
885,BIOKORF_SIDE_885,tachycardia,C0039231,10043071,Tachycardia,meddra:10043071,"[""HP_0001649""]",2,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
886,BIOKORF_SIDE_886,respiration stimulated,,,,,[],0,none,none,no_kg_evidence,False,True
887,BIOKORF_SIDE_887,tardive dyskinesia,C0686347,10043118,Tardive dyskinesia,,[],0,sider_umls_pt,high,external_meddra_only,False,True
888,BIOKORF_SIDE_888,telangiectasia,C0039446,10043189,Telangiectasia,,[],0,sider_umls_pt,high,external_meddra_only,False,True
889,BIOKORF_SIDE_889,temperature intolerance,C1112320,10057040,Temperature intolerance,,[],0,sider_umls_pt,high,external_meddra_only,False,True
890,BIOKORF_SIDE_890,tenderness,C0234233,10043224,Tenderness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
891,BIOKORF_SIDE_891,tendinous contracture,C0158350,10043233,Tendinous contracture,,[],0,sider_umls_pt,high,external_meddra_only,False,True
892,BIOKORF_SIDE_892,tendon disorder,C0151936,10043239,Tendon disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
893,BIOKORF_SIDE_893,tendonitis,C0039503,10043255,Tendonitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
894,BIOKORF_SIDE_894,tendon sheath inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
895,BIOKORF_SIDE_895,tension,C0233494,10043268,Tension,,[],0,sider_umls_pt,high,external_meddra_only,False,True
896,BIOKORF_SIDE_896,tension headache,C0033893,10043269,Tension headache,,"[""HP_0012228""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
897,BIOKORF_SIDE_897,testicular pain,C0039591,10043345,Testicular pain,,[],0,sider_umls_pt,high,external_meddra_only,False,True
898,BIOKORF_SIDE_898,tetany,C0039621,10043380,Tetany,,"[""HP_0001281""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
899,BIOKORF_SIDE_899,therapeutic response unexpected,C0853141,10043417,Therapeutic response unexpected,,[],0,sider_umls_pt,high,external_meddra_only,False,True
900,BIOKORF_SIDE_900,thinking abnormal,C0233632,10043431,Thinking abnormal,,[],0,sider_umls_pt,high,external_meddra_only,False,True
901,BIOKORF_SIDE_901,thirst,C0039971,10043458,Thirst,meddra:10043458,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
902,BIOKORF_SIDE_902,throat irritation,C0700184,10043521,Throat irritation,,[],0,sider_umls_pt,high,external_meddra_only,False,True
903,BIOKORF_SIDE_903,throat tightness,C0236071,10043528,Throat tightness,,[],0,sider_umls_pt,high,external_meddra_only,False,True
904,BIOKORF_SIDE_904,thrombocytopenia,C0040034,10043554,Thrombocytopenia,meddra:10043554,"[""HP_0001873""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
905,BIOKORF_SIDE_905,platelets increase,,,,,[],0,none,none,no_kg_evidence,False,True
906,BIOKORF_SIDE_906,thrombophlebitis,C0040046,10043570,Thrombophlebitis,,"[""HP_0004418""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
907,BIOKORF_SIDE_907,thrombosis,C0040053,10043607,Thrombosis,meddra:10043607,"[""HP_0001977""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
908,BIOKORF_SIDE_908,thrombotic thrombocytopenic purpura,C0034155,10043648,Thrombotic thrombocytopenic purpura,,[],0,sider_umls_pt,high,external_meddra_only,False,True
909,BIOKORF_SIDE_909,thyroid disorder,C0040128,10043709,Thyroid disorder,,"[""HP_0000820""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
910,BIOKORF_SIDE_910,thyroid neoplasm,C0040136,10043744,Thyroid neoplasm,,[],0,sider_umls_pt,high,external_meddra_only,False,True
911,BIOKORF_SIDE_911,thyroiditis,C0040147,10043778,Thyroiditis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
912,BIOKORF_SIDE_912,tinnitus,C0040264,10043882,Tinnitus,meddra:10043882,"[""HP_0000360""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
913,BIOKORF_SIDE_913,tongue discolouration,C0151596,10043949,Tongue discolouration,,[],0,sider_umls_pt,high,external_meddra_only,False,True
914,BIOKORF_SIDE_914,tongue disorder,C0040409,10043951,Tongue disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
915,BIOKORF_SIDE_915,tongue oedema,C0151610,10043967,Tongue oedema,,[],0,sider_umls_pt,high,external_meddra_only,False,True
916,BIOKORF_SIDE_916,tongue ulceration,C0235351,10043991,Tongue ulceration,,[],0,sider_umls_pt,high,external_meddra_only,False,True
917,BIOKORF_SIDE_917,tonsillitis,C0040425,10044008,Tonsillitis,,"[""HP_0011110""]",1,exact_meddra_pt_name,high,meddra_with_alias_kg,True,False
918,BIOKORF_SIDE_918,tooth abscess,C0518988,10044016,Tooth abscess,,"[""HP_0030757""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
919,BIOKORF_SIDE_919,tooth disorder,C0040435,10044034,Tooth disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
920,BIOKORF_SIDE_920,tooth infection,C0877046,10048762,Tooth infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
921,BIOKORF_SIDE_921,toothache,C0040460,10044055,Toothache,,[],0,sider_umls_pt,high,external_meddra_only,False,True
922,BIOKORF_SIDE_922,ventricular arrhythmias and cardiac arrest,,,,,[],0,none,none,no_kg_evidence,False,True
923,BIOKORF_SIDE_923,torticollis,C0040485,10044074,Torticollis,,"[""HP_0000473""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
924,BIOKORF_SIDE_924,toxic epidermal necrolysis,C0014518,10044223,Toxic epidermal necrolysis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
925,BIOKORF_SIDE_925,toxicity to various agents,C3160741,10070863,Toxicity to various agents,,[],0,sider_umls_pt,high,external_meddra_only,False,True
926,BIOKORF_SIDE_926,tracheitis,C0040584,10044302,Tracheitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
927,BIOKORF_SIDE_927,trachea bronchus inflammation,,,,,[],0,none,none,no_kg_evidence,False,True
928,BIOKORF_SIDE_928,transaminases increased,C0438717,10054889,Transaminases increased,,"[""HP_0002910""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
929,BIOKORF_SIDE_929,transient ischaemic attack,C0007787,10044390,Transient ischaemic attack,,[],0,sider_umls_pt,high,external_meddra_only,False,True
930,BIOKORF_SIDE_930,tremor,C0040822,10044565,Tremor,meddra:10044565,"[""HP_0001337""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
931,BIOKORF_SIDE_931,masseter spasms,,,,,[],0,none,none,no_kg_evidence,False,True
932,BIOKORF_SIDE_932,inflammation of the interstitial tissue of the kidney,,,,,[],0,none,none,no_kg_evidence,False,True
933,BIOKORF_SIDE_933,tumour lysis syndrome,C0041364,10045170,Tumour lysis syndrome,,[],0,sider_umls_pt,high,external_meddra_only,False,True
934,BIOKORF_SIDE_934,ulcer,C0041582,10045285,Ulcer,,[],0,sider_umls_pt,high,external_meddra_only,False,True
935,BIOKORF_SIDE_935,ulcerative keratitis,C0010043,10064996,Ulcerative keratitis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
936,BIOKORF_SIDE_936,unintended pregnancy,C0041747,10045542,Unintended pregnancy,,[],0,sider_umls_pt,high,external_meddra_only,False,True
937,BIOKORF_SIDE_937,upper respiratory tract infection,C0041912,10046306,Upper respiratory tract infection,meddra:10046306,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
938,BIOKORF_SIDE_938,upper airway cough syndrome,,,,,[],0,none,none,no_kg_evidence,False,True
939,BIOKORF_SIDE_939,urethral disorder,C0041969,10046445,Urethral disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
940,BIOKORF_SIDE_940,urethritis,C0041976,10046480,Urethritis,,[],0,sider_umls_pt,high,external_meddra_only,False,True
941,BIOKORF_SIDE_941,urethritis non infective,,,,,[],0,none,none,no_kg_evidence,False,True
942,BIOKORF_SIDE_942,urinary hesitation,C0152032,10046542,Urinary hesitation,,"[""HP_0000019""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
943,BIOKORF_SIDE_943,urinary incontinence,C0042024,10046543,Urinary incontinence,,"[""HP_0000020""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
944,BIOKORF_SIDE_944,urinary retention,C0080274,10046555,Urinary retention,,"[""HP_0000016""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
945,BIOKORF_SIDE_945,urinary tract disorder,C0042075,10046566,Urinary tract disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
946,BIOKORF_SIDE_946,urinary tract infection,C0042029,10046571,Urinary tract infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
947,BIOKORF_SIDE_947,urine abnormality,C0235639,10046607,Urine abnormality,,[],0,sider_umls_pt,high,external_meddra_only,False,True
948,BIOKORF_SIDE_948,urine analysis abnormal,C0438142,10062226,Urine analysis abnormal,,[],0,sider_umls_pt,high,external_meddra_only,False,True
949,BIOKORF_SIDE_949,urine output increased,C1167965,10059896,Urine output increased,,[],0,sider_umls_pt,high,external_meddra_only,False,True
950,BIOKORF_SIDE_950,urticaria,C0042109,10046735,Urticaria,meddra:10046735,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
951,BIOKORF_SIDE_951,uterine disorder,C0042131,10046779,Uterine disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
952,BIOKORF_SIDE_952,uterine haemorrhage,C0042134,10046788,Uterine haemorrhage,,[],0,sider_umls_pt,high,external_meddra_only,False,True
953,BIOKORF_SIDE_953,uterine smooth muscle tumor,,,,,[],0,none,none,no_kg_evidence,False,True
954,BIOKORF_SIDE_954,uterine spasm,C0151998,10046823,Uterine spasm,,[],0,sider_umls_pt,high,external_meddra_only,False,True
955,BIOKORF_SIDE_955,uveitis,C0042164,10046851,Uveitis,,"[""HP_0000554""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
956,BIOKORF_SIDE_956,vaginal discharge,C0227791,10046901,Vaginal discharge,meddra:10046901,[],1,sider_umls_pt,high,canonical_meddra_with_kg,True,False
957,BIOKORF_SIDE_957,vaginal haemorrhage,C2979982,10046910,Vaginal haemorrhage,,[],0,sider_umls_pt,high,external_meddra_only,False,True
958,BIOKORF_SIDE_958,vaginal infection,C0404521,10046914,Vaginal infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
959,BIOKORF_SIDE_959,varicose vein,C0042345,10046996,Varicose vein,,"[""HP_0002619""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
960,BIOKORF_SIDE_960,vascular headache,C0042376,10047077,Vascular headache,,[],0,sider_umls_pt,high,external_meddra_only,False,True
961,BIOKORF_SIDE_961,vascular purpura,C1368065,10047097,Vascular purpura,,[],0,sider_umls_pt,high,external_meddra_only,False,True
962,BIOKORF_SIDE_962,vasculitis,C0042384,10047115,Vasculitis,meddra:10047115,"[""HP_0002633""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
963,BIOKORF_SIDE_963,vasodilation procedure,C1142412,10058794,Vasodilation procedure,,[],0,sider_umls_pt,high,external_meddra_only,False,True
964,BIOKORF_SIDE_964,vasospasm,C0085616,10047163,Vasospasm,,[],0,sider_umls_pt,high,external_meddra_only,False,True
965,BIOKORF_SIDE_965,venous thrombosis,C0042487,10047249,Venous thrombosis,meddra:10047249,"[""HP_0004936""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
966,BIOKORF_SIDE_966,ventricular arrhythmia,C0085612,10047281,Ventricular arrhythmia,,"[""HP_0004308""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
967,BIOKORF_SIDE_967,premature ventricular contractions,,,,,[],0,none,none,no_kg_evidence,False,True
968,BIOKORF_SIDE_968,ventricular fibrillation,C0042510,10047290,Ventricular fibrillation,,"[""HP_0001663""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
969,BIOKORF_SIDE_969,ventricular tachycardia,C0042514,10047302,Ventricular tachycardia,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
970,BIOKORF_SIDE_970,vertigo,C0042571,10047340,Vertigo,meddra:10047340,"[""HP_0002321""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
971,BIOKORF_SIDE_971,vestibular disorder,C0042594,10047386,Vestibular disorder,,[],0,sider_umls_pt,high,external_meddra_only,False,True
972,BIOKORF_SIDE_972,viral diarrhoea,C0152517,10051511,Viral diarrhoea,,[],0,exact_meddra_pt_name,high,external_meddra_only,False,True
973,BIOKORF_SIDE_973,viral infection,C0042769,10047461,Viral infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
974,BIOKORF_SIDE_974,viral upper respiratory tract infection,C0339916,10047482,Viral upper respiratory tract infection,,[],0,sider_umls_pt,high,external_meddra_only,False,True
975,BIOKORF_SIDE_975,vision blurred,C0344232,10047513,Vision blurred,,"[""HP_0000622""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
976,BIOKORF_SIDE_976,visual acuity reduced,C0234632,10047531,Visual acuity reduced,,"[""HP_0007663""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
977,BIOKORF_SIDE_977,visual impairment,C3665347,10047571,Visual impairment,,"[""HP_0000505""]",1,sider_umls_pt,high,meddra_with_alias_kg,True,False
978,BIOKORF_SIDE_978,vomiting,C0042963,10047700,Vomiting,meddra:10047700,"[""HP_0002013""]",2,sider_umls_pt,high,meddra_with_alias_kg,True,False
979,BIOKORF_SIDE_979,vulva vaginal candidiasis,,,,,[],0,none,none,no_kg_evidence,False,True
980,BIOKORF_SIDE_980,vulva vaginal dryness,,,,,[],0,none,none,no_kg_evidence,False,True
981,BIOKORF_SIDE_981,vulva vaginal mold infection,,,,,[],0,none,none,no_kg_evidence,False,True
