node_id,node_type,name,source
ENSG00000212643,GENE,ZRSR2P1,OptimusKG
ENSG00000212694,GENE,LINC01089,OptimusKG
ENSG00000212710,GENE,CTAGE1,OptimusKG
ENSG00000212719,GENE,LINC02693,OptimusKG
ENSG00000212766,GENE,EWSAT1,OptimusKG
ENSG00000212864,GENE,RNF208,OptimusKG
ENSG00000212899,GENE,KRTAP3-3,OptimusKG
ENSG00000212907,GENE,MT-ND4L,OptimusKG
ENSG00000212916,GENE,MAP10,OptimusKG
ENSG00000212993,GENE,POU5F1B,OptimusKG
ENSG00000213005,GENE,PTTG3P,OptimusKG
ENSG00000213015,GENE,ZNF580,OptimusKG
ENSG00000213022,GENE,KLK9,OptimusKG
ENSG00000213023,GENE,SYT3,OptimusKG
ENSG00000213024,GENE,NUP62,OptimusKG
ENSG00000213030,GENE,CGB8,OptimusKG
ENSG00000213033,GENE,AURKAP1,OptimusKG
ENSG00000213047,GENE,DENND1B,OptimusKG
ENSG00000213064,GENE,SFT2D2,OptimusKG
ENSG00000213066,GENE,CEP43,OptimusKG
ENSG00000213079,GENE,SCAF8,OptimusKG
ENSG00000213085,GENE,CFAP45,OptimusKG
ENSG00000213088,GENE,ACKR1,OptimusKG
ENSG00000213096,GENE,ZNF254,OptimusKG
ENSG00000213131,GENE,YWHAZP4,OptimusKG
ENSG00000213139,GENE,CRYGS,OptimusKG
ENSG00000213145,GENE,CRIP1,OptimusKG
ENSG00000213160,GENE,KLHL23,OptimusKG
ENSG00000213171,GENE,LINGO4,OptimusKG
ENSG00000213186,GENE,TRIM59,OptimusKG
ENSG00000213199,GENE,ASIC3,OptimusKG
ENSG00000213203,GENE,GIMAP1,OptimusKG
ENSG00000213213,GENE,CCDC183,OptimusKG
ENSG00000213218,GENE,CSH2,OptimusKG
ENSG00000213221,GENE,DNLZ,OptimusKG
ENSG00000213231,GENE,TCL1B,OptimusKG
ENSG00000213236,GENE,YWHAZP2,OptimusKG
ENSG00000213246,GENE,SUPT4H1,OptimusKG
ENSG00000213260,GENE,YWHAZP5,OptimusKG
ENSG00000213281,GENE,NRAS,OptimusKG
ENSG00000213316,GENE,LTC4S,OptimusKG
ENSG00000213335,GENE,CLNS1AP1,OptimusKG
ENSG00000213339,GENE,QTRT1,OptimusKG
ENSG00000213341,GENE,CHUK,OptimusKG
ENSG00000213347,GENE,MXD3,OptimusKG
ENSG00000213366,GENE,GSTM2,OptimusKG
ENSG00000213380,GENE,COG8,OptimusKG
ENSG00000213397,GENE,HAUS7,OptimusKG
ENSG00000213398,GENE,LCAT,OptimusKG
ENSG00000213402,GENE,PTPRCAP,OptimusKG
ENSG00000213412,GENE,HNRNPA1P33,OptimusKG
ENSG00000213413,GENE,PVRIG,OptimusKG
ENSG00000213420,GENE,GPC2,OptimusKG
ENSG00000213424,GENE,KRT222,OptimusKG
ENSG00000213442,GENE,RPL18AP3,OptimusKG
ENSG00000213445,GENE,SIPA1,OptimusKG
ENSG00000213453,GENE,FTH1P3,OptimusKG
ENSG00000213462,GENE,ERV3-1,OptimusKG
ENSG00000213465,GENE,ARL2,OptimusKG
ENSG00000213512,GENE,GBP7,OptimusKG
ENSG00000213516,GENE,RBMXL1,OptimusKG
ENSG00000213523,GENE,SRA1,OptimusKG
ENSG00000213533,GENE,STIMATE,OptimusKG
ENSG00000213585,GENE,VDAC1,OptimusKG
ENSG00000213588,GENE,ZBTB9,OptimusKG
ENSG00000213593,GENE,TMX2,OptimusKG
ENSG00000213599,GENE,SLX1A-SULT1A3,OptimusKG
ENSG00000213614,GENE,HEXA,OptimusKG
ENSG00000213619,GENE,NDUFS3,OptimusKG
ENSG00000213625,GENE,LEPROT,OptimusKG
ENSG00000213626,GENE,LBH,OptimusKG
ENSG00000213638,GENE,ADAT3,OptimusKG
ENSG00000213639,GENE,PPP1CB,OptimusKG
ENSG00000213648,GENE,SULT1A4,OptimusKG
ENSG00000213654,GENE,GPSM3,OptimusKG
ENSG00000213658,GENE,LAT,OptimusKG
ENSG00000213672,GENE,NCKIPSD,OptimusKG
ENSG00000213676,GENE,ATF6B,OptimusKG
ENSG00000213689,GENE,TREX1,OptimusKG
ENSG00000213694,GENE,S1PR3,OptimusKG
ENSG00000213714,GENE,FAM209B,OptimusKG
ENSG00000213719,GENE,CLIC1,OptimusKG
ENSG00000213722,GENE,DDAH2,OptimusKG
ENSG00000213741,GENE,RPS29,OptimusKG
ENSG00000213760,GENE,ATP6V1G2,OptimusKG
ENSG00000213763,GENE,ACTBP2,OptimusKG
ENSG00000213780,GENE,GTF2H4,OptimusKG
ENSG00000213809,GENE,KLRK1,OptimusKG
ENSG00000213853,GENE,EMP2,OptimusKG
ENSG00000213859,GENE,KCTD11,OptimusKG
ENSG00000213864,GENE,EEF1B2P2,OptimusKG
ENSG00000213886,GENE,UBD,OptimusKG
ENSG00000213892,GENE,CEACAM16,OptimusKG
ENSG00000213903,GENE,LTB4R,OptimusKG
ENSG00000213906,GENE,LTB4R2,OptimusKG
ENSG00000213918,GENE,DNASE1,OptimusKG
ENSG00000213923,GENE,CSNK1E,OptimusKG
ENSG00000213927,GENE,CCL27,OptimusKG
ENSG00000213928,GENE,IRF9,OptimusKG
ENSG00000213930,GENE,GALT,OptimusKG
ENSG00000213931,GENE,HBE1,OptimusKG
ENSG00000213934,GENE,HBG1,OptimusKG
ENSG00000213937,GENE,CLDN9,OptimusKG
ENSG00000213949,GENE,ITGA1,OptimusKG
ENSG00000213950,GENE,RPS10P2,OptimusKG
ENSG00000213967,GENE,ZNF726,OptimusKG
ENSG00000213973,GENE,ZNF99,OptimusKG
ENSG00000213977,GENE,TAX1BP3,OptimusKG
ENSG00000213983,GENE,AP1G2,OptimusKG
ENSG00000213995,GENE,NAXD,OptimusKG
ENSG00000213996,GENE,TM6SF2,OptimusKG
ENSG00000213999,GENE,MEF2B,OptimusKG
ENSG00000214013,GENE,GANC,OptimusKG
ENSG00000214021,GENE,TTLL3,OptimusKG
ENSG00000214022,GENE,REPIN1,OptimusKG
ENSG00000214026,GENE,MRPL23,OptimusKG
ENSG00000214029,GENE,ZNF891,OptimusKG
ENSG00000214042,GENE,IFNA7,OptimusKG
ENSG00000214049,GENE,UCA1,OptimusKG
ENSG00000214063,GENE,TSPAN4,OptimusKG
ENSG00000214078,GENE,CPNE1,OptimusKG
ENSG00000214087,GENE,ARL16,OptimusKG
ENSG00000214107,GENE,MAGEB1,OptimusKG
ENSG00000214113,GENE,LYRM4,OptimusKG
ENSG00000214114,GENE,MYCBP,OptimusKG
ENSG00000214128,GENE,TMEM213,OptimusKG
ENSG00000214140,GENE,PRCD,OptimusKG
ENSG00000214160,GENE,ALG3,OptimusKG
ENSG00000214176,GENE,PLEKHM1P1,OptimusKG
ENSG00000214193,GENE,SH3D21,OptimusKG
ENSG00000214198,GENE,TTC41P,OptimusKG
ENSG00000214216,GENE,IQCJ,OptimusKG
ENSG00000214226,GENE,C17orf67,OptimusKG
ENSG00000214237,GENE,MINDY4B,OptimusKG
ENSG00000214253,GENE,FIS1,OptimusKG
ENSG00000214269,GENE,LGMNP1,OptimusKG
ENSG00000214274,GENE,ANG,OptimusKG
ENSG00000214279,GENE,SCART1,OptimusKG
ENSG00000214285,GENE,NPS,OptimusKG
ENSG00000214293,GENE,APTR,OptimusKG
ENSG00000214309,GENE,MBLAC1,OptimusKG
ENSG00000214319,GENE,CXADRP1,OptimusKG
ENSG00000214324,GENE,PRR23E,OptimusKG
ENSG00000214336,GENE,FOXI3,OptimusKG
ENSG00000214354,GENE,PAFAH1B1P1,OptimusKG
ENSG00000214367,GENE,HAUS3,OptimusKG
ENSG00000214407,GENE,RDUR,OptimusKG
ENSG00000214413,GENE,BBIP1,OptimusKG
ENSG00000214415,GENE,GNAT3,OptimusKG
ENSG00000214425,GENE,LRRC37A4P,OptimusKG
ENSG00000214435,GENE,AS3MT,OptimusKG
ENSG00000214456,GENE,PLIN5,OptimusKG
ENSG00000214491,GENE,SEC14L6,OptimusKG
ENSG00000214510,GENE,SPINK13,OptimusKG
ENSG00000214511,GENE,HIGD1C,OptimusKG
ENSG00000214513,GENE,NOTO,OptimusKG
ENSG00000214517,GENE,PPME1,OptimusKG
ENSG00000214530,GENE,STARD10,OptimusKG
ENSG00000214541,GENE,RPS4XP3,OptimusKG
ENSG00000214548,GENE,MEG3,OptimusKG
ENSG00000214558,GENE,ZC3H11C,OptimusKG
ENSG00000214575,GENE,CPEB1,OptimusKG
ENSG00000214595,GENE,EML6,OptimusKG
ENSG00000214617,GENE,SLC6A10P,OptimusKG
ENSG00000214655,GENE,ZSWIM8,OptimusKG
ENSG00000214681,GENE,IQCF5,OptimusKG
ENSG00000214686,GENE,IQCF6,OptimusKG
ENSG00000214688,GENE,C10orf105,OptimusKG
ENSG00000214694,GENE,ARHGEF33,OptimusKG
ENSG00000214706,GENE,IFRD2,OptimusKG
ENSG00000214711,GENE,CAPN14,OptimusKG
ENSG00000214717,GENE,ZBED1,OptimusKG
ENSG00000214753,GENE,HNRNPUL2,OptimusKG
ENSG00000214756,GENE,CSKMT,OptimusKG
ENSG00000214787,GENE,MS4A4E,OptimusKG
ENSG00000214819,GENE,CDRT15L2,OptimusKG
ENSG00000214827,GENE,MTCP1,OptimusKG
ENSG00000214855,GENE,APOC1P1,OptimusKG
ENSG00000214872,GENE,SMTNL1,OptimusKG
ENSG00000214881,GENE,TMEM14DP,OptimusKG
ENSG00000214929,GENE,SPATA31D1,OptimusKG
ENSG00000214943,GENE,GPR33,OptimusKG
ENSG00000214944,GENE,ARHGEF28,OptimusKG
ENSG00000214960,GENE,CRPPA,OptimusKG
ENSG00000215012,GENE,RTL10,OptimusKG
ENSG00000215018,GENE,COL28A1,OptimusKG
ENSG00000215021,GENE,PHB2,OptimusKG
ENSG00000215041,GENE,NEURL4,OptimusKG
ENSG00000215045,GENE,GRID2IP,OptimusKG
ENSG00000215070,GENE,XRCC6P5,OptimusKG
ENSG00000215114,GENE,UBXN2B,OptimusKG
ENSG00000215126,GENE,ZNG1F,OptimusKG
ENSG00000215182,GENE,MUC5AC,OptimusKG
ENSG00000215183,GENE,MSMP,OptimusKG
ENSG00000215190,GENE,LINC00680,OptimusKG
ENSG00000215193,GENE,PEX26,OptimusKG
ENSG00000215203,GENE,GRXCR1,OptimusKG
ENSG00000215218,GENE,UBE2QL1,OptimusKG
ENSG00000215252,GENE,GOLGA8B,OptimusKG
ENSG00000215262,GENE,KCNU1,OptimusKG
ENSG00000215301,GENE,DDX3X,OptimusKG
ENSG00000215305,GENE,VPS16,OptimusKG
ENSG00000215375,GENE,MYL5,OptimusKG
ENSG00000215378,GENE,DEFT1P,OptimusKG
ENSG00000215386,GENE,MIR99AHG,OptimusKG
ENSG00000215417,GENE,MIR17HG,OptimusKG
ENSG00000215421,GENE,ZNF407,OptimusKG
ENSG00000215440,GENE,NPEPL1,OptimusKG
ENSG00000215454,GENE,KRTAP10-4,OptimusKG
ENSG00000215458,GENE,AATBC,OptimusKG
ENSG00000215472,GENE,RPL17-C18orf32,OptimusKG
ENSG00000215474,GENE,SKOR2,OptimusKG
ENSG00000215481,GENE,BCRP3,OptimusKG
ENSG00000215483,GENE,LINC00598,OptimusKG
ENSG00000215533,GENE,LINC00189,OptimusKG
ENSG00000215612,GENE,HMX1,OptimusKG
ENSG00000215644,GENE,GCGR,OptimusKG
ENSG00000215695,GENE,RSC1A1,OptimusKG
ENSG00000215704,GENE,CELA2B,OptimusKG
ENSG00000215712,GENE,TMEM242,OptimusKG
ENSG00000215784,GENE,FAM72D,OptimusKG
ENSG00000215788,GENE,TNFRSF25,OptimusKG
ENSG00000215808,GENE,LINC01139,OptimusKG
ENSG00000215817,GENE,ZC3H11B,OptimusKG
ENSG00000215845,GENE,TSTD1,OptimusKG
ENSG00000215853,GENE,RPTN,OptimusKG
ENSG00000215906,GENE,LACTBL1,OptimusKG
ENSG00000215910,GENE,C1orf167,OptimusKG
ENSG00000215912,GENE,TTC34,OptimusKG
ENSG00000215914,GENE,MMP23A,OptimusKG
ENSG00000216009,GENE,MIR874,OptimusKG
ENSG00000216490,GENE,IFI30,OptimusKG
ENSG00000216588,GENE,IGSF23,OptimusKG
ENSG00000216740,GENE,ANXA2P3,OptimusKG
ENSG00000216753,GENE,HMGA1P7,OptimusKG
ENSG00000216835,GENE,RBMXP1,OptimusKG
ENSG00000216921,GENE,FAM240C,OptimusKG
ENSG00000216937,GENE,CCDC7,OptimusKG
ENSG00000217128,GENE,FNIP1,OptimusKG
ENSG00000217236,GENE,SP9,OptimusKG
ENSG00000217555,GENE,CKLF,OptimusKG
ENSG00000217566,GENE,CRIPTOP4,OptimusKG
ENSG00000217624,GENE,YWHAZP10,OptimusKG
ENSG00000217631,GENE,ENSG00000217631,OptimusKG
ENSG00000217930,GENE,PAM16,OptimusKG
ENSG00000218233,GENE,NEPNP,OptimusKG
ENSG00000218305,GENE,CDC14C,OptimusKG
ENSG00000218336,GENE,TENM3,OptimusKG
ENSG00000218510,GENE,LINC00339,OptimusKG
ENSG00000218739,GENE,CEBPZOS,OptimusKG
ENSG00000218819,GENE,TDRD15,OptimusKG
ENSG00000218823,GENE,PAPOLB,OptimusKG
ENSG00000219073,GENE,CELA3B,OptimusKG
ENSG00000219430,GENE,MBL3P,OptimusKG
ENSG00000219438,GENE,TAFA5,OptimusKG
ENSG00000219481,GENE,NBPF1,OptimusKG
ENSG00000219545,GENE,UMAD1,OptimusKG
ENSG00000219607,GENE,PPP1R3G,OptimusKG
ENSG00000219626,GENE,FAM228B,OptimusKG
ENSG00000220201,GENE,ZGLP1,OptimusKG
ENSG00000220205,GENE,VAMP2,OptimusKG
ENSG00000220323,GENE,H2BC19P,OptimusKG
ENSG00000220347,GENE,H3P28,OptimusKG
ENSG00000220349,GENE,GPR166P,OptimusKG
ENSG00000220730,GENE,H3P27,OptimusKG
ENSG00000220758,GENE,VN1R10P,OptimusKG
ENSG00000220875,GENE,H3C9P,OptimusKG
ENSG00000220948,GENE,TRIM51G,OptimusKG
ENSG00000221818,GENE,EBF2,OptimusKG
ENSG00000221823,GENE,PPP3R1,OptimusKG
ENSG00000221829,GENE,FANCG,OptimusKG
ENSG00000221838,GENE,AP4M1,OptimusKG
ENSG00000221840,GENE,OR4A5,OptimusKG
ENSG00000221843,GENE,SPATA31H1,OptimusKG
ENSG00000221852,GENE,KRTAP1-5,OptimusKG
ENSG00000221855,GENE,TAS2R41,OptimusKG
ENSG00000221866,GENE,PLXNA4,OptimusKG
ENSG00000221867,GENE,MAGEA3,OptimusKG
ENSG00000221869,GENE,CEBPD,OptimusKG
ENSG00000221880,GENE,KRTAP1-3,OptimusKG
ENSG00000221886,GENE,FAM200C,OptimusKG
ENSG00000221887,GENE,HMSD,OptimusKG
ENSG00000221890,GENE,NPTXR,OptimusKG
ENSG00000221914,GENE,PPP2R2A,OptimusKG
ENSG00000221923,GENE,ZNF880,OptimusKG
ENSG00000221926,GENE,TRIM16,OptimusKG
ENSG00000221954,GENE,OR4C12,OptimusKG
ENSG00000221955,GENE,SLC12A8,OptimusKG
ENSG00000221957,GENE,KIR2DS4,OptimusKG
ENSG00000221963,GENE,APOL6,OptimusKG
ENSG00000221968,GENE,FADS3,OptimusKG
ENSG00000221977,GENE,OR4E2,OptimusKG
ENSG00000221978,GENE,CCNL2,OptimusKG
ENSG00000221983,GENE,UBA52,OptimusKG
ENSG00000221986,GENE,MYBPHL,OptimusKG
ENSG00000221988,GENE,PPT2,OptimusKG
ENSG00000222018,GENE,C21orf140,OptimusKG
ENSG00000222019,GENE,URAHP,OptimusKG
ENSG00000222036,GENE,POTEM,OptimusKG
ENSG00000222037,GENE,IGLC6,OptimusKG
ENSG00000222041,GENE,CYTOR,OptimusKG
ENSG00000222046,GENE,DCDC2B,OptimusKG
ENSG00000222145,GENE,SNORA73,OptimusKG
ENSG00000223403,GENE,MEG9,OptimusKG
ENSG00000223443,GENE,USP17L2,OptimusKG
ENSG00000223496,GENE,EXOSC6,OptimusKG
ENSG00000223510,GENE,CDRT15,OptimusKG
ENSG00000223546,GENE,LINC00630,OptimusKG
ENSG00000223572,GENE,CKMT1A,OptimusKG
ENSG00000223573,GENE,TINCR,OptimusKG
ENSG00000223601,GENE,EBLN1,OptimusKG
ENSG00000223609,GENE,HBD,OptimusKG
ENSG00000223648,GENE,IGHV3-64,OptimusKG
ENSG00000223685,GENE,LINC00571,OptimusKG
ENSG00000223705,GENE,NSUN5P1,OptimusKG
ENSG00000223738,GENE,HSP90AB5P,OptimusKG
ENSG00000223749,GENE,MIR503HG,OptimusKG
ENSG00000223784,GENE,LINP1,OptimusKG
ENSG00000223802,GENE,CERS1,OptimusKG
ENSG00000223804,GENE,ENSG00000223804,OptimusKG
ENSG00000223806,GENE,LINC00114,OptimusKG
ENSG00000223839,GENE,FAM95B1,OptimusKG
ENSG00000223865,GENE,HLA-DPB1,OptimusKG
ENSG00000223953,GENE,C1QTNF5,OptimusKG
ENSG00000224003,GENE,YES1P1,OptimusKG
ENSG00000224051,GENE,CPTP,OptimusKG
ENSG00000224078,GENE,SNHG14,OptimusKG
ENSG00000224186,GENE,PITX1-AS1,OptimusKG
ENSG00000224353,GENE,ACE3P,OptimusKG
ENSG00000224373,GENE,IGHV4-59,OptimusKG
ENSG00000224389,GENE,C4B,OptimusKG
ENSG00000224397,GENE,PELATON,OptimusKG
ENSG00000224411,GENE,HSP90AA2P,OptimusKG
ENSG00000224440,GENE,CXorf51A,OptimusKG
ENSG00000224470,GENE,ATXN1L,OptimusKG
ENSG00000224524,GENE,CYCSP42,OptimusKG
ENSG00000224557,GENE,HLA-DPB2,OptimusKG
ENSG00000224578,GENE,HNRNPA1L3,OptimusKG
ENSG00000224586,GENE,GPX5,OptimusKG
ENSG00000224650,GENE,IGHV3-74,OptimusKG
ENSG00000224681,GENE,ENSG00000224681,OptimusKG
ENSG00000224775,GENE,BRAFP1,OptimusKG
ENSG00000224805,GENE,LINC00853,OptimusKG
ENSG00000224831,GENE,TMEM183BP,OptimusKG
ENSG00000224843,GENE,LINC00240,OptimusKG
ENSG00000224853,GENE,LINC00393,OptimusKG
ENSG00000225036,GENE,CDK4P1,OptimusKG
ENSG00000225098,GENE,BCRP1,OptimusKG
ENSG00000225127,GENE,LINC00237,OptimusKG
ENSG00000225180,GENE,PVALEF,OptimusKG
ENSG00000225190,GENE,PLEKHM1,OptimusKG
ENSG00000225210,GENE,DUXAP9,OptimusKG
ENSG00000225217,GENE,HSPA7,OptimusKG
ENSG00000225366,GENE,CRIPTO3,OptimusKG
ENSG00000225391,GENE,NHEG1,OptimusKG
ENSG00000225423,GENE,TNPO1P1,OptimusKG
ENSG00000225434,GENE,LINC01504,OptimusKG
ENSG00000225470,GENE,JPX,OptimusKG
ENSG00000225523,GENE,IGKV6D-21,OptimusKG
ENSG00000225613,GENE,LINCMD1,OptimusKG
ENSG00000225614,GENE,ZNF469,OptimusKG
ENSG00000225697,GENE,SLC26A6,OptimusKG
ENSG00000225698,GENE,IGHV3-72,OptimusKG
ENSG00000225713,GENE,RPL30P1,OptimusKG
ENSG00000225746,GENE,MEG8,OptimusKG
ENSG00000225756,GENE,DBH-AS1,OptimusKG
ENSG00000225768,GENE,LINC02620,OptimusKG
ENSG00000225774,GENE,SIRPAP1,OptimusKG
ENSG00000225783,GENE,MIAT,OptimusKG
ENSG00000225830,GENE,ERCC6,OptimusKG
ENSG00000225851,GENE,HLA-S,OptimusKG
ENSG00000225914,GENE,TSBP1-AS1,OptimusKG
ENSG00000225920,GENE,RIMKLBP2,OptimusKG
ENSG00000225950,GENE,NTF4,OptimusKG
ENSG00000225964,GENE,NRIR,OptimusKG
ENSG00000225968,GENE,ELFN1,OptimusKG
ENSG00000225978,GENE,HAR1A,OptimusKG
ENSG00000225997,GENE,OR4A8,OptimusKG
ENSG00000226042,GENE,CDY10P,OptimusKG
ENSG00000226124,GENE,FTCDNL1,OptimusKG
ENSG00000226232,GENE,NPIPB14P,OptimusKG
ENSG00000226306,GENE,NPY6R,OptimusKG
ENSG00000226321,GENE,CROCC2,OptimusKG
ENSG00000226344,GENE,CST12P,OptimusKG
ENSG00000226363,GENE,HAGLROS,OptimusKG
ENSG00000226436,GENE,H3P43,OptimusKG
ENSG00000226479,GENE,TMEM185B,OptimusKG
ENSG00000226674,GENE,TEX41,OptimusKG
ENSG00000226711,GENE,FAM66C,OptimusKG
ENSG00000226773,GENE,ENSG00000226773,OptimusKG
ENSG00000226777,GENE,FAM30A,OptimusKG
ENSG00000226784,GENE,PGAM4,OptimusKG
ENSG00000226792,GENE,C13orf42,OptimusKG
ENSG00000226856,GENE,THORLNC,OptimusKG
ENSG00000226881,GENE,H3P44,OptimusKG
ENSG00000226887,GENE,ERVMER34-1,OptimusKG
ENSG00000226926,GENE,PDZPH1P,OptimusKG
ENSG00000226950,GENE,DANCR,OptimusKG
ENSG00000226976,GENE,COX6A1P2,OptimusKG
ENSG00000226979,GENE,LTA,OptimusKG
ENSG00000227036,GENE,LINC00511,OptimusKG
ENSG00000227051,GENE,C14orf132,OptimusKG
ENSG00000227057,GENE,WDR46,OptimusKG
ENSG00000227108,GENE,IGHD1-14,OptimusKG
ENSG00000227124,GENE,ZNF717,OptimusKG
ENSG00000227128,GENE,LBX1-AS1,OptimusKG
ENSG00000227145,GENE,IL21-AS1,OptimusKG
ENSG00000227166,GENE,STSP1,OptimusKG
ENSG00000227179,GENE,PGBP,OptimusKG
ENSG00000227188,GENE,MGAT3-AS1,OptimusKG
ENSG00000227199,GENE,ST7-AS1,OptimusKG
ENSG00000227207,GENE,RPL31P12,OptimusKG
ENSG00000227211,GENE,H3P45,OptimusKG
ENSG00000227234,GENE,SPANXB1,OptimusKG
ENSG00000227268,GENE,KLLN,OptimusKG
ENSG00000227345,GENE,PARG,OptimusKG
ENSG00000227357,GENE,HLA-DRB4,OptimusKG
ENSG00000227418,GENE,PCGEM1,OptimusKG
ENSG00000227430,GENE,H3P9,OptimusKG
ENSG00000227443,GENE,H3P30,OptimusKG
ENSG00000227471,GENE,AKR1B15,OptimusKG
ENSG00000227502,GENE,MROCKI,OptimusKG
ENSG00000227507,GENE,LTB,OptimusKG
ENSG00000227666,GENE,CYCSP24,OptimusKG
ENSG00000227693,GENE,GSTM3P1,OptimusKG
ENSG00000227729,GENE,RD3L,OptimusKG
ENSG00000227802,GENE,DNAJB3,OptimusKG
ENSG00000227868,GENE,TEX46,OptimusKG
ENSG00000227877,GENE,MRLN,OptimusKG
ENSG00000227954,GENE,TARID,OptimusKG
ENSG00000228075,GENE,BOD1L2,OptimusKG
ENSG00000228131,GENE,IGHD6-6,OptimusKG
ENSG00000228211,GENE,HYAL6P,OptimusKG
ENSG00000228223,GENE,HCG11,OptimusKG
ENSG00000228224,GENE,NACA4P,OptimusKG
ENSG00000228253,GENE,MT-ATP8,OptimusKG
ENSG00000228262,GENE,LINC01320,OptimusKG
ENSG00000228278,GENE,ORM2,OptimusKG
ENSG00000228285,GENE,LYPLA2P1,OptimusKG
ENSG00000228288,GENE,PCAT6,OptimusKG
ENSG00000228401,GENE,LNCEGFL7OS,OptimusKG
ENSG00000228436,GENE,RRAGC-DT,OptimusKG
ENSG00000228459,GENE,LINC01546,OptimusKG
ENSG00000228623,GENE,ZNF883,OptimusKG
ENSG00000228630,GENE,HOTAIR,OptimusKG
ENSG00000228695,GENE,CES1P1,OptimusKG
ENSG00000228696,GENE,ARL17B,OptimusKG
ENSG00000228705,GENE,LINC00659,OptimusKG
ENSG00000228716,GENE,DHFR,OptimusKG
ENSG00000228727,GENE,SAPCD1,OptimusKG
ENSG00000228741,GENE,SPATA13,OptimusKG
ENSG00000228750,GENE,LINC01672,OptimusKG
ENSG00000228783,GENE,H3P29,OptimusKG
ENSG00000228789,GENE,HCG22,OptimusKG
ENSG00000228856,GENE,USP17L30,OptimusKG
ENSG00000228872,GENE,CSP1,OptimusKG
ENSG00000228985,GENE,TRDD3,OptimusKG
ENSG00000229005,GENE,HNF4A-AS1,OptimusKG
ENSG00000229117,GENE,RPL41,OptimusKG
ENSG00000229140,GENE,CCDC26,OptimusKG
ENSG00000229150,GENE,CRYGEP,OptimusKG
ENSG00000229183,GENE,PGA4,OptimusKG
ENSG00000229230,GENE,MT1P3,OptimusKG
ENSG00000229236,GENE,TTTY10,OptimusKG
ENSG00000229314,GENE,ORM1,OptimusKG
ENSG00000229316,GENE,HMGB1P45,OptimusKG
ENSG00000229344,GENE,MTCO2P12,OptimusKG
ENSG00000229357,GENE,CYCSP51,OptimusKG
ENSG00000229391,GENE,HLA-DRB6,OptimusKG
ENSG00000229415,GENE,SFTA3,OptimusKG
ENSG00000229421,GENE,H3P10,OptimusKG
ENSG00000229453,GENE,SPINK8,OptimusKG
ENSG00000229571,GENE,PRAMEF25,OptimusKG
ENSG00000229579,GENE,USP17L26,OptimusKG
ENSG00000229676,GENE,ZNF492,OptimusKG
ENSG00000229807,GENE,XIST,OptimusKG
ENSG00000229809,GENE,ZNF688,OptimusKG
ENSG00000229833,GENE,PET100,OptimusKG
ENSG00000229847,GENE,EMX2OS,OptimusKG
ENSG00000229859,GENE,PGA3,OptimusKG
ENSG00000229876,GENE,CASC20,OptimusKG
ENSG00000229880,GENE,IMMTP1,OptimusKG
ENSG00000229927,GENE,RHEBP1,OptimusKG
ENSG00000229932,GENE,YWHAZP3,OptimusKG
ENSG00000229937,GENE,PRPS1L1,OptimusKG
ENSG00000230013,GENE,CT70,OptimusKG
ENSG00000230099,GENE,TRBV5-4,OptimusKG
ENSG00000230102,GENE,LINC02028,OptimusKG
ENSG00000230111,GENE,H3P11,OptimusKG
ENSG00000230124,GENE,ACBD6,OptimusKG
ENSG00000230176,GENE,LINC01433,OptimusKG
ENSG00000230223,GENE,ATXN8OS,OptimusKG
ENSG00000230246,GENE,SPATA31C1,OptimusKG
ENSG00000230366,GENE,DSCR9,OptimusKG
ENSG00000230399,GENE,RBBP8P1,OptimusKG
ENSG00000230426,GENE,LINC01036,OptimusKG
ENSG00000230430,GENE,USP17L25,OptimusKG
ENSG00000230438,GENE,SERPINB9P1,OptimusKG
ENSG00000230447,GENE,CTF2P,OptimusKG
ENSG00000230453,GENE,ANKRD18B,OptimusKG
ENSG00000230528,GENE,NOS2P3,OptimusKG
ENSG00000230561,GENE,CCDC192,OptimusKG
ENSG00000230590,GENE,FTX,OptimusKG
ENSG00000230606,GENE,APPAT,OptimusKG
ENSG00000230618,GENE,H3P12,OptimusKG
ENSG00000230630,GENE,DNM3OS,OptimusKG
ENSG00000230657,GENE,PRB4,OptimusKG
ENSG00000230712,GENE,GGTLC4P,OptimusKG
ENSG00000230724,GENE,LINC01001,OptimusKG
ENSG00000230778,GENE,ANKRD63,OptimusKG
ENSG00000230797,GENE,YY2,OptimusKG
ENSG00000230798,GENE,FOXD3-AS1,OptimusKG
ENSG00000230873,GENE,STMND1,OptimusKG
ENSG00000230989,GENE,HSBP1,OptimusKG
ENSG00000231051,GENE,USP17L28,OptimusKG
ENSG00000231074,GENE,HCG18,OptimusKG
ENSG00000231130,GENE,HLA-T,OptimusKG
ENSG00000231133,GENE,HAR1B,OptimusKG
ENSG00000231160,GENE,KLF3-AS1,OptimusKG
ENSG00000231213,GENE,PLSCR5,OptimusKG
ENSG00000231265,GENE,TRERNA1,OptimusKG
ENSG00000231389,GENE,HLA-DPA1,OptimusKG
ENSG00000231419,GENE,LINC00689,OptimusKG
ENSG00000231500,GENE,RPS18,OptimusKG
ENSG00000231605,GENE,LINC01363,OptimusKG
ENSG00000231607,GENE,DLEU2,OptimusKG
ENSG00000231637,GENE,USP17L29,OptimusKG
ENSG00000231672,GENE,DIRC3,OptimusKG
ENSG00000231679,GENE,HLA-DRB3,OptimusKG
