source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
6,63,0.19886363636363635,0.19886363636363635,0.125,0.2727272727272727,,,,2,STRUCTURE_ONLY
6,327,0.19805194805194803,0.19805194805194803,0.18181818181818182,0.21428571428571427,0.8944271909999159,0.9472135954999579,,6,STRUCTURE_ONLY
14,630,0.44047619047619047,0.44047619047619047,0.38095238095238093,0.5,0.9486832980505138,0.9743416490252569,,5,STRUCTURE_ONLY
14,154,0.4358974358974359,0.4358974358974359,0.3333333333333333,0.5384615384615384,,,,2,STRUCTURE_ONLY
14,721,0.4358695652173913,0.4358695652173913,0.35,0.5217391304347826,0.8696263565463043,0.9348131782731521,,13,STRUCTURE_ONLY
14,568,0.42872807017543857,0.42872807017543857,0.3157894736842105,0.5416666666666666,0.9561828874675149,0.9780914437337574,,7,STRUCTURE_ONLY
14,50,0.4274628879892038,0.4274628879892038,0.34615384615384615,0.5087719298245614,0.9525793444156805,0.9762896722078402,,6,STRUCTURE_ONLY
14,679,0.42138364779874216,0.42138364779874216,0.3333333333333333,0.5094339622641509,0.9999999999999999,1.0,,7,STRUCTURE_ONLY
14,513,0.41700404858299595,0.41700404858299595,0.3076923076923077,0.5263157894736842,0.8902638145194514,0.9451319072597257,,14,STRUCTURE_ONLY
14,375,0.4041666666666667,0.4041666666666667,0.35,0.4583333333333333,0.801387685344754,0.900693842672377,,20,STRUCTURE_ONLY
14,188,0.37103174603174605,0.37103174603174605,0.25,0.49206349206349204,0.8574929257125442,0.928746462856272,,16,STRUCTURE_ONLY
14,392,0.37072649572649574,0.37072649572649574,0.2222222222222222,0.5192307692307693,0.9185586535436917,0.9592793267718458,,9,STRUCTURE_ONLY
16,637,0.63,0.63,0.5,0.76,0.8660254037844387,0.9330127018922194,,4,STRUCTURE_ONLY
16,599,0.5875,0.5875,0.375,0.8,0.9707253433941511,0.9853626716970756,,4,STRUCTURE_ONLY
16,531,0.5446428571428572,0.5446428571428572,0.375,0.7142857142857143,0.8485281374238569,0.9242640687119285,,8,STRUCTURE_ONLY
16,674,0.541871921182266,0.541871921182266,0.42857142857142855,0.6551724137931034,,,,2,STRUCTURE_ONLY
16,321,0.5114942528735632,0.5114942528735632,0.3333333333333333,0.6896551724137931,0.8164965809277259,0.9082482904638629,,3,STRUCTURE_ONLY
16,41,0.5,0.5,0.5,0.5,0.9525793444156805,0.9762896722078402,,6,STRUCTURE_ONLY
16,676,0.49053030303030304,0.49053030303030304,0.375,0.6060606060606061,0.9707253433941511,0.9853626716970756,,4,STRUCTURE_ONLY
16,415,0.4833333333333333,0.4833333333333333,0.3333333333333333,0.6333333333333333,0.9594032236002469,0.9797016118001234,,9,STRUCTURE_ONLY
16,326,0.48119122257053293,0.48119122257053293,0.2727272727272727,0.6896551724137931,-0.35355339059327373,0.32322330470336313,,10,STRUCTURE_ONLY
