source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
105,7,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
105,29,1.0,0.09972041006523766,0.02702702702702703,0.1724137931034483,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
105,32,1.0,0.06666666666666667,0.0,0.13333333333333333,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
105,50,1.0,0.2475822050290135,0.09090909090909091,0.40425531914893614,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
105,89,1.0,0.11764705882352941,0.0,0.23529411764705882,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
105,119,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
105,171,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
105,208,1.0,0.21346938775510205,0.08,0.3469387755102041,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
105,265,1.0,0.08333333333333333,0.0,0.16666666666666666,1.0,1.0,,8,TASK_ONLY_EXPLICIT
105,267,1.0,0.3613607188703466,0.21052631578947367,0.5121951219512195,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
106,3,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
106,13,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
106,14,1.0,0.2121993127147766,0.16666666666666666,0.25773195876288657,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
106,15,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
106,40,1.0,0.03977272727272727,0.0,0.07954545454545454,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
106,52,1.0,0.24519700423314883,0.1891891891891892,0.30120481927710846,1.0,1.0,,4,TASK_ONLY_EXPLICIT
106,87,1.0,0.18653558984569435,0.0975609756097561,0.2755102040816326,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
106,100,1.0,0.24562976243836843,0.13043478260869565,0.36082474226804123,1.0,1.0,,4,TASK_ONLY_EXPLICIT
106,101,1.0,0.15767359575409112,0.10526315789473684,0.21008403361344538,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
106,140,1.0,0.056962025316455694,0.0,0.11392405063291139,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
107,8,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
107,46,1.0,0.01282051282051282,0.0,0.02564102564102564,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
107,86,1.0,0.01282051282051282,0.0,0.02564102564102564,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
107,121,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
107,345,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
107,355,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
107,383,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
107,423,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
107,455,1.0,0.01639344262295082,0.0,0.03278688524590164,1.0,1.0,,6,TASK_ONLY_EXPLICIT
107,485,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
108,46,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
108,51,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
108,113,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
108,131,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
108,211,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
108,254,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
108,298,1.0,,,,1.0,1.0,,4,TASK_ONLY_EXPLICIT
108,303,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,4,TASK_ONLY_EXPLICIT
108,380,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
108,389,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
109,135,1.0,0.1306122448979592,0.061224489795918366,0.2,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
109,154,1.0,0.20848595848595847,0.11538461538461539,0.30158730158730157,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
109,202,1.0,0.15157998683344306,0.061224489795918366,0.24193548387096775,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
109,263,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
109,345,1.0,0.06862745098039216,0.0,0.13725490196078433,0.9999999999999999,1.0,,7,TASK_ONLY_EXPLICIT
109,364,1.0,0.17913832199546484,0.04081632653061224,0.31746031746031744,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
109,435,1.0,0.0,0.0,0.0,1.0,1.0,,9,TASK_ONLY_EXPLICIT
109,479,1.0,0.23333333333333334,0.13333333333333333,0.3333333333333333,1.0,1.0,,9,TASK_ONLY_EXPLICIT
109,545,1.0,0.05063829787234043,0.02127659574468085,0.08,1.0,1.0,,5,TASK_ONLY_EXPLICIT
109,567,1.0,0.09020408163265306,0.02040816326530612,0.16,1.0,1.0,,4,TASK_ONLY_EXPLICIT
110,5,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
110,8,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
110,15,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
110,18,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
110,32,1.0,0.3666666666666667,0.4,0.3333333333333333,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
110,41,1.0,0.078125,0.0,0.15625,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
110,42,1.0,0.18253968253968253,0.14285714285714285,0.2222222222222222,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
110,45,1.0,0.10256410256410256,0.0,0.20512820512820512,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
110,52,1.0,0.2136627906976744,0.125,0.3023255813953488,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
110,55,1.0,0.0967741935483871,0.0,0.1935483870967742,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
111,46,1.0,0.056818181818181816,0.0,0.11363636363636363,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
111,87,1.0,0.08197463768115942,0.0625,0.10144927536231885,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
111,90,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
111,100,1.0,0.07507246376811594,0.043478260869565216,0.10666666666666667,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
111,139,1.0,0.14004914004914004,0.09090909090909091,0.1891891891891892,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
111,183,1.0,0.1527777777777778,0.1111111111111111,0.19444444444444445,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
111,229,1.0,0.04411764705882353,0.0,0.08823529411764706,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
111,279,1.0,0.18627450980392157,0.16666666666666666,0.20588235294117646,1.0,1.0,,5,TASK_ONLY_EXPLICIT
111,290,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
111,306,1.0,0.1893939393939394,0.16666666666666666,0.21212121212121213,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
112,51,1.0,0.13034188034188032,0.05555555555555555,0.20512820512820512,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
112,132,1.0,0.29051383399209485,0.21739130434782608,0.36363636363636365,1.0,1.0,,4,TASK_ONLY_EXPLICIT
112,189,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
112,254,1.0,0.013888888888888888,0.0,0.027777777777777776,1.0,1.0,,3,TASK_ONLY_EXPLICIT
112,439,1.0,0.26391096979332274,0.17647058823529413,0.35135135135135137,1.0,1.0,,4,TASK_ONLY_EXPLICIT
112,490,1.0,0.059322033898305086,0.0,0.11864406779661017,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
112,527,1.0,0.12307692307692308,0.06666666666666667,0.1794871794871795,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
112,545,1.0,0.09001782531194297,0.058823529411764705,0.12121212121212122,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
112,549,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
112,697,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
113,3,1.0,0.0625,0.0,0.125,1.0,1.0,,4,TASK_ONLY_EXPLICIT
113,23,1.0,0.0704656862745098,0.0625,0.0784313725490196,1.0,1.0,,4,TASK_ONLY_EXPLICIT
113,25,1.0,0.06818181818181818,0.0,0.13636363636363635,1.0,1.0,,4,TASK_ONLY_EXPLICIT
113,30,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
113,32,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
113,35,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
113,41,1.0,0.23333333333333334,0.2,0.26666666666666666,1.0,1.0,,4,TASK_ONLY_EXPLICIT
113,52,1.0,0.09453781512605042,0.07142857142857142,0.11764705882352941,1.0,1.0,,4,TASK_ONLY_EXPLICIT
113,57,1.0,0.045454545454545456,0.0,0.09090909090909091,1.0,1.0,,4,TASK_ONLY_EXPLICIT
113,76,1.0,0.04411764705882353,0.0,0.08823529411764706,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
114,23,1.0,0.08428571428571428,0.04,0.12857142857142856,1.0,1.0,,11,TASK_ONLY_EXPLICIT
114,27,1.0,0.1282051282051282,0.07692307692307693,0.1794871794871795,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
114,29,1.0,0.18421052631578946,0.10526315789473684,0.2631578947368421,1.0,1.0,,4,TASK_ONLY_EXPLICIT
114,37,1.0,0.07692307692307693,0.0,0.15384615384615385,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
114,41,1.0,0.22843822843822845,0.15384615384615385,0.30303030303030304,1.0,1.0,,9,TASK_ONLY_EXPLICIT
114,46,1.0,0.33137254901960783,0.13333333333333333,0.5294117647058824,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
114,51,1.0,0.12162162162162163,0.0,0.24324324324324326,1.0,1.0,,4,TASK_ONLY_EXPLICIT
114,63,1.0,0.256578947368421,0.2631578947368421,0.25,1.0,1.0,,4,TASK_ONLY_EXPLICIT
114,80,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
114,113,1.0,0.10416666666666666,0.08333333333333333,0.125,1.0,1.0,,4,TASK_ONLY_EXPLICIT
115,51,1.0,0.06,0.0,0.12,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
115,143,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
115,189,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
115,192,1.0,0.10477657935285054,0.09090909090909091,0.11864406779661017,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
115,211,1.0,0.16346153846153846,0.07692307692307693,0.25,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
115,240,1.0,0.08712121212121213,0.08333333333333333,0.09090909090909091,1.0,1.0,,4,TASK_ONLY_EXPLICIT
115,242,1.0,0.125,0.08333333333333333,0.16666666666666666,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
115,254,1.0,0.029411764705882353,0.0,0.058823529411764705,1.0000000000000002,1.0,,5,TASK_ONLY_EXPLICIT
115,298,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
115,345,1.0,0.07894736842105263,0.0,0.15789473684210525,0.9999999999999999,1.0,,7,TASK_ONLY_EXPLICIT
116,514,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
116,159,0.972455591261534,0.0,0.0,0.0,0.944911182523068,0.972455591261534,,4,TASK_ONLY_EXPLICIT
116,562,0.9714045207910318,0.0,0.0,0.0,0.9428090415820635,0.9714045207910318,,4,TASK_ONLY_EXPLICIT
116,432,0.9714045207910316,0.0,0.0,0.0,0.9428090415820632,0.9714045207910316,,3,TASK_ONLY_EXPLICIT
116,659,0.9714045207910316,0.0,0.0,0.0,0.9428090415820632,0.9714045207910316,,3,TASK_ONLY_EXPLICIT
116,95,0.9472135954999579,0.0,0.0,0.0,0.8944271909999159,0.9472135954999579,,5,TASK_ONLY_EXPLICIT
116,85,0.9364357804719847,0.0,0.0,0.0,0.8728715609439696,0.9364357804719847,,4,TASK_ONLY_EXPLICIT
116,226,0.9364357804719847,0.0,0.0,0.0,0.8728715609439696,0.9364357804719847,,5,TASK_ONLY_EXPLICIT
116,137,0.9330127018922194,0.0,0.0,0.0,0.8660254037844387,0.9330127018922194,,3,TASK_ONLY_EXPLICIT
116,431,0.9330127018922194,0.0,0.0,0.0,0.8660254037844387,0.9330127018922194,,3,TASK_ONLY_EXPLICIT
117,16,1.0,0.1734006734006734,0.07407407407407407,0.2727272727272727,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
117,40,1.0,0.1730295566502463,0.03571428571428571,0.3103448275862069,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
117,42,1.0,0.15559440559440557,0.038461538461538464,0.2727272727272727,1.0,1.0,,4,TASK_ONLY_EXPLICIT
117,66,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
117,127,1.0,0.3076923076923077,0.11538461538461539,0.5,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
117,133,1.0,0.07623106060606061,0.03125,0.12121212121212122,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
117,139,1.0,0.1989247311827957,0.06451612903225806,0.3333333333333333,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
117,152,1.0,0.04285714285714286,0.0,0.08571428571428572,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
117,160,1.0,0.26373626373626374,0.14285714285714285,0.38461538461538464,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
117,164,1.0,0.016666666666666666,0.0,0.03333333333333333,1.0,1.0,,4,TASK_ONLY_EXPLICIT
118,95,1.0,0.1525,0.125,0.18,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
118,406,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
118,416,1.0,0.18518518518518517,0.1111111111111111,0.25925925925925924,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
118,464,1.0,0.05813953488372093,0.0,0.11627906976744186,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
118,468,1.0,0.08914473684210526,0.0625,0.11578947368421053,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
118,685,1.0,0.4368421052631579,0.4,0.47368421052631576,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
118,693,1.0,0.0808641975308642,0.1,0.06172839506172839,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
118,529,0.9811252243246882,0.0,0.0,0.0,0.9622504486493763,0.9811252243246882,,3,TASK_ONLY_EXPLICIT
118,295,0.972455591261534,0.15045766590389015,0.10526315789473684,0.1956521739130435,0.944911182523068,0.972455591261534,,4,TASK_ONLY_EXPLICIT
118,431,0.972455591261534,0.029069767441860465,0.0,0.05813953488372093,0.944911182523068,0.972455591261534,,4,TASK_ONLY_EXPLICIT
119,1,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
119,7,1.0,,,,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
119,15,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
119,21,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
119,33,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
119,57,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
119,62,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
119,69,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
119,105,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
119,120,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,3,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,13,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,14,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,47,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,95,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,119,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,136,1.0,0.005494505494505495,0.0,0.01098901098901099,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,138,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,145,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
120,147,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
121,7,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
121,107,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
121,154,1.0,0.18294573643410852,0.13333333333333333,0.23255813953488372,1.0,1.0,,4,TASK_ONLY_EXPLICIT
121,174,1.0,0.15045248868778283,0.15384615384615385,0.14705882352941177,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
121,209,1.0,0.03125,0.0,0.0625,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
121,261,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
121,267,1.0,0.11288416075650118,0.05555555555555555,0.1702127659574468,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
121,285,1.0,0.22333333333333333,0.16666666666666666,0.28,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
121,297,1.0,0.21064814814814814,0.125,0.2962962962962963,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
121,313,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
122,38,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
122,46,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
122,74,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
122,80,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
122,110,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,,4,TASK_ONLY_EXPLICIT
122,152,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
122,160,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
122,162,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
122,168,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
122,186,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
123,7,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
123,84,1.0,0.05448717948717949,0.02564102564102564,0.08333333333333333,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
123,90,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
123,168,1.0,0.14761904761904762,0.09523809523809523,0.2,1.0,1.0,,4,TASK_ONLY_EXPLICIT
123,196,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
123,321,1.0,0.12495072920772567,0.046511627906976744,0.2033898305084746,1.0,1.0,,5,TASK_ONLY_EXPLICIT
123,398,1.0,0.20573770491803278,0.1,0.3114754098360656,1.0,1.0,,4,TASK_ONLY_EXPLICIT
123,417,1.0,0.11996336996336997,0.047619047619047616,0.19230769230769232,1.0,1.0,,4,TASK_ONLY_EXPLICIT
123,490,1.0,0.02631578947368421,0.0,0.05263157894736842,1.0,1.0,,4,TASK_ONLY_EXPLICIT
123,502,1.0,0.06283524904214559,0.022222222222222223,0.10344827586206896,1.0,1.0,,4,TASK_ONLY_EXPLICIT
124,75,1.0,0.06780317706315381,0.034482758620689655,0.10112359550561797,1.0,1.0,,3,TASK_ONLY_EXPLICIT
124,86,1.0,0.3130081300813008,0.3333333333333333,0.2926829268292683,1.0000000000000002,1.0,,8,TASK_ONLY_EXPLICIT
124,94,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
124,132,1.0,0.1160377358490566,0.1,0.1320754716981132,1.0,1.0,,4,TASK_ONLY_EXPLICIT
124,164,1.0,0.02857142857142857,0.0,0.05714285714285714,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
124,167,1.0,0.045454545454545456,0.0,0.09090909090909091,1.0,1.0,,3,TASK_ONLY_EXPLICIT
124,177,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
124,189,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
124,191,1.0,0.06928034371643393,0.02631578947368421,0.11224489795918367,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
124,249,1.0,0.09542356377799416,0.07692307692307693,0.11392405063291139,1.0,1.0,,4,TASK_ONLY_EXPLICIT
125,5,1.0,,,,1.0,1.0,,4,TASK_ONLY_EXPLICIT
125,17,1.0,,,,1.0,1.0,,11,TASK_ONLY_EXPLICIT
125,42,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
125,50,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
125,51,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
125,52,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
125,62,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
125,63,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
125,66,1.0,,,,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
125,71,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
126,51,1.0,0.07894736842105263,0.0,0.15789473684210525,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
126,74,1.0,0.03333333333333333,0.0,0.06666666666666667,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
126,133,1.0,0.022727272727272728,0.0,0.045454545454545456,1.0,1.0,,5,TASK_ONLY_EXPLICIT
126,134,1.0,0.12028824833702884,0.045454545454545456,0.1951219512195122,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
126,139,1.0,0.1331081081081081,0.05,0.21621621621621623,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
126,152,1.0,0.010869565217391304,0.0,0.021739130434782608,1.0,1.0,,4,TASK_ONLY_EXPLICIT
126,189,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
126,202,1.0,0.2032828282828283,0.1111111111111111,0.29545454545454547,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
126,257,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,6,TASK_ONLY_EXPLICIT
126,263,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
127,1,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
127,2,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
127,5,1.0,0.0,0.0,0.0,1.0,1.0,,4,TASK_ONLY_EXPLICIT
127,16,1.0,0.1616161616161616,0.1111111111111111,0.21212121212121213,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
127,30,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
127,52,1.0,0.1907051282051282,0.125,0.2564102564102564,1.0,1.0,,4,TASK_ONLY_EXPLICIT
127,59,1.0,0.1813186813186813,0.07692307692307693,0.2857142857142857,1.0,1.0,,5,TASK_ONLY_EXPLICIT
127,85,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
127,117,1.0,0.3076923076923077,0.11538461538461539,0.5,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
127,186,1.0,0.21031746031746032,0.1111111111111111,0.30952380952380953,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,66,1.0,0.0,0.0,0.0,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,89,1.0,0.14583333333333334,0.0,0.2916666666666667,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,100,1.0,0.046153846153846156,0.0,0.09230769230769231,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,134,1.0,0.0625,0.0,0.125,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,228,1.0,0.015151515151515152,0.0,0.030303030303030304,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,229,1.0,0.043478260869565216,0.0,0.08695652173913043,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,243,1.0,0.06581581581581582,0.037037037037037035,0.0945945945945946,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,279,1.0,0.08,0.0,0.16,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,324,1.0,0.046875,0.0,0.09375,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
128,347,1.0,0.017241379310344827,0.0,0.034482758620689655,1.0000000000000002,1.0,,3,TASK_ONLY_EXPLICIT
